Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		equation	eq:chap6-linearized-approximate-momentum	label	tex/chapters/ch06-sec02.tex:208	tex/chapters/ch06-sec02.tex:208	defined
target		equation	eq:chap6-finite-dimensional-ode	label	tex/chapters/ch06-sec02.tex:219	tex/chapters/ch06-sec02.tex:219	defined
target		equation	eq:chap6-integrated-linearized-momentum	label	tex/chapters/ch06-sec02.tex:251	tex/chapters/ch06-sec02.tex:251	defined
target		equation	eq:chap6-transport-product-identity	label	tex/chapters/ch06-sec02.tex:266	tex/chapters/ch06-sec02.tex:266	defined
target		equation	eq:chap6-skew-linearized-momentum	label	tex/chapters/ch06-sec02.tex:281	tex/chapters/ch06-sec02.tex:281	defined
target		equation	eq:chap6-conservative-approximate-momentum	label	tex/chapters/ch06-sec02.tex:295	tex/chapters/ch06-sec02.tex:295	defined
target		equation	eq:chap6-fixed-point-energy-preestimate	label	tex/chapters/ch06-sec02.tex:323	tex/chapters/ch06-sec02.tex:323	defined
target		equation	eq:chap6-fixed-point-energy-estimate	label	tex/chapters/ch06-sec02.tex:364	tex/chapters/ch06-sec02.tex:364	defined
target		equation	eq:chap6-fixed-point-gronwall-estimate	label	tex/chapters/ch06-sec02.tex:374	tex/chapters/ch06-sec02.tex:374	defined
target		equation	eq:chap6-fixed-point-time-derivative-bound	label	tex/chapters/ch06-sec02.tex:432	tex/chapters/ch06-sec02.tex:432	defined
target		subsection	subsec:chap6-approximate-estimates	label	tex/chapters/ch06-sec02.tex:444	tex/chapters/ch06-sec02.tex:444	defined
target		subsection	subsec:chap6-uniform-energy-estimates	label	tex/chapters/ch06-sec02.tex:449	tex/chapters/ch06-sec02.tex:449	defined
target		lemma	lem:chap6-uniform-energy-estimates	label	tex/chapters/ch06-sec02.tex:452	tex/chapters/ch06-sec02.tex:452	defined
target		equation	eq:chap6-uniform-density-bound	label	tex/chapters/ch06-sec02.tex:456	tex/chapters/ch06-sec02.tex:456	defined
target		equation	eq:chap6-uniform-energy-bound	label	tex/chapters/ch06-sec02.tex:459	tex/chapters/ch06-sec02.tex:459	defined
target		equation	eq:chap6-uniform-interpolation-bound	label	tex/chapters/ch06-sec02.tex:461	tex/chapters/ch06-sec02.tex:461	defined
target		remark	rem:chap6-vacuum-no-velocity-linfty-bound	label	tex/chapters/ch06-sec02.tex:489	tex/chapters/ch06-sec02.tex:489	defined
target		subsection	subsec:chap6-density-time-derivative-estimate	label	tex/chapters/ch06-sec02.tex:493	tex/chapters/ch06-sec02.tex:493	defined
target		lemma	lem:chap6-density-time-derivative	label	tex/chapters/ch06-sec02.tex:496	tex/chapters/ch06-sec02.tex:496	defined
target		subsection	subsec:chap6-velocity-time-translations	label	tex/chapters/ch06-sec02.tex:528	tex/chapters/ch06-sec02.tex:528	defined
target		lemma	lem:chap6-weighted-velocity-time-translation	label	tex/chapters/ch06-sec02.tex:535	tex/chapters/ch06-sec02.tex:535	defined
target		equation	eq:chap6-weighted-velocity-time-translation	label	tex/chapters/ch06-sec02.tex:540	tex/chapters/ch06-sec02.tex:540	defined
target		equation	eq:chap6-time-translation-algebraic-identity	label	tex/chapters/ch06-sec02.tex:555	tex/chapters/ch06-sec02.tex:555	defined
target		equation	eq:chap6-time-translation-term-a	label	tex/chapters/ch06-sec02.tex:620	tex/chapters/ch06-sec02.tex:620	defined
target		equation	eq:chap6-time-translation-density-test	label	tex/chapters/ch06-sec02.tex:642	tex/chapters/ch06-sec02.tex:642	defined
target		equation	eq:chap6-time-translation-term-b	label	tex/chapters/ch06-sec02.tex:654	tex/chapters/ch06-sec02.tex:654	defined
target		lemma	lem:chap6-density-translation-times-velocity	label	tex/chapters/ch06-sec02.tex:661	tex/chapters/ch06-sec02.tex:661	defined
target		proposition	prop:chap6-momentum-nikolskii-bound	label	tex/chapters/ch06-sec02.tex:693	tex/chapters/ch06-sec02.tex:693	defined
target		subsection	subsec:chap6-existence-proof-conclusion	label	tex/chapters/ch06-sec02.tex:713	tex/chapters/ch06-sec02.tex:713	defined
target		equation	eq:chap6-velocity-weak-limit	label	tex/chapters/ch06-sec02.tex:776	tex/chapters/ch06-sec02.tex:776	defined
target		equation	eq:chap6-momentum-weak-star-limit	label	tex/chapters/ch06-sec02.tex:791	tex/chapters/ch06-sec02.tex:791	defined
target		equation	eq:chap6-squared-density-momentum-weak-star-limit	label	tex/chapters/ch06-sec02.tex:796	tex/chapters/ch06-sec02.tex:796	defined
target		equation	eq:chap6-viscosity-strong-limit	label	tex/chapters/ch06-sec02.tex:818	tex/chapters/ch06-sec02.tex:818	defined
target		equation	eq:chap6-momentum-strong-negative-limit	label	tex/chapters/ch06-sec02.tex:830	tex/chapters/ch06-sec02.tex:830	defined
target		equation	eq:chap6-limit-momentum-weak-form	label	tex/chapters/ch06-sec02.tex:887	tex/chapters/ch06-sec02.tex:887	defined
target		equation	eq:chap6-momentum-distribution-identity	label	tex/chapters/ch06-sec02.tex:901	tex/chapters/ch06-sec02.tex:901	defined
target		subsection	subsec:chap6-without-vacuum	label	tex/chapters/ch06-sec02.tex:936	tex/chapters/ch06-sec02.tex:936	defined
reference	设 $\Omega$ 是 $\mathbb R^d$ 中的有界 Lipschitz 区域, $d=3$, $T>0$, 且 $\mu$ 满足\eqref{eq:chap6-viscosity-assumptions}. 设	equation	eq:chap6-viscosity-assumptions	eqref	tex/chapters/ch06-sec02.tex:26	tex/chapters/ch06-sec02.tex:20	resolved
reference	注意, \eqref{eq:chap6-nonhomogeneous-momentum-system}中 $\rho v$ 的初始条件必须在 $V'$ 中理解; 更准确地说, 其意义为	equation	eq:chap6-nonhomogeneous-momentum-system	eqref	tex/chapters/ch06-sec02.tex:100	tex/chapters/ch06-sec02.tex:86	resolved
reference	若没有进一步的假设 (特别是关于初始数据 $\rho_0$ 的假设), 就不能加强这种对初始数据的弱解释. 特别地, 一般不能赋予 $(\rho v)(0)$ 意义, 当然也不能赋予 $v(0)$ 意义. 我们将在 Section~\ref{subsec:chap6-without-vacuum} 中简要回到这个问题.	subsection	subsec:chap6-without-vacuum	ref	tex/chapters/ch06-sec02.tex:106	tex/chapters/ch06-sec02.tex:936	resolved
reference	采用 Theorem~\ref{thm:chap6-nonhomogeneous-weak-existence} 中相同的假设和记号.	theorem	thm:chap6-nonhomogeneous-weak-existence	ref	tex/chapters/ch06-sec02.tex:119	tex/chapters/ch06-sec02.tex:25	resolved
reference	对任意整数 $k\geq1$, 设 $V_k$ 是 $V\subset H$ 中的 $k$ 维 Galerkin 近似空间, 对任意 $k$ 满足 $V_k\subset V_{k+1}$. 例如, 可以像 Chapter~\ref{chap:homogeneous-navier-stokes} Section~\MBUnresolvedReference{sec:chap5-approximation-problem}{1.3.2} 中那样, 以 Stokes 算子的特征函数构造这个空间; 但这里并无必要, 因为这样做不会简化证明. 因此下文不规定 $V_k$ 的特定选择.	chapter	chap:homogeneous-navier-stokes	ref	tex/chapters/ch06-sec02.tex:121	tex/chapters/ch05-sec01.tex:3	resolved
reference	因为 $w_k$ 特别地属于 $L^1(]0,T[,(W^{1,1}(\Omega))^d)$ 且无散, 由 Theorem~\ref{thm:chap6-transport-wellposedness} 已知\eqref{eq:chap6-fixed-point-transport}存在唯一解 $\rho_k\geq0$, 满足	theorem	thm:chap6-transport-wellposedness	ref	tex/chapters/ch06-sec02.tex:190	tex/chapters/ch06-sec01.tex:730	resolved
reference	因为 $w_k$ 特别地属于 $L^1(]0,T[,(W^{1,1}(\Omega))^d)$ 且无散, 由 Theorem~\ref{thm:chap6-transport-wellposedness} 已知\eqref{eq:chap6-fixed-point-transport}存在唯一解 $\rho_k\geq0$, 满足	equation	eq:chap6-fixed-point-transport	eqref	tex/chapters/ch06-sec02.tex:190	tex/chapters/ch06-sec02.tex:188	resolved
reference	并且关于时间连续, 取值于任意 $q<+\infty$ 的 $L^q(\Omega)$ 中. 此外, 利用 Proposition~\ref{prop:chap6-positive-lower-bound}, $\operatorname{div}w_k=0$ 和\eqref{eq:chap6-positive-density-approximations}, 得	proposition	prop:chap6-positive-lower-bound	ref	tex/chapters/ch06-sec02.tex:196	tex/chapters/ch06-sec01.tex:965	resolved
reference	并且关于时间连续, 取值于任意 $q<+\infty$ 的 $L^q(\Omega)$ 中. 此外, 利用 Proposition~\ref{prop:chap6-positive-lower-bound}, $\operatorname{div}w_k=0$ 和\eqref{eq:chap6-positive-density-approximations}, 得	equation	eq:chap6-positive-density-approximations	eqref	tex/chapters/ch06-sec02.tex:196	tex/chapters/ch06-sec02.tex:128	resolved
reference	对任意 $\psi\in V_k$ 和任意 $t\in[0,T]$ 成立, 并满足初始数据 $v_k(0)=v_b+\widetilde v_{0,k}$. 该方程由原方程\eqref{eq:chap6-approximate-momentum}把惯性项中 (未知的) 平流向量场 $v_k$ 替换为给定向量场 $w_k$ 而得, 于是\eqref{eq:chap6-linearized-approximate-momentum}现在是一个有限维线性常微分方程.	equation	eq:chap6-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:210	tex/chapters/ch06-sec02.tex:156	resolved
reference	对任意 $\psi\in V_k$ 和任意 $t\in[0,T]$ 成立, 并满足初始数据 $v_k(0)=v_b+\widetilde v_{0,k}$. 该方程由原方程\eqref{eq:chap6-approximate-momentum}把惯性项中 (未知的) 平流向量场 $v_k$ 替换为给定向量场 $w_k$ 而得, 于是\eqref{eq:chap6-linearized-approximate-momentum}现在是一个有限维线性常微分方程.	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:210	tex/chapters/ch06-sec02.tex:208	resolved
reference	则\eqref{eq:chap6-linearized-approximate-momentum}可写成	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:216	tex/chapters/ch06-sec02.tex:208	resolved
reference	为证明\eqref{eq:chap6-finite-dimensional-ode}对任意初始数据存在唯一整体解, 只需证明矩阵 $M(t)$ 对任意 $t\in[0,T]$ 可逆, 从而可应用 Cauchy--Lipschitz 理论. 依定义,	equation	eq:chap6-finite-dimensional-ode	eqref	tex/chapters/ch06-sec02.tex:223	tex/chapters/ch06-sec02.tex:219	resolved
reference	的 Gram 矩阵. 注意, 由\eqref{eq:chap6-approximate-density-lower-bound}, $\langle\cdot,\cdot\rangle_{\rho_k(t)}$ 确为内积. 所以 $M(t)$ 对所有 $t$ 可逆, 从而\eqref{eq:chap6-finite-dimensional-ode}对任意初始数据存在唯一整体解. 于是存在唯一	equation	eq:chap6-approximate-density-lower-bound	eqref	tex/chapters/ch06-sec02.tex:233	tex/chapters/ch06-sec02.tex:199	resolved
reference	的 Gram 矩阵. 注意, 由\eqref{eq:chap6-approximate-density-lower-bound}, $\langle\cdot,\cdot\rangle_{\rho_k(t)}$ 确为内积. 所以 $M(t)$ 对所有 $t$ 可逆, 从而\eqref{eq:chap6-finite-dimensional-ode}对任意初始数据存在唯一整体解. 于是存在唯一	equation	eq:chap6-finite-dimensional-ode	eqref	tex/chapters/ch06-sec02.tex:233	tex/chapters/ch06-sec02.tex:219	resolved
reference	$v_k\in v_b+C^1([0,T],V_k)\subset E_k$, 它是\eqref{eq:chap6-linearized-approximate-momentum}的解, 且 $v_k(0)=v_b+\widetilde v_{0,k}$.	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:234	tex/chapters/ch06-sec02.tex:208	resolved
reference	现证明映射 $\Theta_k$ 在 $E_k$ 的一个适当子集中有不动点. 很容易看出, 这样的不动点 $v_k$ (以及与之相联系的密度 $\rho_k$) 是 Section~\ref{subsec:chap6-approximate-problem-definition} 引入的非线性近似问题之解.	subsection	subsec:chap6-approximate-problem-definition	ref	tex/chapters/ch06-sec02.tex:238	tex/chapters/ch06-sec02.tex:117	resolved
reference	首先观察到, 对任意 $\psi\in C^0([0,T],V_k)$, 可以在\eqref{eq:chap6-linearized-approximate-momentum}中取 $\psi(t)$ 为测试函数, 并对所得方程关于时间积分. 得	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:242	tex/chapters/ch06-sec02.tex:208	resolved
reference	注意, 一旦 $w_k,v_k$ 关于时间连续, 对任意 $t$ 都有\eqref{eq:chap6-linearized-approximate-momentum}等价于\eqref{eq:chap6-integrated-linearized-momentum}.	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:253	tex/chapters/ch06-sec02.tex:208	resolved
reference	注意, 一旦 $w_k,v_k$ 关于时间连续, 对任意 $t$ 都有\eqref{eq:chap6-linearized-approximate-momentum}等价于\eqref{eq:chap6-integrated-linearized-momentum}.	equation	eq:chap6-integrated-linearized-momentum	eqref	tex/chapters/ch06-sec02.tex:253	tex/chapters/ch06-sec02.tex:251	resolved
reference	对任意 $\psi\in C^1([0,T],V_k)$, 在\eqref{eq:chap6-fixed-point-transport}中取 $\tfrac12(\widetilde v_k\cdot\psi)$ (它在边界上为零) 作为测试函数. 得	equation	eq:chap6-fixed-point-transport	eqref	tex/chapters/ch06-sec02.tex:255	tex/chapters/ch06-sec02.tex:188	resolved
reference	从\eqref{eq:chap6-integrated-linearized-momentum}减去\eqref{eq:chap6-transport-product-identity}. 利用 $v_k=\widetilde v_k+v_b$ 且 $v_b$ 与时间无关, 得	equation	eq:chap6-integrated-linearized-momentum	eqref	tex/chapters/ch06-sec02.tex:268	tex/chapters/ch06-sec02.tex:251	resolved
reference	从\eqref{eq:chap6-integrated-linearized-momentum}减去\eqref{eq:chap6-transport-product-identity}. 利用 $v_k=\widetilde v_k+v_b$ 且 $v_b$ 与时间无关, 得	equation	eq:chap6-transport-product-identity	eqref	tex/chapters/ch06-sec02.tex:268	tex/chapters/ch06-sec02.tex:266	resolved
reference	再从该方程减去\eqref{eq:chap6-transport-product-identity}, 得到近似动量方程的守恒形式	equation	eq:chap6-transport-product-identity	eqref	tex/chapters/ch06-sec02.tex:283	tex/chapters/ch06-sec02.tex:266	resolved
reference	考虑 $w_k\in v_b+C^0([0,T],V_k)$, 并令 $v_k=\Theta_k(w_k)$ 如前所定义. 在\eqref{eq:chap6-skew-linearized-momentum}中取 $\psi=\widetilde v_k=v_k-v_b$ 为测试函数. 可见第一个积分为零, 从而	equation	eq:chap6-skew-linearized-momentum	eqref	tex/chapters/ch06-sec02.tex:301	tex/chapters/ch06-sec02.tex:281	resolved
reference	利用\eqref{eq:chap6-approximate-density-upper-bound}给出的 $\rho_k$ 的 $L^\infty$ 界, 假设\eqref{eq:chap6-viscosity-assumptions}和 Korn 不等式\MBUnresolvedReference{eq:chap4-korn-inequality}{(IV.87)}, 得	equation	eq:chap6-approximate-density-upper-bound	eqref	tex/chapters/ch06-sec02.tex:312	tex/chapters/ch06-sec02.tex:194	resolved
reference	利用\eqref{eq:chap6-approximate-density-upper-bound}给出的 $\rho_k$ 的 $L^\infty$ 界, 假设\eqref{eq:chap6-viscosity-assumptions}和 Korn 不等式\MBUnresolvedReference{eq:chap4-korn-inequality}{(IV.87)}, 得	equation	eq:chap6-viscosity-assumptions	eqref	tex/chapters/ch06-sec02.tex:312	tex/chapters/ch06-sec02.tex:20	resolved
reference	把这个估计用于\eqref{eq:chap6-fixed-point-energy-preestimate}, 再用 Young 不等式, 得	equation	eq:chap6-fixed-point-energy-preestimate	eqref	tex/chapters/ch06-sec02.tex:345	tex/chapters/ch06-sec02.tex:323	resolved
reference	现利用如下事实: $k$ 固定时, 有限维空间 $\widetilde V_k$ 上的 $H^1$ 范数与 $L^2$ 范数等价 (等价常数依赖于 $k$), 并利用\eqref{eq:chap6-approximate-density-lower-bound}. 由\eqref{eq:chap6-fixed-point-energy-estimate}得	equation	eq:chap6-approximate-density-lower-bound	eqref	tex/chapters/ch06-sec02.tex:366	tex/chapters/ch06-sec02.tex:199	resolved
reference	现利用如下事实: $k$ 固定时, 有限维空间 $\widetilde V_k$ 上的 $H^1$ 范数与 $L^2$ 范数等价 (等价常数依赖于 $k$), 并利用\eqref{eq:chap6-approximate-density-lower-bound}. 由\eqref{eq:chap6-fixed-point-energy-estimate}得	equation	eq:chap6-fixed-point-energy-estimate	eqref	tex/chapters/ch06-sec02.tex:366	tex/chapters/ch06-sec02.tex:364	resolved
reference	则由\eqref{eq:chap6-fixed-point-gronwall-estimate}推出	equation	eq:chap6-fixed-point-gronwall-estimate	eqref	tex/chapters/ch06-sec02.tex:384	tex/chapters/ch06-sec02.tex:374	resolved
reference	设 $w_k\in K_{0,k}$, $v_k=\Theta_k(w_k)\in K_{0,k}$. 在\eqref{eq:chap6-linearized-approximate-momentum}中取	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:397	tex/chapters/ch06-sec02.tex:208	resolved
reference	$\psi=\partial\widetilde v_k/\partial t=\partial v_k/\partial t$ (回顾 $v_b$ 不依赖于时间). $V_k$ 上所有范数等价, 因而再次利用\eqref{eq:chap6-approximate-density-lower-bound}, 得到界	equation	eq:chap6-approximate-density-lower-bound	eqref	tex/chapters/ch06-sec02.tex:398	tex/chapters/ch06-sec02.tex:199	resolved
reference	在映射 $\Theta_k$ 下不变. 由 Ascoli Theorem~\ref{thm:chap2-ascoli}, 集合 $K_{1,k}$ 在 $E_k$ 中相对紧.	theorem	thm:chap2-ascoli	ref	tex/chapters/ch06-sec02.tex:408	tex/chapters/ch02-sec03.tex:15	resolved
reference	回顾 $k$ 是固定整数. 设 $(w_k^n)_n$ 是 $E_k$ 中收敛于某个 $w_k$ 的序列. 对任意 $n$, 令 $\rho_k^n$ 是\eqref{eq:chap6-fixed-point-transport}在 $w_k=w_k^n$ 时的唯一解. 令 $\rho_k$ 是极限速度场 $w_k$ 对应的\eqref{eq:chap6-fixed-point-transport}的唯一解. 因为 $k$ 固定, 所有这些输运问题具有相同的初始数据 $\rho_{0,k}$ 和边界数据 $\rho_k^{\mathrm{in}}$.	equation	eq:chap6-fixed-point-transport	eqref	tex/chapters/ch06-sec02.tex:414	tex/chapters/ch06-sec02.tex:188	resolved
reference	回顾 $k$ 是固定整数. 设 $(w_k^n)_n$ 是 $E_k$ 中收敛于某个 $w_k$ 的序列. 对任意 $n$, 令 $\rho_k^n$ 是\eqref{eq:chap6-fixed-point-transport}在 $w_k=w_k^n$ 时的唯一解. 令 $\rho_k$ 是极限速度场 $w_k$ 对应的\eqref{eq:chap6-fixed-point-transport}的唯一解. 因为 $k$ 固定, 所有这些输运问题具有相同的初始数据 $\rho_{0,k}$ 和边界数据 $\rho_k^{\mathrm{in}}$.	equation	eq:chap6-fixed-point-transport	eqref	tex/chapters/ch06-sec02.tex:414	tex/chapters/ch06-sec02.tex:188	resolved
reference	依假设, 序列 $(w_k^n)_n$ 在 $C^0([0,T],(H^1(\Omega))^d)$ 中强收敛, 所以迹序列 $(w_k^n\cdot\nu)_n$ 在 $L^1(]0,T[\times\Gamma)$ 中收敛于 $(w_k\cdot\nu)$. 因而由 Theorem~\ref{thm:chap6-transport-stability}, 推出 $(\rho_k^n)_n$ 对任意 $q<+\infty$ 在 $C^0([0,T],L^q(\Omega))$ 中强收敛于 $\rho_k$, 且	theorem	thm:chap6-transport-stability	ref	tex/chapters/ch06-sec02.tex:416	tex/chapters/ch06-sec01.tex:985	resolved
reference	现考虑\eqref{eq:chap6-linearized-approximate-momentum}对平流向量场 $w_k^n$ 和上述构造的密度 $\rho_k^n$ 的解	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:424	tex/chapters/ch06-sec02.tex:208	resolved
reference	$v_k^n\in v_b+C^0([0,T],V_k)$. 因为 $(w_k^n)_n$ 在 $C^0([0,T],(H^1(\Omega))^d)$ 中有界, 能量估计\eqref{eq:chap6-fixed-point-gronwall-estimate}给出	equation	eq:chap6-fixed-point-gronwall-estimate	eqref	tex/chapters/ch06-sec02.tex:425	tex/chapters/ch06-sec02.tex:374	resolved
reference	并且在\eqref{eq:chap6-linearized-approximate-momentum}中取 $\psi=\partial v_k^n/\partial t$, 也容易得到	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:429	tex/chapters/ch06-sec02.tex:208	resolved
reference	再次使用 Ascoli Theorem, 可找到一个仍记为 $(v_k^n)_n$ 的子列, 它在 $v_b+C^0([0,T],V_k)$ 中强收敛于某个极限 $v_k$. 此外, 由\eqref{eq:chap6-fixed-point-time-derivative-bound}推出极限 $v_k$ 关于时间变量 Lipschitz 连续.	equation	eq:chap6-fixed-point-time-derivative-bound	eqref	tex/chapters/ch06-sec02.tex:434	tex/chapters/ch06-sec02.tex:432	resolved
reference	借助上面得到的收敛性, 可以在 $v_k^n$ 所满足的方程中令 $n\to\infty$. 最终得到 $\rho_k,v_k,w_k$ 满足\eqref{eq:chap6-conservative-approximate-momentum}; 再加上两倍的\eqref{eq:chap6-transport-product-identity}, 得 $v_k$ 满足\eqref{eq:chap6-integrated-linearized-momentum}, 因而在 $\mathcal D'(]0,T[)$ 意义下满足微分方程\eqref{eq:chap6-linearized-approximate-momentum}. 一旦 $\rho_k,w_k$ 固定, \eqref{eq:chap6-linearized-approximate-momentum}的解唯一 (且等于 $\Theta_k(w_k)$), 因而用 Proposition~\ref{prop:chap2-unique-subsequence-limit} 证明中相同的论证, 推出整个序列 $(v_k^n)_n$, 而不只是一个子列, 实际上在 $C^0([0,T],(H^1(\Omega))^d)$ 中收敛于 $v_k=\Theta_k(w_k)$. 这就完成了映射 $\Theta_k$ 连续性的证明.	equation	eq:chap6-conservative-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:436	tex/chapters/ch06-sec02.tex:295	resolved
reference	借助上面得到的收敛性, 可以在 $v_k^n$ 所满足的方程中令 $n\to\infty$. 最终得到 $\rho_k,v_k,w_k$ 满足\eqref{eq:chap6-conservative-approximate-momentum}; 再加上两倍的\eqref{eq:chap6-transport-product-identity}, 得 $v_k$ 满足\eqref{eq:chap6-integrated-linearized-momentum}, 因而在 $\mathcal D'(]0,T[)$ 意义下满足微分方程\eqref{eq:chap6-linearized-approximate-momentum}. 一旦 $\rho_k,w_k$ 固定, \eqref{eq:chap6-linearized-approximate-momentum}的解唯一 (且等于 $\Theta_k(w_k)$), 因而用 Proposition~\ref{prop:chap2-unique-subsequence-limit} 证明中相同的论证, 推出整个序列 $(v_k^n)_n$, 而不只是一个子列, 实际上在 $C^0([0,T],(H^1(\Omega))^d)$ 中收敛于 $v_k=\Theta_k(w_k)$. 这就完成了映射 $\Theta_k$ 连续性的证明.	equation	eq:chap6-transport-product-identity	eqref	tex/chapters/ch06-sec02.tex:436	tex/chapters/ch06-sec02.tex:266	resolved
reference	借助上面得到的收敛性, 可以在 $v_k^n$ 所满足的方程中令 $n\to\infty$. 最终得到 $\rho_k,v_k,w_k$ 满足\eqref{eq:chap6-conservative-approximate-momentum}; 再加上两倍的\eqref{eq:chap6-transport-product-identity}, 得 $v_k$ 满足\eqref{eq:chap6-integrated-linearized-momentum}, 因而在 $\mathcal D'(]0,T[)$ 意义下满足微分方程\eqref{eq:chap6-linearized-approximate-momentum}. 一旦 $\rho_k,w_k$ 固定, \eqref{eq:chap6-linearized-approximate-momentum}的解唯一 (且等于 $\Theta_k(w_k)$), 因而用 Proposition~\ref{prop:chap2-unique-subsequence-limit} 证明中相同的论证, 推出整个序列 $(v_k^n)_n$, 而不只是一个子列, 实际上在 $C^0([0,T],(H^1(\Omega))^d)$ 中收敛于 $v_k=\Theta_k(w_k)$. 这就完成了映射 $\Theta_k$ 连续性的证明.	equation	eq:chap6-integrated-linearized-momentum	eqref	tex/chapters/ch06-sec02.tex:436	tex/chapters/ch06-sec02.tex:251	resolved
reference	借助上面得到的收敛性, 可以在 $v_k^n$ 所满足的方程中令 $n\to\infty$. 最终得到 $\rho_k,v_k,w_k$ 满足\eqref{eq:chap6-conservative-approximate-momentum}; 再加上两倍的\eqref{eq:chap6-transport-product-identity}, 得 $v_k$ 满足\eqref{eq:chap6-integrated-linearized-momentum}, 因而在 $\mathcal D'(]0,T[)$ 意义下满足微分方程\eqref{eq:chap6-linearized-approximate-momentum}. 一旦 $\rho_k,w_k$ 固定, \eqref{eq:chap6-linearized-approximate-momentum}的解唯一 (且等于 $\Theta_k(w_k)$), 因而用 Proposition~\ref{prop:chap2-unique-subsequence-limit} 证明中相同的论证, 推出整个序列 $(v_k^n)_n$, 而不只是一个子列, 实际上在 $C^0([0,T],(H^1(\Omega))^d)$ 中收敛于 $v_k=\Theta_k(w_k)$. 这就完成了映射 $\Theta_k$ 连续性的证明.	equation	eq:chap6-linearized-approximate-momentum	eqref	tex/chapters/ch06-sec02.tex:436	tex/chapters/ch06-sec02.tex:208	resolved
