Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
reference	引理~\ref{lem:ch9-carleson-open-set} 的逆命题也成立. 容易证明, 若对任意球 $B\subset\mathbb R^n$ 有 $\nu(\widehat B)\le C|B|$, 则 $\nu$ 满足定义~\ref{def:ch9-carleson-measure}, 且 $\|\nu\|$ 与该不等式中的常数可比较.	lemma	lem:ch9-carleson-open-set	ref	tex/chapters/chapter-09/section-09-02.tex:52	tex/chapters/chapter-09/section-09-02.tex:22	resolved
reference	引理~\ref{lem:ch9-carleson-open-set} 的逆命题也成立. 容易证明, 若对任意球 $B\subset\mathbb R^n$ 有 $\nu(\widehat B)\le C|B|$, 则 $\nu$ 满足定义~\ref{def:ch9-carleson-measure}, 且 $\|\nu\|$ 与该不等式中的常数可比较.	definition	def:ch9-carleson-measure	ref	tex/chapters/chapter-09/section-09-02.tex:52	tex/chapters/chapter-09/section-09-02.tex:5	resolved
reference	由引理~\ref{lem:ch9-carleson-open-set},	lemma	lem:ch9-carleson-open-set	ref	tex/chapters/chapter-09/section-09-02.tex:92	tex/chapters/chapter-09/section-09-02.tex:22	resolved
reference	所以~\eqref{eq:ch9-carleson-layer-cake} 的右端不超过	equation	eq:ch9-carleson-layer-cake	eqref	tex/chapters/chapter-09/section-09-02.tex:97	tex/chapters/chapter-09/section-09-02.tex:86	resolved
reference	这就给出~\eqref{eq:ch9-carleson-embedding}.	equation	eq:ch9-carleson-embedding	eqref	tex/chapters/chapter-09/section-09-02.tex:103	tex/chapters/chapter-09/section-09-02.tex:62	resolved
reference	反之, 设~\eqref{eq:ch9-carleson-embedding} 成立. 令 $B\subset\mathbb R^n$ 为以 $x_0$ 为中心、半径为 $r$ 的球, 并取 $(x,t)\in\widehat B$. 则	equation	eq:ch9-carleson-embedding	eqref	tex/chapters/chapter-09/section-09-02.tex:105	tex/chapters/chapter-09/section-09-02.tex:62	resolved
reference	由引理~\ref{lem:ch9-carleson-open-set} 后的注记, $\nu$ 是 Carleson 测度.	lemma	lem:ch9-carleson-open-set	ref	tex/chapters/chapter-09/section-09-02.tex:120	tex/chapters/chapter-09/section-09-02.tex:22	resolved
reference	由此以及推论~\ref{cor:ch6-bmo-lp-oscillation-norm},	corollary	cor:ch6-bmo-lp-oscillation-norm	ref	tex/chapters/chapter-09/section-09-02.tex:164	tex/chapters/chapter-06/section-06-04.tex:103	resolved
reference	定理~\ref{thm:ch9-bmo-carleson-measure} 的逆命题也成立, 这里不作证明. 若 $\psi,\nu$ 如上且 $\nu$ 是 Carleson 测度, 则 $b\in\operatorname{BMO}$. 证明见 Stein \MBUnresolvedReference{citation}{[17, Chapter 4]}. 结合定理~\ref{thm:ch9-carleson-convolution-characterization} 与定理~\ref{thm:ch9-bmo-carleson-measure}, 得到以下结论.	theorem	thm:ch9-bmo-carleson-measure	ref	tex/chapters/chapter-09/section-09-02.tex:195	tex/chapters/chapter-09/section-09-02.tex:126	resolved
reference	定理~\ref{thm:ch9-bmo-carleson-measure} 的逆命题也成立, 这里不作证明. 若 $\psi,\nu$ 如上且 $\nu$ 是 Carleson 测度, 则 $b\in\operatorname{BMO}$. 证明见 Stein \MBUnresolvedReference{citation}{[17, Chapter 4]}. 结合定理~\ref{thm:ch9-carleson-convolution-characterization} 与定理~\ref{thm:ch9-bmo-carleson-measure}, 得到以下结论.	theorem	thm:ch9-carleson-convolution-characterization	ref	tex/chapters/chapter-09/section-09-02.tex:195	tex/chapters/chapter-09/section-09-02.tex:57	resolved
reference	定理~\ref{thm:ch9-bmo-carleson-measure} 的逆命题也成立, 这里不作证明. 若 $\psi,\nu$ 如上且 $\nu$ 是 Carleson 测度, 则 $b\in\operatorname{BMO}$. 证明见 Stein \MBUnresolvedReference{citation}{[17, Chapter 4]}. 结合定理~\ref{thm:ch9-carleson-convolution-characterization} 与定理~\ref{thm:ch9-bmo-carleson-measure}, 得到以下结论.	theorem	thm:ch9-bmo-carleson-measure	ref	tex/chapters/chapter-09/section-09-02.tex:195	tex/chapters/chapter-09/section-09-02.tex:126	resolved
reference	设 $\phi$ 如定理~\ref{thm:ch9-carleson-convolution-characterization}, $\psi$ 如定理~\ref{thm:ch9-bmo-carleson-measure}, 且 $b\in\operatorname{BMO}$. 则	theorem	thm:ch9-carleson-convolution-characterization	ref	tex/chapters/chapter-09/section-09-02.tex:199	tex/chapters/chapter-09/section-09-02.tex:57	resolved
reference	设 $\phi$ 如定理~\ref{thm:ch9-carleson-convolution-characterization}, $\psi$ 如定理~\ref{thm:ch9-bmo-carleson-measure}, 且 $b\in\operatorname{BMO}$. 则	theorem	thm:ch9-bmo-carleson-measure	ref	tex/chapters/chapter-09/section-09-02.tex:199	tex/chapters/chapter-09/section-09-02.tex:126	resolved
reference	满足~\eqref{eq:ch5-standard-kernel-size}、\eqref{eq:ch5-standard-kernel-y-regularity} 和~\eqref{eq:ch5-standard-kernel-x-regularity}, 其中 $\Delta$ 是 $\mathbb R^n\times\mathbb R^n$ 的对角线, 则称 $K$ 为标准核. 若对支集互不相交且紧的 Schwartz 函数 $f,g$ 有	equation	eq:ch5-standard-kernel-size	eqref	tex/chapters/chapter-09/section-09-03.tex:14	tex/chapters/chapter-05/section-05-03.tex:32	resolved
reference	满足~\eqref{eq:ch5-standard-kernel-size}、\eqref{eq:ch5-standard-kernel-y-regularity} 和~\eqref{eq:ch5-standard-kernel-x-regularity}, 其中 $\Delta$ 是 $\mathbb R^n\times\mathbb R^n$ 的对角线, 则称 $K$ 为标准核. 若对支集互不相交且紧的 Schwartz 函数 $f,g$ 有	equation	eq:ch5-standard-kernel-y-regularity	eqref	tex/chapters/chapter-09/section-09-03.tex:14	tex/chapters/chapter-05/section-05-03.tex:36	resolved
reference	满足~\eqref{eq:ch5-standard-kernel-size}、\eqref{eq:ch5-standard-kernel-y-regularity} 和~\eqref{eq:ch5-standard-kernel-x-regularity}, 其中 $\Delta$ 是 $\mathbb R^n\times\mathbb R^n$ 的对角线, 则称 $K$ 为标准核. 若对支集互不相交且紧的 Schwartz 函数 $f,g$ 有	equation	eq:ch5-standard-kernel-x-regularity	eqref	tex/chapters/chapter-09/section-09-03.tex:14	tex/chapters/chapter-05/section-05-03.tex:41	resolved
reference	当 $T$ 是 $L^2$ 上的有界算子时, 可把 $f\in L^\infty$ 的 $Tf$ 定义为 BMO 函数, 见定理~\ref{thm:ch6-linfty-to-bmo}. 但这里先验地不知道 $T$ 在 $L^2$ 上有界, 因而不能用该方法定义 $T$ 在 $L^\infty$ 上的作用. 作为替代, 对有界且属于 $C^\infty$ 的函数 $f$ 定义 $Tf$. 事实上, $Tf$ 将是 $C_{c,0}^\infty$ 的对偶元, 其中 $C_{c,0}^\infty$ 是平均为零的 $C_c^\infty$ 函数子空间.	theorem	thm:ch6-linfty-to-bmo	ref	tex/chapters/chapter-09/section-09-03.tex:30	tex/chapters/chapter-06/section-06-02.tex:83	resolved
reference	则 $f\psi_1\in\mathcal S(\mathbb R^n)$, 所以 $\langle T(f\psi_1),g\rangle$ 有意义. 若 $f$ 具有紧支集, 由~\eqref{eq:ch9-operator-associated-kernel},	equation	eq:ch9-operator-associated-kernel	eqref	tex/chapters/chapter-09/section-09-03.tex:38	tex/chapters/chapter-09/section-09-03.tex:19	resolved
reference	因为 $g$ 的平均为零, 该定义与 $\psi_1,\psi_2$ 的选择无关. 下文用~\eqref{eq:ch9-t-on-bounded-smooth} 定义 $T1$ 和 $T^*1$.	equation	eq:ch9-t-on-bounded-smooth	eqref	tex/chapters/chapter-09/section-09-03.tex:62	tex/chapters/chapter-09/section-09-03.tex:60	resolved
reference	则称 $Tf\in\operatorname{BMO}$. 因为 $C_{c,0}^\infty$ 在 $H^1$ 中稠密, 由 $H^1$ 与 BMO 的对偶性, 即定理~\ref{thm:ch6-h1-dual-bmo}, 这等价于	theorem	thm:ch6-h1-dual-bmo	ref	tex/chapters/chapter-09/section-09-03.tex:68	tex/chapters/chapter-06/section-06-05.tex:83	resolved
reference	由~\eqref{eq:ch9-antisymmetric-kernel-operator} 定义的算子具有 WBP. 只需注意	equation	eq:ch9-antisymmetric-kernel-operator	eqref	tex/chapters/chapter-09/section-09-03.tex:110	tex/chapters/chapter-09/section-09-03.tex:97	resolved
reference	其中 $T_{z,R}$ 按~\eqref{eq:ch9-antisymmetric-kernel-operator} 定义, 核为	equation	eq:ch9-antisymmetric-kernel-operator	eqref	tex/chapters/chapter-09/section-09-03.tex:115	tex/chapters/chapter-09/section-09-03.tex:97	resolved
reference	一维微分算子说明了 WBP 的重要性. 它把 $\mathcal S(\mathbb R)$ 映到 $\mathcal S'(\mathbb R)$, 与零标准核相伴, 但在 $L^2$ 上无界. 容易验证它不具有 WBP. 微分显然不是通过~\eqref{eq:ch9-antisymmetric-kernel-operator} 与零核相伴的算子, 后者是平凡地具有 WBP 的零算子.	equation	eq:ch9-antisymmetric-kernel-operator	eqref	tex/chapters/chapter-09/section-09-03.tex:121	tex/chapters/chapter-09/section-09-03.tex:97	resolved
reference	这三个条件的必要性已经得到. (1) 和 (2) 来自定理~\ref{thm:ch6-linfty-to-bmo} 及其后的注记, (3) 的必要性在定义~\ref{def:ch9-weak-boundedness-property} 后已说明.	theorem	thm:ch6-linfty-to-bmo	ref	tex/chapters/chapter-09/section-09-03.tex:137	tex/chapters/chapter-06/section-06-02.tex:83	resolved
reference	这三个条件的必要性已经得到. (1) 和 (2) 来自定理~\ref{thm:ch6-linfty-to-bmo} 及其后的注记, (3) 的必要性在定义~\ref{def:ch9-weak-boundedness-property} 后已说明.	definition	def:ch9-weak-boundedness-property	ref	tex/chapters/chapter-09/section-09-03.tex:137	tex/chapters/chapter-09/section-09-03.tex:76	resolved
reference	若 $K$ 是反对称标准核, $T$ 是由~\eqref{eq:ch9-antisymmetric-kernel-operator} 定义的算子, 则 $T$ 在 $L^2(\mathbb R^n)$ 上有界当且仅当 $T1\in\operatorname{BMO}$.	equation	eq:ch9-antisymmetric-kernel-operator	eqref	tex/chapters/chapter-09/section-09-03.tex:141	tex/chapters/chapter-09/section-09-03.tex:97	resolved
reference	这立即由定理~\ref{thm:ch9-t1} 得到, 因为 $T$ 总具有 WBP, 且 $T^*1=-T1$.	theorem	thm:ch9-t1	ref	tex/chapters/chapter-09/section-09-03.tex:144	tex/chapters/chapter-09/section-09-03.tex:124	resolved
reference	回忆第~\ref{sec:ch5-generalized-calderon-zygmund}~节定义的 Calderón 交换子	section	sec:ch5-generalized-calderon-zygmund	ref	tex/chapters/chapter-09/section-09-03.tex:148	tex/chapters/chapter-05/section-05-03.tex:2	resolved
reference	其中 $A:\mathbb R\to\mathbb R$ 是 Lipschitz 函数, $k\ge0$ 是整数. 这些算子由~\eqref{eq:ch9-antisymmetric-kernel-operator} 定义, 其反对称核为	equation	eq:ch9-antisymmetric-kernel-operator	eqref	tex/chapters/chapter-09/section-09-03.tex:154	tex/chapters/chapter-09/section-09-03.tex:97	resolved
reference	由该结果和定义~\ref{def:ch5-calderon-zygmund-operator}, $T_k$ 是 Calderón--Zygmund 算子.	definition	def:ch5-calderon-zygmund-operator	ref	tex/chapters/chapter-09/section-09-03.tex:169	tex/chapters/chapter-05/section-05-03.tex:75	resolved
reference	由定理~\ref{thm:ch9-t1} 的证明将看到, 算子 $T$ 的范数线性依赖于假设中涉及的常数. 在推论~\ref{cor:ch9-antisymmetric-t1} 的特殊情形中, 这些常数归结为 $K$ 作为标准核的常数以及 $T_k1$ 的 BMO 范数.	theorem	thm:ch9-t1	ref	tex/chapters/chapter-09/section-09-03.tex:172	tex/chapters/chapter-09/section-09-03.tex:124	resolved
reference	由定理~\ref{thm:ch9-t1} 的证明将看到, 算子 $T$ 的范数线性依赖于假设中涉及的常数. 在推论~\ref{cor:ch9-antisymmetric-t1} 的特殊情形中, 这些常数归结为 $K$ 作为标准核的常数以及 $T_k1$ 的 BMO 范数.	corollary	cor:ch9-antisymmetric-t1	ref	tex/chapters/chapter-09/section-09-03.tex:172	tex/chapters/chapter-09/section-09-03.tex:140	resolved
reference	对~\eqref{eq:ch9-commutator-bmo-induction} 作归纳证明. 当 $k=0$ 时, $T_0$ 是 Hilbert 变换, 因而 $T_01=0$. 设~\eqref{eq:ch9-commutator-bmo-induction} 对某个 $k$ 成立. 分部积分给出	equation	eq:ch9-commutator-bmo-induction	eqref	tex/chapters/chapter-09/section-09-03.tex:185	tex/chapters/chapter-09/section-09-03.tex:177	resolved
reference	对~\eqref{eq:ch9-commutator-bmo-induction} 作归纳证明. 当 $k=0$ 时, $T_0$ 是 Hilbert 变换, 因而 $T_01=0$. 设~\eqref{eq:ch9-commutator-bmo-induction} 对某个 $k$ 成立. 分部积分给出	equation	eq:ch9-commutator-bmo-induction	eqref	tex/chapters/chapter-09/section-09-03.tex:185	tex/chapters/chapter-09/section-09-03.tex:177	resolved
reference	由定理~\ref{thm:ch6-linfty-to-bmo} 的证明,	theorem	thm:ch6-linfty-to-bmo	ref	tex/chapters/chapter-09/section-09-03.tex:194	tex/chapters/chapter-06/section-06-02.tex:83	resolved
reference	第~\ref{sec:ch5-generalized-calderon-zygmund}~节还考虑了与反对称核	section	sec:ch5-generalized-calderon-zygmund	ref	tex/chapters/chapter-09/section-09-03.tex:210	tex/chapters/chapter-05/section-05-03.tex:2	resolved
reference	由该展开和推论~\ref{cor:ch9-calderon-commutator-bounds} 得到:	corollary	cor:ch9-calderon-commutator-bounds	ref	tex/chapters/chapter-09/section-09-03.tex:218	tex/chapters/chapter-09/section-09-03.tex:162	resolved
reference	关于这些算子的进一步内容见第~\ref{subsec:ch9-calderon-cauchy}~节.	subsection	subsec:ch9-calderon-cauchy	ref	tex/chapters/chapter-09/section-09-03.tex:225	tex/chapters/chapter-09/section-09-05.tex:27	resolved
reference	如前所述, 只须证明定理 \ref{thm:ch9-t1} 的三个条件足以推出 $T$ 在 $L^2$ 上有界. 我们分两种情形处理: 先考虑 $T1=T^*1=0$ 的情形, 再把一般情形化归于此. 由于证明较长, 我们把若干中间结果写成引理.	theorem	thm:ch9-t1	ref	tex/chapters/chapter-09/section-09-04.tex:4	tex/chapters/chapter-09/section-09-03.tex:124	resolved
reference	令 $N\to\infty$ 即得 \eqref{eq:ch9-large-scale-vanishing}.	equation	eq:ch9-large-scale-vanishing	eqref	tex/chapters/chapter-09/section-09-04.tex:59	tex/chapters/chapter-09/section-09-04.tex:38	resolved
reference	由引理 \ref{lem:ch9-t1-finite-sum}, 只须证明 $R_N$ 在 $L^2$ 上一致有界. 我们用 Cotlar 引理完成这一步. 为简明起见, 只考察 $T_j=S_jT\Delta_j$, 并证明	lemma	lem:ch9-t1-finite-sum	ref	tex/chapters/chapter-09/section-09-04.tex:64	tex/chapters/chapter-09/section-09-04.tex:16	resolved
reference	形式上, 第一个消失积分等价于 $T1=0$. 函数 $h$ 在 $|u|\geq R+2^{j+1}$ 时为零, 因为 $\operatorname{supp}\psi\subset B(0,2)$; 它在 $|u|\leq R-2^{j+1}$ 时也为零, 因为 $\psi$ 具有消失积分和紧支集. 当 $R$ 充分大时, $h$ 与 $\phi_j^x$ 的支集不交, 因而可用式 \eqref{eq:ch9-t-on-bounded-smooth} 计算 $\langle Th,\phi_j^x\rangle$. 由标准核估计,	equation	eq:ch9-t-on-bounded-smooth	eqref	tex/chapters/chapter-09/section-09-04.tex:155	tex/chapters/chapter-09/section-09-03.tex:60	resolved
reference	由于 $\phi$ 的积分为 $1$ 且 $\operatorname{supp}\phi\subset B(0,1)$, 当 $|u|\leq R-2^j$ 时 $h(u)=0$. 当 $R$ 充分大时, $\psi_j^y$ 与 $h$ 的支集不交. 由式 \eqref{eq:ch9-t-on-bounded-smooth}, 并再次使用 $\psi$ 的消失积分和 $\operatorname{supp}\psi\subset B(0,2)$,	equation	eq:ch9-t-on-bounded-smooth	eqref	tex/chapters/chapter-09/section-09-04.tex:174	tex/chapters/chapter-09/section-09-03.tex:60	resolved
reference	为使用第 \ref{sec:ch9-cotlar-lemma} 节的 Cotlar 引理, 考虑 $T_jT_k^*$ 的核	section	sec:ch9-cotlar-lemma	ref	tex/chapters/chapter-09/section-09-04.tex:191	tex/chapters/chapter-09/section-09-01.tex:3	resolved
reference	由引理 \ref{lem:ch9-smoothed-kernel-estimates},	lemma	lem:ch9-smoothed-kernel-estimates	ref	tex/chapters/chapter-09/section-09-04.tex:209	tex/chapters/chapter-09/section-09-04.tex:91	resolved
reference	所需两个不等式立即得到. 对第一个不等式, 把 \eqref{eq:ch9-almost-orthogonality-kernel} 的积分写成	equation	eq:ch9-almost-orthogonality-kernel	eqref	tex/chapters/chapter-09/section-09-04.tex:230	tex/chapters/chapter-09/section-09-04.tex:216	resolved
reference	由引理 \ref{lem:ch9-almost-orthogonality} 很容易估计 $T_jT_k^*$ 的算子范数. 对 $f\in\mathcal S(\mathbb R^n)$, Cauchy--Schwarz 不等式给出	lemma	lem:ch9-almost-orthogonality	ref	tex/chapters/chapter-09/section-09-04.tex:246	tex/chapters/chapter-09/section-09-04.tex:199	resolved
reference	暂且承认该引理. 设满足定理 \ref{thm:ch9-t1} 条件的算子 $T$ 满足 $T1=b_1$ 和 $T^*1=b_2$. 由该引理, 存在 Calderón--Zygmund 算子 $L_1,L_2$, 使得	theorem	thm:ch9-t1	ref	tex/chapters/chapter-09/section-09-04.tex:270	tex/chapters/chapter-09/section-09-03.tex:124	resolved
reference	由推论 \ref{cor:ch9-carleson-bmo-embedding}, 第一个因子不超过 $C\|b\|_*\|f\|_2$. 对第二个因子的内层积分应用 Plancherel 定理, 再交换积分次序并对 $t$ 积分, 得到界 $C\|g\|_2$. 因此	corollary	cor:ch9-carleson-bmo-embedding	ref	tex/chapters/chapter-09/section-09-04.tex:340	tex/chapters/chapter-09/section-09-02.tex:198	resolved
reference	式 \eqref{eq:ch9-calderon-reproducing-formula} 在 $H^1$ 中收敛. 常数 $c$ 可由 Fourier 变换确定, 即令	equation	eq:ch9-calderon-reproducing-formula	eqref	tex/chapters/chapter-09/section-09-04.tex:371	tex/chapters/chapter-09/section-09-04.tex:363	resolved
reference	\emph{Intertwining operators for semi-simple groups}, Ann. of Math. 93 (1971), 489--578. Carleson 测度及定理 \ref{thm:ch9-carleson-convolution-characterization} 中的刻画归功于 L. Carleson, 见	theorem	thm:ch9-carleson-convolution-characterization	ref	tex/chapters/chapter-09/section-09-05.tex:9	tex/chapters/chapter-09/section-09-02.tex:57	resolved
reference	\emph{A simple proof of a theorem by G. David and J.-L. Journé on singular integral operators}, 收于 \emph{Probability Theory and Harmonic Analysis}, J. Chao 与 W. Woyczyński 编, pp. 61--65, Marcel Dekker, New York, 1986. 这一证明也见于他们收入 Stein \MBUnresolvedReference{citation}{[16]} 的文章和 Torchinsky \MBUnresolvedReference{citation}{[19]} 的书. 原始证明以及另一种使用小波的证明见 Y. Meyer 的著作 \emph{Ondelettes et Opérateurs}, volume II, Hermann, Paris, 1990; 英译本见 Y. Meyer 与 R. Coifman, \emph{Wavelets: Calderón--Zygmund and Multilinear Operators}, Cambridge Univ. Press, Cambridge, 1997. 引理 \ref{lem:ch9-paraproduct-construction} 中的算子称为抛物积, 最早由 R. Coifman 与 Y. Meyer \MBUnresolvedReference{citation}{[2]} 引入. 关于其应用及其与 $T1$ 定理关系的综述, 见 M. Christ, \emph{Lectures on Singular Integral Operators}, CBMS Regional Conference Series in Mathematics 77, Amer. Math. Soc., Providence, 1990.	lemma	lem:ch9-paraproduct-construction	ref	tex/chapters/chapter-09/section-09-05.tex:16	tex/chapters/chapter-09/section-09-04.tex:263	resolved
reference	第 \ref{sec:ch9-t1-statement-applications} 节中作为 $T1$ 定理应用给出的算子最早由 A. P. Calderón 研究. 他证明了交换子 $T_1$ 在 $L^2$ 上有界, 见	section	sec:ch9-t1-statement-applications	ref	tex/chapters/chapter-09/section-09-05.tex:29	tex/chapters/chapter-09/section-09-03.tex:2	resolved
reference	\emph{Commutators of singular integral operators}, Proc. Nat. Acad. Sci. U.S.A. 53 (1965), 1092--1099, 并证明了推论 \ref{cor:ch9-small-lipschitz-cauchy}, 见	corollary	cor:ch9-small-lipschitz-cauchy	ref	tex/chapters/chapter-09/section-09-05.tex:30	tex/chapters/chapter-09/section-09-03.tex:221	resolved
reference	\emph{Commutateurs d'intégrales singulières et opérateurs multilinéaires}, Ann. Inst. Fourier 28 (1978), 177--202, 但所得界比推论 \ref{cor:ch9-calderon-commutator-bounds} 中的界差, 其量级为 $k!\|A'\|_\infty^k$. 这些界不足以对推论 \ref{cor:ch9-small-lipschitz-cauchy} 证明中的级数求和.	corollary	cor:ch9-calderon-commutator-bounds	ref	tex/chapters/chapter-09/section-09-05.tex:33	tex/chapters/chapter-09/section-09-03.tex:162	resolved
reference	\emph{Commutateurs d'intégrales singulières et opérateurs multilinéaires}, Ann. Inst. Fourier 28 (1978), 177--202, 但所得界比推论 \ref{cor:ch9-calderon-commutator-bounds} 中的界差, 其量级为 $k!\|A'\|_\infty^k$. 这些界不足以对推论 \ref{cor:ch9-small-lipschitz-cauchy} 证明中的级数求和.	corollary	cor:ch9-small-lipschitz-cauchy	ref	tex/chapters/chapter-09/section-09-05.tex:33	tex/chapters/chapter-09/section-09-03.tex:221	resolved
reference	推论 \ref{cor:ch9-small-lipschitz-cauchy} 中的限制 $\|A'\|_\infty<\varepsilon$ 并非必需; 对每个满足 $A'\in L^\infty$ 的 $A$, 结论都成立. R. Coifman、A. McIntosh 与 Y. Meyer 最先证明了这一点, 见	corollary	cor:ch9-small-lipschitz-cauchy	ref	tex/chapters/chapter-09/section-09-05.tex:35	tex/chapters/chapter-09/section-09-03.tex:221	resolved
