Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		remark	rem:ch07-matrix-form-additive-schwarz	label	tex/chapters/chapter-07/section-01.tex:74	tex/chapters/chapter-07/section-01.tex:74	defined
target		lemma	lem:ch07-additive-schwarz-spd	label	tex/chapters/chapter-07/section-01.tex:80	tex/chapters/chapter-07/section-01.tex:80	defined
target		equation	eq:ch07-additive-schwarz-positive-sum	label	tex/chapters/chapter-07/section-01.tex:89	tex/chapters/chapter-07/section-01.tex:89	defined
target		equation	eq:ch07-vanishing-transpose-components	label	tex/chapters/chapter-07/section-01.tex:99	tex/chapters/chapter-07/section-01.tex:99	defined
target		lemma	lem:ch07-additive-schwarz-minimum-characterization	label	tex/chapters/chapter-07/section-01.tex:118	tex/chapters/chapter-07/section-01.tex:118	defined
target		equation	eq:ch07-additive-schwarz-minimum-characterization	label	tex/chapters/chapter-07/section-01.tex:123	tex/chapters/chapter-07/section-01.tex:123	defined
target		equation	eq:ch07-dual-cauchy-schwarz	label	tex/chapters/chapter-07/section-01.tex:135	tex/chapters/chapter-07/section-01.tex:135	defined
target		equation	eq:ch07-minimum-characterization-lower-bound	label	tex/chapters/chapter-07/section-01.tex:167	tex/chapters/chapter-07/section-01.tex:167	defined
target		equation	eq:ch07-minimizing-decomposition-components	label	tex/chapters/chapter-07/section-01.tex:177	tex/chapters/chapter-07/section-01.tex:177	defined
target		equation	eq:ch07-minimum-characterization-attainment	label	tex/chapters/chapter-07/section-01.tex:191	tex/chapters/chapter-07/section-01.tex:191	defined
target		theorem	thm:ch07-preconditioned-eigenvalue-characterization	label	tex/chapters/chapter-07/section-01.tex:198	tex/chapters/chapter-07/section-01.tex:198	defined
target		equation	eq:ch07-preconditioned-maximum-eigenvalue	label	tex/chapters/chapter-07/section-01.tex:208	tex/chapters/chapter-07/section-01.tex:208	defined
target		equation	eq:ch07-preconditioned-minimum-eigenvalue	label	tex/chapters/chapter-07/section-01.tex:215	tex/chapters/chapter-07/section-01.tex:215	defined
target		remark	rem:ch07-additive-schwarz-equivalent-formulations	label	tex/chapters/chapter-07/section-01.tex:239	tex/chapters/chapter-07/section-01.tex:239	defined
target		equation	eq:ch07-model-poisson-variational-problem	label	tex/chapters/chapter-07/section-01.tex:247	tex/chapters/chapter-07/section-01.tex:247	defined
target		section	sec:ch07-hierarchical-basis-preconditioner	label	tex/chapters/chapter-07/section-02.tex:2	tex/chapters/chapter-07/section-02.tex:2	defined
target		equation	eq:ch07-mesh-level-relation	label	tex/chapters/chapter-07/section-02.tex:10	tex/chapters/chapter-07/section-02.tex:10	defined
target		equation	eq:ch07-hierarchical-discrete-problem	label	tex/chapters/chapter-07/section-02.tex:18	tex/chapters/chapter-07/section-02.tex:18	defined
target		equation	eq:ch07-hierarchical-discrete-operator	label	tex/chapters/chapter-07/section-02.tex:26	tex/chapters/chapter-07/section-02.tex:26	defined
target		equation	eq:ch07-one-level-hierarchical-decomposition	label	tex/chapters/chapter-07/section-02.tex:44	tex/chapters/chapter-07/section-02.tex:44	defined
target		equation	eq:ch07-full-hierarchical-decomposition	label	tex/chapters/chapter-07/section-02.tex:51	tex/chapters/chapter-07/section-02.tex:51	defined
target		equation	eq:ch07-hierarchical-interpolation-decomposition	label	tex/chapters/chapter-07/section-02.tex:58	tex/chapters/chapter-07/section-02.tex:58	defined
target		equation	eq:ch07-hierarchical-local-spd-operator	label	tex/chapters/chapter-07/section-02.tex:68	tex/chapters/chapter-07/section-02.tex:68	defined
target		equation	eq:ch07-hierarchical-basis-preconditioner	label	tex/chapters/chapter-07/section-02.tex:77	tex/chapters/chapter-07/section-02.tex:77	defined
target		equation	eq:ch07-interpolation-difference-estimate	label	tex/chapters/chapter-07/section-02.tex:86	tex/chapters/chapter-07/section-02.tex:86	defined
target		equation	eq:ch07-detail-space-norm-equivalence	label	tex/chapters/chapter-07/section-02.tex:95	tex/chapters/chapter-07/section-02.tex:95	defined
target		equation	eq:ch07-hierarchical-denominator-equivalence	label	tex/chapters/chapter-07/section-02.tex:107	tex/chapters/chapter-07/section-02.tex:107	defined
target		lemma	lem:ch07-hierarchical-interpolation-level-estimate	label	tex/chapters/chapter-07/section-02.tex:119	tex/chapters/chapter-07/section-02.tex:119	defined
target		equation	eq:ch07-hierarchical-interpolation-level-estimate	label	tex/chapters/chapter-07/section-02.tex:124	tex/chapters/chapter-07/section-02.tex:124	defined
target		equation	eq:ch07-hierarchical-minimum-eigenvalue-bound	label	tex/chapters/chapter-07/section-02.tex:166	tex/chapters/chapter-07/section-02.tex:166	defined
target		lemma	lem:ch07-discrete-young-convolution	label	tex/chapters/chapter-07/section-02.tex:176	tex/chapters/chapter-07/section-02.tex:176	defined
target		lemma	lem:ch07-cross-level-gradient-estimate	label	tex/chapters/chapter-07/section-02.tex:190	tex/chapters/chapter-07/section-02.tex:190	defined
target		equation	eq:ch07-cross-level-gradient-estimate	label	tex/chapters/chapter-07/section-02.tex:195	tex/chapters/chapter-07/section-02.tex:195	defined
target		lemma	lem:ch07-strengthened-cauchy-schwarz	label	tex/chapters/chapter-07/section-02.tex:225	tex/chapters/chapter-07/section-02.tex:225	defined
target		equation	eq:ch07-strengthened-cauchy-schwarz	label	tex/chapters/chapter-07/section-02.tex:230	tex/chapters/chapter-07/section-02.tex:230	defined
target		equation	eq:ch07-hierarchical-maximum-eigenvalue-bound	label	tex/chapters/chapter-07/section-02.tex:267	tex/chapters/chapter-07/section-02.tex:267	defined
target		theorem	thm:ch07-hierarchical-basis-condition-number	label	tex/chapters/chapter-07/section-02.tex:275	tex/chapters/chapter-07/section-02.tex:275	defined
target		section	sec:ch07-bpx-preconditioner	label	tex/chapters/chapter-07/section-03.tex:2	tex/chapters/chapter-07/section-03.tex:2	defined
target		equation	eq:ch07-bpx-local-spd-operator	label	tex/chapters/chapter-07/section-03.tex:12	tex/chapters/chapter-07/section-03.tex:12	defined
target		equation	eq:ch07-bpx-preconditioner	label	tex/chapters/chapter-07/section-03.tex:20	tex/chapters/chapter-07/section-03.tex:20	defined
target		equation	eq:ch07-bpx-cross-level-estimate	label	tex/chapters/chapter-07/section-03.tex:28	tex/chapters/chapter-07/section-03.tex:28	defined
target		equation	eq:ch07-bpx-maximum-eigenvalue-bound	label	tex/chapters/chapter-07/section-03.tex:54	tex/chapters/chapter-07/section-03.tex:54	defined
target		equation	eq:ch07-bpx-ritz-projection	label	tex/chapters/chapter-07/section-03.tex:64	tex/chapters/chapter-07/section-03.tex:64	defined
target		equation	eq:ch07-bpx-ritz-decomposition	label	tex/chapters/chapter-07/section-03.tex:74	tex/chapters/chapter-07/section-03.tex:74	defined
target		equation	eq:ch07-bpx-ritz-orthogonality	label	tex/chapters/chapter-07/section-03.tex:82	tex/chapters/chapter-07/section-03.tex:82	defined
target		equation	eq:ch07-bpx-minimum-eigenvalue-bound	label	tex/chapters/chapter-07/section-03.tex:109	tex/chapters/chapter-07/section-03.tex:109	defined
target		remark	rem:ch07-bpx-nonconvex-extension	label	tex/chapters/chapter-07/section-03.tex:115	tex/chapters/chapter-07/section-03.tex:115	defined
target		theorem	thm:ch07-bpx-condition-number	label	tex/chapters/chapter-07/section-03.tex:123	tex/chapters/chapter-07/section-03.tex:123	defined
target		section	sec:ch07-two-level-additive-schwarz-preconditioner	label	tex/chapters/chapter-07/section-04.tex:2	tex/chapters/chapter-07/section-04.tex:2	defined
target		equation	eq:ch07-two-level-fine-operator	label	tex/chapters/chapter-07/section-04.tex:10	tex/chapters/chapter-07/section-04.tex:10	defined
target		equation	eq:ch07-two-level-coarse-operator	label	tex/chapters/chapter-07/section-04.tex:23	tex/chapters/chapter-07/section-04.tex:23	defined
target		equation	eq:ch07-partition-support	label	tex/chapters/chapter-07/section-04.tex:35	tex/chapters/chapter-07/section-04.tex:35	defined
target		equation	eq:ch07-partition-unity	label	tex/chapters/chapter-07/section-04.tex:39	tex/chapters/chapter-07/section-04.tex:39	defined
target		equation	eq:ch07-partition-gradient-bound	label	tex/chapters/chapter-07/section-04.tex:45	tex/chapters/chapter-07/section-04.tex:45	defined
target		equation	eq:ch07-overlap-multiplicity	label	tex/chapters/chapter-07/section-04.tex:52	tex/chapters/chapter-07/section-04.tex:52	defined
target		remark	rem:ch07-overlap-interpretation	label	tex/chapters/chapter-07/section-04.tex:58	tex/chapters/chapter-07/section-04.tex:58	defined
target		equation	eq:ch07-overlapping-local-space	label	tex/chapters/chapter-07/section-04.tex:66	tex/chapters/chapter-07/section-04.tex:66	defined
target		equation	eq:ch07-overlapping-local-operator	label	tex/chapters/chapter-07/section-04.tex:73	tex/chapters/chapter-07/section-04.tex:73	defined
target		equation	eq:ch07-two-level-additive-schwarz-preconditioner	label	tex/chapters/chapter-07/section-04.tex:83	tex/chapters/chapter-07/section-04.tex:83	defined
target		remark	rem:ch07-overlap-construction	label	tex/chapters/chapter-07/section-04.tex:90	tex/chapters/chapter-07/section-04.tex:90	defined
target		figure	fig:ch07-overlapping-domain-decomposition	label	tex/chapters/chapter-07/section-04.tex:106	tex/chapters/chapter-07/section-04.tex:106	defined
target		lemma	lem:ch07-overlapping-space-decomposition	label	tex/chapters/chapter-07/section-04.tex:111	tex/chapters/chapter-07/section-04.tex:111	defined
target		lemma	lem:ch07-two-level-upper-decomposition	label	tex/chapters/chapter-07/section-04.tex:133	tex/chapters/chapter-07/section-04.tex:133	defined
target		equation	eq:ch07-two-level-upper-proof-start	label	tex/chapters/chapter-07/section-04.tex:156	tex/chapters/chapter-07/section-04.tex:156	defined
target		equation	eq:ch07-overlap-indicator-symmetry	label	tex/chapters/chapter-07/section-04.tex:171	tex/chapters/chapter-07/section-04.tex:171	defined
target		equation	eq:ch07-two-level-maximum-eigenvalue	label	tex/chapters/chapter-07/section-04.tex:195	tex/chapters/chapter-07/section-04.tex:195	defined
target		lemma	lem:ch07-two-level-stable-decomposition	label	tex/chapters/chapter-07/section-04.tex:203	tex/chapters/chapter-07/section-04.tex:203	defined
target		equation	eq:ch07-coarse-interpolation-h1-stability	label	tex/chapters/chapter-07/section-04.tex:224	tex/chapters/chapter-07/section-04.tex:224	defined
target		equation	eq:ch07-coarse-interpolation-l2-error	label	tex/chapters/chapter-07/section-04.tex:227	tex/chapters/chapter-07/section-04.tex:227	defined
target		equation	eq:ch07-two-level-local-components	label	tex/chapters/chapter-07/section-04.tex:233	tex/chapters/chapter-07/section-04.tex:233	defined
target		equation	eq:ch07-coarse-component-energy	label	tex/chapters/chapter-07/section-04.tex:240	tex/chapters/chapter-07/section-04.tex:240	defined
target		equation	eq:ch07-local-component-energy-sum	label	tex/chapters/chapter-07/section-04.tex:250	tex/chapters/chapter-07/section-04.tex:250	defined
target		equation	eq:ch07-linear-element-energy-equivalence	label	tex/chapters/chapter-07/section-04.tex:258	tex/chapters/chapter-07/section-04.tex:258	defined
target		equation	eq:ch07-partition-b-difference-bound	label	tex/chapters/chapter-07/section-04.tex:276	tex/chapters/chapter-07/section-04.tex:276	defined
target		equation	eq:ch07-partition-c-difference-bound	label	tex/chapters/chapter-07/section-04.tex:280	tex/chapters/chapter-07/section-04.tex:280	defined
target		equation	eq:ch07-local-component-summed-bound	label	tex/chapters/chapter-07/section-04.tex:297	tex/chapters/chapter-07/section-04.tex:297	defined
target		equation	eq:ch07-two-level-minimum-eigenvalue	label	tex/chapters/chapter-07/section-04.tex:306	tex/chapters/chapter-07/section-04.tex:306	defined
target		theorem	thm:ch07-two-level-condition-number	label	tex/chapters/chapter-07/section-04.tex:316	tex/chapters/chapter-07/section-04.tex:316	defined
target		remark	rem:ch07-two-level-optimality	label	tex/chapters/chapter-07/section-04.tex:328	tex/chapters/chapter-07/section-04.tex:328	defined
target		remark	rem:ch07-two-level-inexact-solves	label	tex/chapters/chapter-07/section-04.tex:339	tex/chapters/chapter-07/section-04.tex:339	defined
target		section	sec:ch07-nonoverlapping-domain-decomposition	label	tex/chapters/chapter-07/section-05.tex:2	tex/chapters/chapter-07/section-05.tex:2	defined
target		equation	eq:ch07-nonoverlap-disjoint-interiors	label	tex/chapters/chapter-07/section-05.tex:13	tex/chapters/chapter-07/section-05.tex:13	defined
target		equation	eq:ch07-nonoverlap-domain-cover	label	tex/chapters/chapter-07/section-05.tex:17	tex/chapters/chapter-07/section-05.tex:17	defined
target		equation	eq:ch07-subdomain-boundary-intersection	label	tex/chapters/chapter-07/section-05.tex:22	tex/chapters/chapter-07/section-05.tex:22	defined
target		equation	eq:ch07-subdomain-shape-regularity	label	tex/chapters/chapter-07/section-05.tex:31	tex/chapters/chapter-07/section-05.tex:31	defined
target		figure	fig:ch07-nonoverlapping-domain-decomposition	label	tex/chapters/chapter-07/section-05.tex:43	tex/chapters/chapter-07/section-05.tex:43	defined
target		remark	rem:ch07-subdomain-shape-regularity	label	tex/chapters/chapter-07/section-05.tex:48	tex/chapters/chapter-07/section-05.tex:48	defined
target		equation	eq:ch07-subdomain-diameter	label	tex/chapters/chapter-07/section-05.tex:53	tex/chapters/chapter-07/section-05.tex:53	defined
target		definition	def:ch07-domain-decomposition-interface	label	tex/chapters/chapter-07/section-05.tex:62	tex/chapters/chapter-07/section-05.tex:62	defined
target		equation	eq:ch07-global-energy-form	label	tex/chapters/chapter-07/section-05.tex:70	tex/chapters/chapter-07/section-05.tex:70	defined
target		equation	eq:ch07-nonoverlap-discrete-problem	label	tex/chapters/chapter-07/section-05.tex:78	tex/chapters/chapter-07/section-05.tex:78	defined
target		definition	def:ch07-interface-zero-space	label	tex/chapters/chapter-07/section-05.tex:86	tex/chapters/chapter-07/section-05.tex:86	defined
target		equation	eq:ch07-interface-zero-space	label	tex/chapters/chapter-07/section-05.tex:92	tex/chapters/chapter-07/section-05.tex:92	defined
target		equation	eq:ch07-interface-harmonic-space	label	tex/chapters/chapter-07/section-05.tex:99	tex/chapters/chapter-07/section-05.tex:99	defined
target		equation	eq:ch07-interface-orthogonal-decomposition	label	tex/chapters/chapter-07/section-05.tex:110	tex/chapters/chapter-07/section-05.tex:110	defined
target		equation	eq:ch07-discrete-solution-interface-decomposition	label	tex/chapters/chapter-07/section-05.tex:117	tex/chapters/chapter-07/section-05.tex:117	defined
target		equation	eq:ch07-interior-subproblem	label	tex/chapters/chapter-07/section-05.tex:125	tex/chapters/chapter-07/section-05.tex:125	defined
target		equation	eq:ch07-interface-subproblem	label	tex/chapters/chapter-07/section-05.tex:129	tex/chapters/chapter-07/section-05.tex:129	defined
target		equation	eq:ch07-subdomain-dirichlet-problem	label	tex/chapters/chapter-07/section-05.tex:135	tex/chapters/chapter-07/section-05.tex:135	defined
target		equation	eq:ch07-schur-complement-operator	label	tex/chapters/chapter-07/section-05.tex:145	tex/chapters/chapter-07/section-05.tex:145	defined
target		equation	eq:ch07-schur-complement-equation	label	tex/chapters/chapter-07/section-05.tex:153	tex/chapters/chapter-07/section-05.tex:153	defined
target		lemma	lem:ch07-interface-nodal-uniqueness	label	tex/chapters/chapter-07/section-05.tex:165	tex/chapters/chapter-07/section-05.tex:165	defined
target		equation	eq:ch07-interface-prescribed-nodal-values	label	tex/chapters/chapter-07/section-05.tex:170	tex/chapters/chapter-07/section-05.tex:170	defined
target		equation	eq:ch07-interface-lifting-equation	label	tex/chapters/chapter-07/section-05.tex:190	tex/chapters/chapter-07/section-05.tex:190	defined
target		remark	rem:ch07-interface-parallel-harmonic-extension	label	tex/chapters/chapter-07/section-05.tex:199	tex/chapters/chapter-07/section-05.tex:199	defined
target		lemma	lem:ch07-interface-minimum-energy	label	tex/chapters/chapter-07/section-05.tex:207	tex/chapters/chapter-07/section-05.tex:207	defined
target		definition	def:ch07-fractional-sobolev-seminorm	label	tex/chapters/chapter-07/section-05.tex:232	tex/chapters/chapter-07/section-05.tex:232	defined
target		lemma	lem:ch07-trace-seminorm-bound	label	tex/chapters/chapter-07/section-05.tex:250	tex/chapters/chapter-07/section-05.tex:250	defined
target		lemma	lem:ch07-discrete-harmonic-trace-equivalence	label	tex/chapters/chapter-07/section-05.tex:276	tex/chapters/chapter-07/section-05.tex:276	defined
target		remark	rem:ch07-finite-element-extension-theorem	label	tex/chapters/chapter-07/section-05.tex:298	tex/chapters/chapter-07/section-05.tex:298	defined
target		equation	eq:ch07-global-harmonic-trace-equivalence	label	tex/chapters/chapter-07/section-05.tex:307	tex/chapters/chapter-07/section-05.tex:307	defined
target		lemma	lem:ch07-edge-truncation-fractional-bound	label	tex/chapters/chapter-07/section-05.tex:325	tex/chapters/chapter-07/section-05.tex:325	defined
target		lemma	lem:ch07-boundary-hat-fractional-norm	label	tex/chapters/chapter-07/section-05.tex:365	tex/chapters/chapter-07/section-05.tex:365	defined
target		corollary	cor:ch07-edge-truncation-energy-bound	label	tex/chapters/chapter-07/section-05.tex:394	tex/chapters/chapter-07/section-05.tex:394	defined
target		section	sec:ch07-bps-preconditioner	label	tex/chapters/chapter-07/section-06.tex:2	tex/chapters/chapter-07/section-06.tex:2	defined
target		equation	eq:ch07-bps-edge-space	label	tex/chapters/chapter-07/section-06.tex:12	tex/chapters/chapter-07/section-06.tex:12	defined
target		equation	eq:ch07-bps-edge-operator	label	tex/chapters/chapter-07/section-06.tex:21	tex/chapters/chapter-07/section-06.tex:21	defined
target		remark	rem:ch07-bps-edge-support	label	tex/chapters/chapter-07/section-06.tex:29	tex/chapters/chapter-07/section-06.tex:29	defined
target		equation	eq:ch07-bps-coarse-operator	label	tex/chapters/chapter-07/section-06.tex:37	tex/chapters/chapter-07/section-06.tex:37	defined
target		equation	eq:ch07-bps-coarse-connection	label	tex/chapters/chapter-07/section-06.tex:45	tex/chapters/chapter-07/section-06.tex:45	defined
target		equation	eq:ch07-bps-preconditioner	label	tex/chapters/chapter-07/section-06.tex:52	tex/chapters/chapter-07/section-06.tex:52	defined
target		remark	rem:ch07-bps-inexact-solves	label	tex/chapters/chapter-07/section-06.tex:58	tex/chapters/chapter-07/section-06.tex:58	defined
target		lemma	lem:ch07-bps-space-decomposition	label	tex/chapters/chapter-07/section-06.tex:64	tex/chapters/chapter-07/section-06.tex:64	defined
target		equation	eq:ch07-bps-edge-component	label	tex/chapters/chapter-07/section-06.tex:77	tex/chapters/chapter-07/section-06.tex:77	defined
target		equation	eq:ch07-bps-unique-decomposition	label	tex/chapters/chapter-07/section-06.tex:88	tex/chapters/chapter-07/section-06.tex:88	defined
target		lemma	lem:ch07-bps-maximum-eigenvalue	label	tex/chapters/chapter-07/section-06.tex:99	tex/chapters/chapter-07/section-06.tex:99	defined
target		equation	eq:ch07-bps-upper-h1-decomposition	label	tex/chapters/chapter-07/section-06.tex:115	tex/chapters/chapter-07/section-06.tex:115	defined
target		equation	eq:ch07-bps-decomposition-cauchy	label	tex/chapters/chapter-07/section-06.tex:124	tex/chapters/chapter-07/section-06.tex:124	defined
target		equation	eq:ch07-bps-coarse-energy-minimality	label	tex/chapters/chapter-07/section-06.tex:133	tex/chapters/chapter-07/section-06.tex:133	defined
target		equation	eq:ch07-bps-edge-sum-energy	label	tex/chapters/chapter-07/section-06.tex:140	tex/chapters/chapter-07/section-06.tex:140	defined
target		lemma	lem:ch07-bps-minimum-eigenvalue	label	tex/chapters/chapter-07/section-06.tex:149	tex/chapters/chapter-07/section-06.tex:149	defined
target		equation	eq:ch07-bps-coarse-local-bound	label	tex/chapters/chapter-07/section-06.tex:172	tex/chapters/chapter-07/section-06.tex:172	defined
target		equation	eq:ch07-bps-coarse-global-bound	label	tex/chapters/chapter-07/section-06.tex:178	tex/chapters/chapter-07/section-06.tex:178	defined
target		equation	eq:ch07-bps-edge-global-bound	label	tex/chapters/chapter-07/section-06.tex:210	tex/chapters/chapter-07/section-06.tex:210	defined
target		theorem	thm:ch07-bps-condition-number	label	tex/chapters/chapter-07/section-06.tex:222	tex/chapters/chapter-07/section-06.tex:222	defined
target		remark	rem:ch07-bps-bound-sharpness	label	tex/chapters/chapter-07/section-06.tex:234	tex/chapters/chapter-07/section-06.tex:234	defined
target		remark	rem:ch07-bps-weighted-coefficients	label	tex/chapters/chapter-07/section-06.tex:240	tex/chapters/chapter-07/section-06.tex:240	defined
target		remark	rem:ch07-bps-three-dimensional	label	tex/chapters/chapter-07/section-06.tex:253	tex/chapters/chapter-07/section-06.tex:253	defined
target		section	sec:ch07-neumann-neumann-preconditioner	label	tex/chapters/chapter-07/section-07.tex:2	tex/chapters/chapter-07/section-07.tex:2	defined
target		equation	eq:ch07-neumann-local-inner-product	label	tex/chapters/chapter-07/section-07.tex:14	tex/chapters/chapter-07/section-07.tex:14	defined
