Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
reference	\eqref{eq:app3-incompressible-nse-components} 以及在物理和(或)数学上有意义的简化形式, 即稳态流($u,p$ 与 $t$ 无关)和去掉二次项的线性化方程. Navier--Stokes 方程的一个显著性质是: 它们是数学物理中极少数(甚至可能是唯一的)非线性方程之一, 其非线性由数学论证(仅为链式求导)导出, 而非来自物理建模.	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:118	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-incompressibility},	equation	eq:app3-incompressibility	eqref	tex/chapters/appendix-03.tex:122	tex/chapters/appendix-03.tex:95	resolved
reference	\eqref{eq:app3-incompressible-nse-components}. 假设 $\Omega$ 是 $\mathbb R^3$ 中具有 $C^r$ 边界 $\Gamma$ 的有界开集, $\Omega$ 局部位于 $\Gamma$ 的一侧, 至少 $r\geq2$. Dirichlet(或无滑移)边界条件	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:123	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-no-slip-boundary} 与	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:136	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary} 的另一个物理差异是: 当 $\nu$ 很小时, 条件	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:137	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-no-slip-boundary} 会在 $\Gamma$ 附近产生边界层; 对空气, 水等常见流体正是如此. 从数学观点及目前的理论认识看, 在适定性和长时间行为方面, 两种边界条件差异不大. 不过	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:138	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-no-slip-boundary} 会带来一些现已充分理解的泛函分析困难; 在空间周期情形中, 使用 Fourier 级数即可容易解决.	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:139	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-incompressibility}, 后一条件化为	equation	eq:app3-incompressibility	eqref	tex/chapters/appendix-03.tex:149	tex/chapters/appendix-03.tex:95	resolved
reference	\eqref{eq:app3-incompressibility}--\eqref{eq:app3-initial-velocity} 的 Leray 弱形式看出; 也可直接看到, 在包括 $t=0$ 的每个时刻, $p$ 都是 $u$ 的函数, 由一个 Neumann 问题的解表示. 对方程	equation	eq:app3-incompressibility	eqref	tex/chapters/appendix-03.tex:162	tex/chapters/appendix-03.tex:95	resolved
reference	\eqref{eq:app3-incompressibility}--\eqref{eq:app3-initial-velocity} 的 Leray 弱形式看出; 也可直接看到, 在包括 $t=0$ 的每个时刻, $p$ 都是 $u$ 的函数, 由一个 Neumann 问题的解表示. 对方程	equation	eq:app3-initial-velocity	eqref	tex/chapters/appendix-03.tex:162	tex/chapters/appendix-03.tex:158	resolved
reference	\eqref{eq:app3-incompressible-nse-components} 的向量形式取散度, 得	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:163	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-periodic-boundary} 中, 该方程由 $u,f$ 确定 $p$. 在条件	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:169	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-no-slip-boundary} 下, 再将动量方程与 $n$ 作内积, 得相应的 Neumann 边界条件	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:170	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-no-slip-boundary}; 对	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:179	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary} 的修改很容易, 而且后文大多数内容在该情形更直接. 在 $L^2$ 空间理论中, 考虑测试函数空间	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:180	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-incompressibility},	equation	eq:app3-incompressibility	eqref	tex/chapters/appendix-03.tex:207	tex/chapters/appendix-03.tex:95	resolved
reference	\eqref{eq:app3-incompressible-nse-components},	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:208	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-no-slip-boundary} (或	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:209	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary})的稳态线性化形式; 取 $\nu=1$ 即	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:210	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-stokes-problem} 第一式并在 $\Omega$ 上积分, 得	equation	eq:app3-stokes-problem	eqref	tex/chapters/appendix-03.tex:232	tex/chapters/appendix-03.tex:219	resolved
reference	\eqref{eq:app3-gradient-distribution-characterization} 的一个简单自足证明.	equation	eq:app3-gradient-distribution-characterization	eqref	tex/chapters/appendix-03.tex:247	tex/chapters/appendix-03.tex:244	resolved
reference	\eqref{eq:app3-weak-nse} 中属于 $L^2(0,T;V)\cap L^\infty(0,T;H)$, 对每个 $T>0$, 的解称为弱解; 把属于 $L^2(0,T;D(A))\cap L^\infty(0,T;V)$ 的解称为强解. 存在唯一性结果随空间维数而异. 解的存在性通常由构造法得到: 例如用 Galerkin 方法或时间和(或)空间有限差分构造近似解, 再利用解的先验估计取极限. 也可用 Leray--Schauder 不动点定理, 或简单的 Banach 不动点定理, 后者通常只在``小''时间区间 $0<t<T_*$ 上产生解. 任何证明的关键似乎都是建立先验估计; 它们依赖于对 $b$ 的估计. 这类估计很多, 通常结合 Hölder 不等式与 Sobolev, Agmon, Ladyzhenskaya, Gagliardo--Nirenberg 或插值不等式得到.	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:264	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-weak-nse} 中以 $A^{1/2}u(t)$ 代替 $v$ 所得的能量型方程. 适当估计非线性项后得到	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:286	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-weak-nse} 中以 $Au(t)$ 代替 $v$ 得到的类似关系又意味着 $H^1$ 范数也衰减:	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:293	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-no-slip-boundary} 而非	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:333	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary}, 除非数据 $u_0,f$ 满足某些相容性条件, 正则解的高阶 Sobolev 范数 $H^m(\Omega)$, $m\geq3$, 会在 $t=0+$ 附近爆破. 与热方程等不同, 由于压力作用, 这些相容性条件在空间上是全局的. Iooss (1970)用半群理论研究了该问题, 另见 Heywood (1979), Heywood and Walsh (1994), Temam (1982). 这种奇异行为可能影响有界区域中方程的数值解, 例如 Gresho (1990).	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:334	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-weak-nse} 第一式在所有 $t<0$ 上的正则解, 且 $u_1(0)=u_2(0)$, 则对所有 $t<0$ 都有 $u_1(t)=u_2(t)$.	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:338	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-weak-nse} 的弱解 $u$, 假设 $f,u_0$ 光滑, 至少 $f\in L^2(0,T;H)$, $u_0\in V$. 若 $u\in L^6(0,T;V)$ 或 $u\in L^\infty(\Omega\times(0,T))^3$, 则 $u$ 是强解. 因而若存在不是强解的弱解, 即出现奇性, 则 $\lVert u(t)\rVert=|\operatorname{curl}u(t)|_{L^2(\Omega)^3}$ 会在有限时间变为无穷, 或 $|u|_{L^\infty(\Omega\times(0,T))}=+\infty$.	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:346	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-singular-self-similar} 中的 $u$ 在 $t=T-0$ 产生奇性. Nečas, Růžička and Šverák (1996)最近证明,	equation	eq:app3-singular-self-similar	eqref	tex/chapters/appendix-03.tex:366	tex/chapters/appendix-03.tex:354	resolved
reference	\eqref{eq:app3-self-similar-profile} 属于 $L^3(\mathbb R_y^3)$ 的唯一解是 $U\equiv0$. 与稳态 Navier--Stokes 方程一样, $\frac12|U|^2+P$ 满足极大值原理, 这被用于证明	equation	eq:app3-self-similar-profile	eqref	tex/chapters/appendix-03.tex:367	tex/chapters/appendix-03.tex:360	resolved
reference	\eqref{eq:app3-self-similar-profile} 不存在非零解. Tai-Peng Tsai (1997)更近一步证明, 除恒等于零外, 不存在局部能量和局部旋量均有限的相似解. 因而这些结果排除了	equation	eq:app3-self-similar-profile	eqref	tex/chapters/appendix-03.tex:368	tex/chapters/appendix-03.tex:360	resolved
reference	\eqref{eq:app3-singular-self-similar} 型物理可接受奇性的存在.	equation	eq:app3-singular-self-similar	eqref	tex/chapters/appendix-03.tex:369	tex/chapters/appendix-03.tex:354	resolved
reference	\eqref{eq:app3-singular-self-similar}, 但把 $T-t$ 替换为 $t$. 他们把问题表述为初值问题, 初值是 $-1$ 次齐次函数, 并在 $u_0$ 在适当空间中很小时求解该初值问题. 近年来还广泛研究了其他非线性方程的自相似解, 例如 Giga and Kohn (1985), Souplet and Weissler (1997).	equation	eq:app3-singular-self-similar	eqref	tex/chapters/appendix-03.tex:372	tex/chapters/appendix-03.tex:354	resolved
reference	\eqref{eq:app3-self-similar-profile} 的一个变形有关, 其中 $a(y\cdot\nabla)U$ 替换为 $-a(y\cdot\nabla)U$.	equation	eq:app3-self-similar-profile	eqref	tex/chapters/appendix-03.tex:398	tex/chapters/appendix-03.tex:360	resolved
reference	\eqref{eq:app3-incompressible-nse-components}, 边界条件	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:402	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-no-slip-boundary} 或	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:403	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary}, 以及初值	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:404	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-initial-velocity} 的解, 且 $f$ 与时间无关, 则 $u$ 的时间平均	equation	eq:app3-initial-velocity	eqref	tex/chapters/appendix-03.tex:405	tex/chapters/appendix-03.tex:158	resolved
reference	\eqref{eq:app3-incompressible-nse-components},	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:419	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-no-slip-boundary}--\eqref{eq:app3-periodic-boundary},	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:420	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-no-slip-boundary}--\eqref{eq:app3-periodic-boundary},	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:420	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-initial-velocity} 相联系的半群 $\{S(t):u(0)\mapsto u(t)\}_{t\geq0}$ 下不变:	equation	eq:app3-initial-velocity	eqref	tex/chapters/appendix-03.tex:421	tex/chapters/appendix-03.tex:158	resolved
reference	\eqref{eq:app3-no-slip-boundary} 且 $Gr$ 很大时给出 $\dim\mathcal A\leq cGr$. Constantin, Foias and Temam (1988)对二维, 边界条件	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:443	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-periodic-boundary} 给出	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:444	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-weak-nse} 第一式. Foias and Temam (1979)表明, 这些轨道关于时间在复时间平面的带状区域 $|\operatorname{Im}\tau|<\delta$ 内解析, 而带宽 $\delta$ 对吸引子上的所有轨道统一有效. $\delta$ 的数值似乎具有物理意义, Foias 及其合作者在多篇论文中研究了它, 例如 Foias (1997). 我们希望了解吸引子以及吸引子上流动动力学的更多信息, 但遗憾的是, 除上述结果外所知甚少.	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:456	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-periodic-boundary}. 在三维中, 由 Kolmogorov 定律, 能谱(对统计平均)	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:460	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-weak-nse} 分别以 $u_{01},u_{02}$ 为初值的两个解, $P_N$ 是适当的有限维投影, 且	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:469	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-general-nse},	equation	eq:app3-general-nse	eqref	tex/chapters/appendix-03.tex:501	tex/chapters/appendix-03.tex:85	resolved
reference	\eqref{eq:app3-continuity}. 它们出现在非稀薄可压缩流体高 Mach 数流动的应用中. 应区分可压缩流体与可压缩流动: 可压缩流体的低 Mach 数流动密度几乎为常数, 因而可合理地用不可压缩 Navier--Stokes 方程(INSE)描述. 可压缩情形中压力的作用也与不可压缩情形大不相同. 在后一情形, $p$ 是 $u$ 的函数, 通过 Neumann 问题	equation	eq:app3-continuity	eqref	tex/chapters/appendix-03.tex:502	tex/chapters/appendix-03.tex:90	resolved
reference	\eqref{eq:app3-pressure-poisson},	equation	eq:app3-pressure-poisson	eqref	tex/chapters/appendix-03.tex:503	tex/chapters/appendix-03.tex:166	resolved
reference	\eqref{eq:app3-pressure-neumann} 求得; 在 INSE 的大部分数学理论中压力先消失, 最后再恢复. 可压缩情形中压力是独立函数. 仅数	equation	eq:app3-pressure-neumann	eqref	tex/chapters/appendix-03.tex:504	tex/chapters/appendix-03.tex:174	resolved
reference	\eqref{eq:app3-general-nse},	equation	eq:app3-general-nse	eqref	tex/chapters/appendix-03.tex:505	tex/chapters/appendix-03.tex:85	resolved
reference	\eqref{eq:app3-continuity} 的方程和未知量, 就会看到还需要一个方程. 对正压流, 补充流体状态方程 $P=P(\rho)$. 对非正压流, 状态方程形如 $P=g(\rho,e)$, $e$ 是流体内能; 此时再以表达能量守恒即热力学第一定律的能量方程补充	equation	eq:app3-continuity	eqref	tex/chapters/appendix-03.tex:506	tex/chapters/appendix-03.tex:90	resolved
reference	\eqref{eq:app3-general-nse},	equation	eq:app3-general-nse	eqref	tex/chapters/appendix-03.tex:507	tex/chapters/appendix-03.tex:85	resolved
reference	\eqref{eq:app3-continuity}. 本文只考虑正压流及相应 CNSE.	equation	eq:app3-continuity	eqref	tex/chapters/appendix-03.tex:508	tex/chapters/appendix-03.tex:90	resolved
reference	\eqref{eq:app3-general-nse},	equation	eq:app3-general-nse	eqref	tex/chapters/appendix-03.tex:523	tex/chapters/appendix-03.tex:85	resolved
reference	\eqref{eq:app3-continuity}. 热力学第二定律要求 $\mu>0$, $3\lambda+2\mu\geq0$, 演化情形也如此. 假设 $p=g(\rho)$, 通常为 $p=k\rho$ 或 $p=k\rho^\gamma$, $\gamma>1$. 若 $p$ 还依赖温度, 则必须引入热方程或能量方程, 本文不讨论.	equation	eq:app3-continuity	eqref	tex/chapters/appendix-03.tex:524	tex/chapters/appendix-03.tex:90	resolved
reference	\eqref{eq:app3-general-nse} 中令 $\lambda=\mu=0$, 或在	equation	eq:app3-general-nse	eqref	tex/chapters/appendix-03.tex:554	tex/chapters/appendix-03.tex:85	resolved
reference	\eqref{eq:app3-incompressible-nse-components} 中令 $\nu=0$.\footnote{下文还简述黏度趋于零, 即 $\mu$ 或 $\nu\to0$, 的问题.} 此时 Cauchy 应力张量为球张量 $\sigma_{ij}=-p\delta_{ij}$. 流体仍可压缩或不可压缩; 后者又可均匀或非均匀. 本文着重讨论均匀不可压缩流, 不讨论不可压缩非均匀流, 对可压缩无黏流也只作极简叙述. 事实上, 后一情形的 Euler 方程数学理论更接近守恒律方程理论, 而不是 NSE 理论.	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:555	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-incompressible-nse-components} 的向量形式和	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:559	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-incompressibility}, 其中 $\nu=0$. 初边值问题按	equation	eq:app3-incompressibility	eqref	tex/chapters/appendix-03.tex:560	tex/chapters/appendix-03.tex:95	resolved
reference	\eqref{eq:app3-initial-velocity} 指定 $u$ 的初值, 边界条件可取	equation	eq:app3-initial-velocity	eqref	tex/chapters/appendix-03.tex:561	tex/chapters/appendix-03.tex:158	resolved
reference	\eqref{eq:app3-periodic-boundary} 的空间周期性; 或者以不可穿透条件代替	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:562	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-no-slip-boundary}:	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:563	tex/chapters/appendix-03.tex:126	resolved
reference	\eqref{eq:app3-pressure-poisson},	equation	eq:app3-pressure-poisson	eqref	tex/chapters/appendix-03.tex:570	tex/chapters/appendix-03.tex:166	resolved
reference	\eqref{eq:app3-pressure-neumann} 由 $u$ 表示, 但	equation	eq:app3-pressure-neumann	eqref	tex/chapters/appendix-03.tex:571	tex/chapters/appendix-03.tex:174	resolved
reference	\eqref{eq:app3-pressure-neumann} 中 $\nu=0$. 这显著改变了 $p$ 对 $u$ 的函数依赖关系, 可用于证明解的存在性. 另一种选择是采用类似于	equation	eq:app3-pressure-neumann	eqref	tex/chapters/appendix-03.tex:572	tex/chapters/appendix-03.tex:174	resolved
reference	\eqref{eq:app3-weak-nse} 的变分形式, 令 $\nu=0$, 并例如要求 $v\in H\cap H^1(\Omega)^d$; 因而惯性非线性项成为方程的本质项.	equation	eq:app3-weak-nse	eqref	tex/chapters/appendix-03.tex:573	tex/chapters/appendix-03.tex:256	resolved
reference	\eqref{eq:app3-incompressible-nse-components} 的向量形式施加 curl 算子, 可写出涡量 $\omega=\operatorname{curl}u$ 的方程:	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:576	tex/chapters/appendix-03.tex:104	resolved
reference	\eqref{eq:app3-vorticity-equation} 右端的 $(\omega\cdot\nabla)u$ 消失; 因而 $f=0$ 时涡量沿流线守恒. $d=3$ 的情形显著不同.	equation	eq:app3-vorticity-equation	eqref	tex/chapters/appendix-03.tex:583	tex/chapters/appendix-03.tex:580	resolved
reference	\eqref{eq:app3-initial-velocity},	equation	eq:app3-initial-velocity	eqref	tex/chapters/appendix-03.tex:586	tex/chapters/appendix-03.tex:158	resolved
reference	\eqref{eq:app3-euler-nonpenetration} (或	equation	eq:app3-euler-nonpenetration	eqref	tex/chapters/appendix-03.tex:587	tex/chapters/appendix-03.tex:567	resolved
reference	\eqref{eq:app3-periodic-boundary}; 若 $\Omega=\mathbb R^d$ 则令 $u$ 在无穷远趋于零)的边值问题, 已知结果包括:	equation	eq:app3-periodic-boundary	eqref	tex/chapters/appendix-03.tex:588	tex/chapters/appendix-03.tex:133	resolved
reference	\eqref{eq:app3-euler-apriori-estimate} 可知, 只要 $\lVert u(t)\rVert_{H^s}$ 有限, Euler 方程的解便保持光滑. Beale, Kato and Majda (1984)的更强结果只要求 $\operatorname{curl}u$ 在 $L^1(0,T_*;L^\infty(\Omega))$ 中的范数有界; Ponce (1985)只要求变形张量 $D_{ij}(u)$ 的空间最大范数关于时间可积.	equation	eq:app3-euler-apriori-estimate	eqref	tex/chapters/appendix-03.tex:606	tex/chapters/appendix-03.tex:596	resolved
reference	考虑形式为 \eqref{eq:app3-incompressible-nse-components}--\eqref{eq:app3-no-slip-boundary} 的 NSE, 但在 \eqref{eq:app3-no-slip-boundary} 中取 $u=g\not\equiv0$ 于 $\partial\Omega$, 并假设 $f$ 和 $g$ 可受控制. 我们希望以最佳方式选择 $f$ 和/或 $g$, 使 $u$ 和/或 $p$ 达到某些目标. Lions (1971)发展了偏微分方程控制的数学理论. 对 NS 方程, 最近研究了两类问题:	equation	eq:app3-incompressible-nse-components	eqref	tex/chapters/appendix-03.tex:686	tex/chapters/appendix-03.tex:104	resolved
reference	考虑形式为 \eqref{eq:app3-incompressible-nse-components}--\eqref{eq:app3-no-slip-boundary} 的 NSE, 但在 \eqref{eq:app3-no-slip-boundary} 中取 $u=g\not\equiv0$ 于 $\partial\Omega$, 并假设 $f$ 和 $g$ 可受控制. 我们希望以最佳方式选择 $f$ 和/或 $g$, 使 $u$ 和/或 $p$ 达到某些目标. Lions (1971)发展了偏微分方程控制的数学理论. 对 NS 方程, 最近研究了两类问题:	equation	eq:app3-no-slip-boundary	eqref	tex/chapters/appendix-03.tex:686	tex/chapters/appendix-03.tex:126	resolved
