Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
reference	稳态 Navier--Stokes 方程离散化的讨论遵循第 \ref{chap:steady-state-stokes} 章发展出的原则. 一般收敛定理与第 \ref{chap:steady-state-stokes} 章类似, 并考虑同样类型的 $V$ 的离散化; 差别来自精确问题的解可能不唯一. 第 \ref{subsec:ch2-stationary-numerical-algorithms} 节的数值算法由 M. Fortin, R. Peyret and R. Temam [1]引入并检验. 三线性形式 $b$ 的修改见 \eqref{eq:ch2-antisymmetrized-form}, 它对应于引入稳定项 $\frac12(\operatorname{div}u)u$, 以及当函数不是无散函数时引入其离散类似物; 这一修改由 R. Temam [2a, 2b, 3, 4]引入并使用.	chapter	chap:steady-state-stokes	ref	tex/chapters/comments.tex:44	tex/chapters/chapter-01.tex:5	resolved
reference	稳态 Navier--Stokes 方程离散化的讨论遵循第 \ref{chap:steady-state-stokes} 章发展出的原则. 一般收敛定理与第 \ref{chap:steady-state-stokes} 章类似, 并考虑同样类型的 $V$ 的离散化; 差别来自精确问题的解可能不唯一. 第 \ref{subsec:ch2-stationary-numerical-algorithms} 节的数值算法由 M. Fortin, R. Peyret and R. Temam [1]引入并检验. 三线性形式 $b$ 的修改见 \eqref{eq:ch2-antisymmetrized-form}, 它对应于引入稳定项 $\frac12(\operatorname{div}u)u$, 以及当函数不是无散函数时引入其离散类似物; 这一修改由 R. Temam [2a, 2b, 3, 4]引入并使用.	subsection	subsec:ch2-stationary-numerical-algorithms	ref	tex/chapters/comments.tex:44	tex/chapters/chapter-02/section-03.tex:928	resolved
reference	稳态 Navier--Stokes 方程离散化的讨论遵循第 \ref{chap:steady-state-stokes} 章发展出的原则. 一般收敛定理与第 \ref{chap:steady-state-stokes} 章类似, 并考虑同样类型的 $V$ 的离散化; 差别来自精确问题的解可能不唯一. 第 \ref{subsec:ch2-stationary-numerical-algorithms} 节的数值算法由 M. Fortin, R. Peyret and R. Temam [1]引入并检验. 三线性形式 $b$ 的修改见 \eqref{eq:ch2-antisymmetrized-form}, 它对应于引入稳定项 $\frac12(\operatorname{div}u)u$, 以及当函数不是无散函数时引入其离散类似物; 这一修改由 R. Temam [2a, 2b, 3, 4]引入并使用.	equation	eq:ch2-antisymmetrized-form	eqref	tex/chapters/comments.tex:44	tex/chapters/chapter-02/section-03.tex:246	resolved
reference	近年来人们研究了 Navier--Stokes 方程及相关方程稳态解的非唯一性. 这一方向的主要结果来自 P.H. Rabinowitz [2]和 W. Velte [1, 2]. 在 [2]中, Rabinowitz 通过显式构造两个不同解, 证明对流问题解的非唯一性; 第一个是流体静止时的平凡解, 第二个由迭代过程构造. W. Velte 的工作基于拓扑方法, 分岔理论和拓扑度理论. [1]中考虑的问题与 P.H. Rabinowitz [2]中的对流问题相同. 在 [2]中, W. Velte 证明 Taylor 问题解的非唯一性; 该情形与第 \ref{sec:ch2-existence-uniqueness} 节证明存在性的那个问题非常相似, 但并不相同. 第 \ref{sec:ch2-bifurcation-nonuniqueness} 节紧密遵循这一表述. 关于分岔理论的其他应用, 特别参见 J.B Keller and S. Antman [1], L. Nirenberg [1], P.H. Rabinowitz [4, 6], 以及 \emph{Rocky Mountain Journal of Mathematics} (1973)第 3 卷第 2 期.	section	sec:ch2-existence-uniqueness	ref	tex/chapters/comments.tex:46	tex/chapters/chapter-02/section-01.tex:3	resolved
reference	近年来人们研究了 Navier--Stokes 方程及相关方程稳态解的非唯一性. 这一方向的主要结果来自 P.H. Rabinowitz [2]和 W. Velte [1, 2]. 在 [2]中, Rabinowitz 通过显式构造两个不同解, 证明对流问题解的非唯一性; 第一个是流体静止时的平凡解, 第二个由迭代过程构造. W. Velte 的工作基于拓扑方法, 分岔理论和拓扑度理论. [1]中考虑的问题与 P.H. Rabinowitz [2]中的对流问题相同. 在 [2]中, W. Velte 证明 Taylor 问题解的非唯一性; 该情形与第 \ref{sec:ch2-existence-uniqueness} 节证明存在性的那个问题非常相似, 但并不相同. 第 \ref{sec:ch2-bifurcation-nonuniqueness} 节紧密遵循这一表述. 关于分岔理论的其他应用, 特别参见 J.B Keller and S. Antman [1], L. Nirenberg [1], P.H. Rabinowitz [4, 6], 以及 \emph{Rocky Mountain Journal of Mathematics} (1973)第 3 卷第 2 期.	section	sec:ch2-bifurcation-nonuniqueness	ref	tex/chapters/comments.tex:46	tex/chapters/chapter-02/section-04.tex:3	resolved
reference	线性化 Navier--Stokes 方程的存在唯一性结果, 即第 \ref{sec:ch3-linear-case} 节, 是线性变分方程解的一般存在唯一性结果的特例, 见例如 J.L. Lions--E. Magenes [1, vol. 2]. 为完整起见, 本书对若干技术结果给出了初等证明; 它们通常是更深结果的简单推论. 例如引理 1.1 在向量值分布理论 L. Schwartz [2]的框架中更自然, 引理 1.2 可由插值方法 J.L. Lions--E. Magenes [1]证明.	section	sec:ch3-linear-case	ref	tex/chapters/comments.tex:50	tex/chapters/chapter-03/section-01.tex:10	resolved
reference	第 \ref{sec:ch3-existence-uniqueness} 节和第 \ref{sec:ch3-semidiscrete-existence} 节给出的非线性 Navier--Stokes 方程存在唯一性结果现已成为经典, 它们延续了 J. Leray [1, 2, 3]的早期工作; 见 E. Höpf [1, 2], O.A. Ladyzhenskaya [1], J.L. Lions [2, 3], J.L. Lions and G. Prodi [1], J. Serrin [3]. 关于解正则性的进一步结果, 以及 Navier--Stokes 方程经典可微解的存在性研究, 可见 O.A. Ladyzhenskaya [1]第 2 版. 关于解的解析性, 见 C. Foias and G. Prodi [1], H. Fujita and K. Masuda [1], C. Kahane [1], K. Masuda [1], J. Serrin [3], C. Foias and R. Temam [4].	section	sec:ch3-existence-uniqueness	ref	tex/chapters/comments.tex:55	tex/chapters/chapter-03/section-03.tex:3	resolved
reference	第 \ref{sec:ch3-existence-uniqueness} 节和第 \ref{sec:ch3-semidiscrete-existence} 节给出的非线性 Navier--Stokes 方程存在唯一性结果现已成为经典, 它们延续了 J. Leray [1, 2, 3]的早期工作; 见 E. Höpf [1, 2], O.A. Ladyzhenskaya [1], J.L. Lions [2, 3], J.L. Lions and G. Prodi [1], J. Serrin [3]. 关于解正则性的进一步结果, 以及 Navier--Stokes 方程经典可微解的存在性研究, 可见 O.A. Ladyzhenskaya [1]第 2 版. 关于解的解析性, 见 C. Foias and G. Prodi [1], H. Fujita and K. Masuda [1], C. Kahane [1], K. Masuda [1], J. Serrin [3], C. Foias and R. Temam [4].	section	sec:ch3-semidiscrete-existence	ref	tex/chapters/comments.tex:55	tex/chapters/chapter-03/section-04.tex:3	resolved
reference	第 \ref{sec:ch3-general-stability-convergence} 节关于 Navier--Stokes 方程简单离散格式稳定性和收敛性的讨论基本是新的. R. Temam [2a, 2b, 3, 4]对不同方程或不同格式作了类似研究. O.A. Ladyzhenskaya [5]给出若干无条件稳定单步格式的稳定性与收敛性; 关于分步格式另见 A.J. Chorin [2], O.A. Ladyzhenskaya and V.I. Rivkind [1]. 除 A.J. Chorin [2]外, 所有这些文献都像本书一样, 通过获得近似解的适当先验估计并使用紧性定理来证明收敛性. 在 [2]中, A.J. Chorin 假设存在非常光滑的解, 再比较近似解与精确解.	section	sec:ch3-general-stability-convergence	ref	tex/chapters/comments.tex:59	tex/chapters/chapter-03/section-05.tex:4	resolved
reference	第 \ref{sec:ch3-projection-method} 节的开头部分实质上是后续两步投影格式的引言. 第 \ref{subsec:ch3-projection-two-step} 节描述的分步格式, 即投影方法, 由 A.J. Chorin [1, 2, 3]和作者 R. Temam [3]独立引入. A.J. Chorin 考虑的格式略有不同, 没有稳定项 $\frac12(\operatorname{div}u)u$, 即没有以 $\widehat b$ 代替 $b$. 该格式的应用及其他方面特别见 C.K. Chu and G. Johansson [1], C.K. Chu, K.V. Morton and K.V. Roberts [1], M. Fortin, R. Peyret and R. Temam [1], M. Fortin [1], M. Fortin and R. Temam [1], G. Marshall [1, 2], C.S. Peskin [1]. 这种格式推广了 G.I. Marchuk [1]和 N.N. Yanenko [1]引入并研究的分步法, 见第 \ref{sec:ch3-artificial-compressibility} 节.	section	sec:ch3-projection-method	ref	tex/chapters/comments.tex:61	tex/chapters/chapter-03/section-07.tex:3	resolved
reference	第 \ref{sec:ch3-projection-method} 节的开头部分实质上是后续两步投影格式的引言. 第 \ref{subsec:ch3-projection-two-step} 节描述的分步格式, 即投影方法, 由 A.J. Chorin [1, 2, 3]和作者 R. Temam [3]独立引入. A.J. Chorin 考虑的格式略有不同, 没有稳定项 $\frac12(\operatorname{div}u)u$, 即没有以 $\widehat b$ 代替 $b$. 该格式的应用及其他方面特别见 C.K. Chu and G. Johansson [1], C.K. Chu, K.V. Morton and K.V. Roberts [1], M. Fortin, R. Peyret and R. Temam [1], M. Fortin [1], M. Fortin and R. Temam [1], G. Marshall [1, 2], C.S. Peskin [1]. 这种格式推广了 G.I. Marchuk [1]和 N.N. Yanenko [1]引入并研究的分步法, 见第 \ref{sec:ch3-artificial-compressibility} 节.	subsection	subsec:ch3-projection-two-step	ref	tex/chapters/comments.tex:61	tex/chapters/chapter-03/section-07.tex:63	resolved
reference	第 \ref{sec:ch3-projection-method} 节的开头部分实质上是后续两步投影格式的引言. 第 \ref{subsec:ch3-projection-two-step} 节描述的分步格式, 即投影方法, 由 A.J. Chorin [1, 2, 3]和作者 R. Temam [3]独立引入. A.J. Chorin 考虑的格式略有不同, 没有稳定项 $\frac12(\operatorname{div}u)u$, 即没有以 $\widehat b$ 代替 $b$. 该格式的应用及其他方面特别见 C.K. Chu and G. Johansson [1], C.K. Chu, K.V. Morton and K.V. Roberts [1], M. Fortin, R. Peyret and R. Temam [1], M. Fortin [1], M. Fortin and R. Temam [1], G. Marshall [1, 2], C.S. Peskin [1]. 这种格式推广了 G.I. Marchuk [1]和 N.N. Yanenko [1]引入并研究的分步法, 见第 \ref{sec:ch3-artificial-compressibility} 节.	section	sec:ch3-artificial-compressibility	ref	tex/chapters/comments.tex:61	tex/chapters/chapter-03/section-08.tex:3	resolved
reference	用微可压缩流体方程逼近 Navier--Stokes 方程, 即第 \ref{subsec:ch3-ac-perturbed-problems} 节, 由 A.J. Chorin [1]和 R. Temam [3]独立引入. N.N. Yanenko [1]考虑了略微更复杂的摄动方程. 引入这些摄动后可以使用分步法, 其研究见第 \ref{subsec:ch3-ac-limit} 节. 应指出, 第 \ref{sec:ch3-projection-method} 节的格式本身就是分步格式, 不需要考虑摄动方程.	subsection	subsec:ch3-ac-perturbed-problems	ref	tex/chapters/comments.tex:63	tex/chapters/chapter-03/section-08.tex:37	resolved
reference	用微可压缩流体方程逼近 Navier--Stokes 方程, 即第 \ref{subsec:ch3-ac-perturbed-problems} 节, 由 A.J. Chorin [1]和 R. Temam [3]独立引入. N.N. Yanenko [1]考虑了略微更复杂的摄动方程. 引入这些摄动后可以使用分步法, 其研究见第 \ref{subsec:ch3-ac-limit} 节. 应指出, 第 \ref{sec:ch3-projection-method} 节的格式本身就是分步格式, 不需要考虑摄动方程.	subsection	subsec:ch3-ac-limit	ref	tex/chapters/comments.tex:63	tex/chapters/chapter-03/section-08.tex:800	resolved
reference	用微可压缩流体方程逼近 Navier--Stokes 方程, 即第 \ref{subsec:ch3-ac-perturbed-problems} 节, 由 A.J. Chorin [1]和 R. Temam [3]独立引入. N.N. Yanenko [1]考虑了略微更复杂的摄动方程. 引入这些摄动后可以使用分步法, 其研究见第 \ref{subsec:ch3-ac-limit} 节. 应指出, 第 \ref{sec:ch3-projection-method} 节的格式本身就是分步格式, 不需要考虑摄动方程.	section	sec:ch3-projection-method	ref	tex/chapters/comments.tex:63	tex/chapters/chapter-03/section-07.tex:3	resolved
reference	第 \ref{sec:ch3-general-stability-convergence} 节至第 \ref{sec:ch3-artificial-compressibility} 节的材料只是流体力学方程逼近方面大量工作的很小一部分. O.M. Belotserkovskii [1]主编的论文集, M. Holt [2], H. Cabannes and R. Temam [1], R.D. Richtmyer [1], F. Thomasset [1], T. Kawai [1]中可见当时最新的结果和很有用的文献. 另见 Los Alamos Scientific Laboratory 汇编的参考文献表.	section	sec:ch3-general-stability-convergence	ref	tex/chapters/comments.tex:68	tex/chapters/chapter-03/section-05.tex:4	resolved
reference	第 \ref{sec:ch3-general-stability-convergence} 节至第 \ref{sec:ch3-artificial-compressibility} 节的材料只是流体力学方程逼近方面大量工作的很小一部分. O.M. Belotserkovskii [1]主编的论文集, M. Holt [2], H. Cabannes and R. Temam [1], R.D. Richtmyer [1], F. Thomasset [1], T. Kawai [1]中可见当时最新的结果和很有用的文献. 另见 Los Alamos Scientific Laboratory 汇编的参考文献表.	section	sec:ch3-artificial-compressibility	ref	tex/chapters/comments.tex:68	tex/chapters/chapter-03/section-08.tex:3	resolved
reference	这里使用的方法还可处理许多其他问题. 对 Navier--Stokes 方程本身, 可考虑不同边界条件, 见 Iooss [1]; 周期解, 见 G. Prouse [1, 2]; 以及变分不等式, 见 J.L. Lions [2]. 随机 Navier--Stokes 方程见 A. Bensoussan and R. Temam [1], C. Foias [1], C. Foias and R. Temam [5, 9], M.I. Vishik and A.V. Fursikov [1, 2, 3]. 受 Navier--Stokes 方程支配的系统的最优控制问题见 M. Cuvelier [1]; 关于较新结果, 见第 \ref{sec:app3-other-problems} 节末尾.	section	sec:app3-other-problems	ref	tex/chapters/comments.tex:70	tex/chapters/appendix-03.tex:634	resolved
reference	自 J. Leray [1, 2, 3]和 E. Hopf [1]的工作以来, 已知对含时 Navier--Stokes 方程, 若数据足够光滑, 则初值问题存在唯一光滑解, 它定义在某个时间区间 $(0,T^*)$ 上; 此后该解可延拓为正则性可能较低的解, 见第 \ref{sec:ch3-existence-uniqueness} 节和第 \ref{sec:ch3-semidiscrete-existence} 节. 目前仍不知道解是否对所有时间保持光滑. 沿 B. Mandelbrot [1, 2]的思想, 近来人们研究了解奇异集, 即速度为无穷的点集, 的 Hausdorff 维数; 见 V. Scheffer [1]--[4], C. Foias and R. Temam [4], 以及 L. Caffarelli, R. Kohn and L. Nirenberg [1]的最新论文, 后者包含当时关于奇异集 Hausdorff 维数的最佳估计.	section	sec:ch3-existence-uniqueness	ref	tex/chapters/comments.tex:94	tex/chapters/chapter-03/section-03.tex:3	resolved
reference	自 J. Leray [1, 2, 3]和 E. Hopf [1]的工作以来, 已知对含时 Navier--Stokes 方程, 若数据足够光滑, 则初值问题存在唯一光滑解, 它定义在某个时间区间 $(0,T^*)$ 上; 此后该解可延拓为正则性可能较低的解, 见第 \ref{sec:ch3-existence-uniqueness} 节和第 \ref{sec:ch3-semidiscrete-existence} 节. 目前仍不知道解是否对所有时间保持光滑. 沿 B. Mandelbrot [1, 2]的思想, 近来人们研究了解奇异集, 即速度为无穷的点集, 的 Hausdorff 维数; 见 V. Scheffer [1]--[4], C. Foias and R. Temam [4], 以及 L. Caffarelli, R. Kohn and L. Nirenberg [1]的最新论文, 后者包含当时关于奇异集 Hausdorff 维数的最佳估计.	section	sec:ch3-semidiscrete-existence	ref	tex/chapters/comments.tex:94	tex/chapters/chapter-03/section-04.tex:3	resolved
reference	已经出现了大量关于 Navier--Stokes 方程数值逼近的论文. 它们尤其研究有限元方法, 有限元实现的实际问题, 罚方法在流动问题中的应用, 见第 \ref{sec:ch1-penalty-method} 节, 以及 Galerkin 逼近解在长时间区间上的行为. 在众多参考文献中, 可见 M. Bercovier [1], V. Girault and P.A. Raviart [1], R. Glowinski [1], F. Thomasset [2], T. Kawai [1], J.G. Heywood and R. Rannacher [1], P. Constantin, C. Foias and R. Temam [1], 以及这些文献所列参考文献. 讨论计算流体力学其他方面的专著包括 M. Holt [4], D. Gottlieb and S. Orszag [1], R. Peyret and T.D. Taylor [1]; 另见这些文献的参考文献.	section	sec:ch1-penalty-method	ref	tex/chapters/comments.tex:111	tex/chapters/chapter-01/section-06.tex:3	resolved
