Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		equation	eq:sec2-laplace-green	label	tex/chapters/sample-pages-037-055.tex:376	tex/chapters/sample-pages-037-055.tex:376	defined
target		corollary	cor:sec2-neumann-equivalence	label	tex/chapters/sample-pages-037-055.tex:389	tex/chapters/sample-pages-037-055.tex:389	defined
target		corollary	cor:sec2-normal-trace-surjective	label	tex/chapters/sample-pages-037-055.tex:399	tex/chapters/sample-pages-037-055.tex:399	defined
target		theorem	thm:sec2-h0div-kernel	label	tex/chapters/sample-pages-037-055.tex:440	tex/chapters/sample-pages-037-055.tex:440	defined
target		equation	eq:sec2-kernel-functional	label	tex/chapters/sample-pages-037-055.tex:451	tex/chapters/sample-pages-037-055.tex:451	defined
target		theorem	thm:sec2-hperp-gradients	label	tex/chapters/sample-pages-037-055.tex:485	tex/chapters/sample-pages-037-055.tex:485	defined
target		theorem	thm:sec2-test-space-dense-h	label	tex/chapters/sample-pages-037-055.tex:516	tex/chapters/sample-pages-037-055.tex:516	defined
target		subsection	subsec:sec2-curl-spaces	label	tex/chapters/sample-pages-037-055.tex:541	tex/chapters/sample-pages-037-055.tex:541	defined
target		theorem	thm:sec2-curl-free-gradient	label	tex/chapters/sample-pages-037-055.tex:579	tex/chapters/sample-pages-037-055.tex:579	defined
target		equation	eq:sec2-curl-mollifier-properties	label	tex/chapters/sample-pages-037-055.tex:604	tex/chapters/sample-pages-037-055.tex:604	defined
target		corollary	cor:sec2-hperp-kernel-curl	label	tex/chapters/sample-pages-037-055.tex:639	tex/chapters/sample-pages-037-055.tex:639	defined
target		remark	rem:sec2-h-curlzero	label	tex/chapters/sample-pages-037-055.tex:649	tex/chapters/sample-pages-037-055.tex:649	defined
target		lemma	lem:sec2-compact-support-dense-hcurl	label	tex/chapters/sample-pages-037-055.tex:673	tex/chapters/sample-pages-037-055.tex:673	defined
target		lemma	lem:sec2-h0curl-characterization-test	label	tex/chapters/sample-pages-037-055.tex:699	tex/chapters/sample-pages-037-055.tex:699	defined
target		equation	eq:sec2-h0curl-test-identity	label	tex/chapters/sample-pages-037-055.tex:701	tex/chapters/sample-pages-037-055.tex:701	defined
target		theorem	thm:sec2-dense-in-hcurl	label	tex/chapters/sample-pages-037-055.tex:759	tex/chapters/sample-pages-037-055.tex:759	defined
target		figure	fig:sec2-normal-tangent	label	tex/chapters/sample-pages-037-055.tex:771	tex/chapters/sample-pages-037-055.tex:771	defined
target		theorem	thm:sec2-tangential-trace	label	tex/chapters/sample-pages-037-055.tex:775	tex/chapters/sample-pages-037-055.tex:775	defined
target		equation	eq:sec2-hcurl-green	label	tex/chapters/sample-pages-037-055.tex:782	tex/chapters/sample-pages-037-055.tex:782	defined
target		theorem	thm:sec2-h0curl-kernel	label	tex/chapters/sample-pages-037-055.tex:799	tex/chapters/sample-pages-037-055.tex:799	defined
target		remark	rem:sec2-tangential-components	label	tex/chapters/sample-pages-037-055.tex:812	tex/chapters/sample-pages-037-055.tex:812	defined
target		remark	rem:sec2-hcurl-hdiv-2d	label	tex/chapters/sample-pages-037-055.tex:825	tex/chapters/sample-pages-037-055.tex:825	defined
target		remark	rem:sec2-curl-in-h	label	tex/chapters/sample-pages-037-055.tex:835	tex/chapters/sample-pages-037-055.tex:835	defined
target		lemma	lem:sec2-h1-hdiv-hcurl	label	tex/chapters/sample-pages-037-055.tex:851	tex/chapters/sample-pages-037-055.tex:851	defined
target		equation	eq:sec2-fourier-transform-vector	label	tex/chapters/sample-pages-037-055.tex:873	tex/chapters/sample-pages-037-055.tex:873	defined
target		corollary	cor:sec2-local-h1-hdiv-hcurl	label	tex/chapters/sample-pages-037-055.tex:917	tex/chapters/sample-pages-037-055.tex:917	defined
target		remark	rem:sec2-global-h1-hdiv-hcurl	label	tex/chapters/sample-pages-037-055.tex:924	tex/chapters/sample-pages-037-055.tex:924	defined
target		remark	rem:sec2-hdiv-hcurl-estimate	label	tex/chapters/sample-pages-037-055.tex:932	tex/chapters/sample-pages-037-055.tex:932	defined
target		section	sec:vector-field-decomposition	label	tex/chapters/sample-pages-037-055.tex:944	tex/chapters/sample-pages-037-055.tex:944	defined
target		figure	fig:sec3-multiply-connected-domain	label	tex/chapters/sample-pages-037-055.tex:957	tex/chapters/sample-pages-037-055.tex:957	defined
target		subsection	subsec:two-dimensional-decomposition	label	tex/chapters/sample-pages-037-055.tex:966	tex/chapters/sample-pages-037-055.tex:966	defined
target		theorem	thm:sec3-stream-function-characterization	label	tex/chapters/sample-pages-037-055.tex:969	tex/chapters/sample-pages-037-055.tex:969	defined
target		equation	eq:sec3-divfree-zero-flux	label	tex/chapters/sample-pages-037-055.tex:971	tex/chapters/sample-pages-037-055.tex:971	defined
target		equation	eq:sec3-v-curl-phi	label	tex/chapters/sample-pages-037-055.tex:977	tex/chapters/sample-pages-037-055.tex:977	defined
target		equation	eq:sec3-extension-normal-data	label	tex/chapters/sample-pages-037-055.tex:1030	tex/chapters/sample-pages-037-055.tex:1030	defined
target		equation	eq:sec3-fourier-divfree	label	tex/chapters/sample-pages-037-055.tex:1082	tex/chapters/sample-pages-037-055.tex:1082	defined
target		equation	eq:sec3-fourier-stream	label	tex/chapters/sample-pages-037-055.tex:1086	tex/chapters/sample-pages-037-055.tex:1086	defined
target		equation	eq:sec3-phi-space	label	tex/chapters/sample-pages-037-055.tex:1139	tex/chapters/sample-pages-037-055.tex:1139	defined
target		lemma	lem:sec3-boundary-poincare	label	tex/chapters/sample-pages-037-055.tex:1149	tex/chapters/sample-pages-037-055.tex:1149	defined
target		corollary	cor:sec3-h-stream-functions	label	tex/chapters/sample-pages-037-055.tex:1163	tex/chapters/sample-pages-037-055.tex:1163	defined
target		equation	eq:sec3-stream-variational	label	tex/chapters/sample-pages-037-055.tex:1170	tex/chapters/sample-pages-037-055.tex:1170	defined
target		remark	rem:sec3-stream-boundary-problem	label	tex/chapters/sample-pages-037-055.tex:1179	tex/chapters/sample-pages-037-055.tex:1179	defined
target		theorem	thm:sec3-orthogonal-decomposition	label	tex/chapters/sample-pages-037-055.tex:1214	tex/chapters/sample-pages-037-055.tex:1214	defined
target		equation	eq:sec3-orthogonal-decomposition	label	tex/chapters/sample-pages-037-055.tex:1216	tex/chapters/sample-pages-037-055.tex:1216	defined
target		equation	eq:sec3-neumann-variational	label	tex/chapters/sample-pages-037-055.tex:1220	tex/chapters/sample-pages-037-055.tex:1220	defined
target		equation	eq:sec3-curl-remainder-variational	label	tex/chapters/sample-pages-037-055.tex:1225	tex/chapters/sample-pages-037-055.tex:1225	defined
target		remark	rem:sec3-neumann-interpretation	label	tex/chapters/sample-pages-037-055.tex:1254	tex/chapters/sample-pages-037-055.tex:1254	defined
target		lemma	lem:sec3-smooth-divfree-lifting	label	tex/chapters/sample-pages-037-055.tex:1269	tex/chapters/sample-pages-037-055.tex:1269	defined
reference	Corollary~\ref{cor:sec2-grad-div-isomorphisms} 的 2) 的证明在抽象情形中仍然有效	corollary	cor:sec2-grad-div-isomorphisms	ref	tex/chapters/sample-pages-037-055.tex:109	tex/chapters/sample-pages-037-055.tex:83	resolved
reference	因此 $\Div\mathbf w\in L_0^2(\Omega)$. 由 Corollary~\ref{cor:sec2-grad-div-isomorphisms} 的 2),	corollary	cor:sec2-grad-div-isomorphisms	ref	tex/chapters/sample-pages-037-055.tex:139	tex/chapters/sample-pages-037-055.tex:83	resolved
reference	就是所需函数. 还需验证估计 \eqref{eq:sec2-div-free-lifting-bound}. 首先注意到	equation	eq:sec2-div-free-lifting-bound	eqref	tex/chapters/sample-pages-037-055.tex:154	tex/chapters/sample-pages-037-055.tex:125	resolved
reference	\eqref{eq:sec2-div-free-lifting-bound}.	equation	eq:sec2-div-free-lifting-bound	eqref	tex/chapters/sample-pages-037-055.tex:160	tex/chapters/sample-pages-037-055.tex:125	resolved
reference	所以由 \eqref{eq:sec2-annihilates-test-divfree},	equation	eq:sec2-annihilates-test-divfree	eqref	tex/chapters/sample-pages-037-055.tex:219	tex/chapters/sample-pages-037-055.tex:170	resolved
reference	$\mathbf f$ 也在 $V$ 上为零. 事实上, 由 Theorem~\ref{thm:sec2-gradient-characterization},	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:256	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	结论由 \eqref{eq:sec2-banach-density-criterion} 得出.	equation	eq:sec2-banach-density-criterion	eqref	tex/chapters/sample-pages-037-055.tex:259	tex/chapters/sample-pages-037-055.tex:247	resolved
reference	证明仍基于性质 \eqref{eq:sec2-banach-density-criterion}. 设	equation	eq:sec2-banach-density-criterion	eqref	tex/chapters/sample-pages-037-055.tex:284	tex/chapters/sample-pages-037-055.tex:247	resolved
reference	Theorem~\ref{thm:sec2-dense-in-hdiv}, 它可连续延拓为映射	theorem	thm:sec2-dense-in-hdiv	ref	tex/chapters/sample-pages-037-055.tex:352	tex/chapters/sample-pages-037-055.tex:279	resolved
reference	$\mathbf v\cdot\mathbf n$. 由 Theorem~\ref{thm:sec2-dense-in-hdiv} 和	theorem	thm:sec2-dense-in-hdiv	ref	tex/chapters/sample-pages-037-055.tex:363	tex/chapters/sample-pages-037-055.tex:279	resolved
reference	Theorem~\ref{thm:sec2-normal-trace} 得到 Green 公式	theorem	thm:sec2-normal-trace	ref	tex/chapters/sample-pages-037-055.tex:364	tex/chapters/sample-pages-037-055.tex:321	resolved
reference	并证明它与 Neumann 问题 $(N)$ 等价. 证明由 \eqref{eq:sec2-laplace-green} 立即得到, 故略去.	equation	eq:sec2-laplace-green	eqref	tex/chapters/sample-pages-037-055.tex:386	tex/chapters/sample-pages-037-055.tex:376	resolved
reference	结合 \eqref{eq:sec2-normal-trace-norm}, 这将证明该推论. 考虑问题: 求	equation	eq:sec2-normal-trace-norm	eqref	tex/chapters/sample-pages-037-055.tex:418	tex/chapters/sample-pages-037-055.tex:357	resolved
reference	\eqref{eq:sec2-banach-density-criterion}. 令 $l\in(\Ker(\gamma_n))'$, 并令	equation	eq:sec2-banach-density-criterion	eqref	tex/chapters/sample-pages-037-055.tex:449	tex/chapters/sample-pages-037-055.tex:247	resolved
reference	故 $l_{N+1}\in H^1(\Omega)$, 可将 Green 公式 \eqref{eq:sec2-hdiv-green}	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:460	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	应用于 \eqref{eq:sec2-kernel-functional}:	equation	eq:sec2-kernel-functional	eqref	tex/chapters/sample-pages-037-055.tex:461	tex/chapters/sample-pages-037-055.tex:451	resolved
reference	\eqref{eq:sec2-hdiv-green} 立即得到.	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:469	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	先令 $\mathbf u\in H$. 公式 \eqref{eq:sec2-hdiv-green} 和	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:500	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	Theorem~\ref{thm:sec2-h0div-kernel} 给出	theorem	thm:sec2-h0div-kernel	ref	tex/chapters/sample-pages-037-055.tex:501	tex/chapters/sample-pages-037-055.tex:440	resolved
reference	$\mathbf u\in H(\Div;\Omega)$. 再由 \eqref{eq:sec2-hdiv-green} 得	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:510	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	$\mathbf u\cdot\mathbf n=0$. 由 Theorem~\ref{thm:sec2-h0div-kernel},	theorem	thm:sec2-h0div-kernel	ref	tex/chapters/sample-pages-037-055.tex:511	tex/chapters/sample-pages-037-055.tex:440	resolved
reference	这仍是性质 \eqref{eq:sec2-banach-density-criterion} 的应用. 令	equation	eq:sec2-banach-density-criterion	eqref	tex/chapters/sample-pages-037-055.tex:520	tex/chapters/sample-pages-037-055.tex:247	resolved
reference	Theorem~\ref{thm:sec2-gradient-characterization} 的假设, 因而	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:527	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	$p\in H^1(\Omega)$. 于是 \eqref{eq:sec2-hdiv-green} 给出	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:532	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	证明与 Theorem~\ref{thm:sec2-gradient-characterization} 非常相似: 先证明对某个	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:588	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	Theorem~\ref{thm:sec2-gradient-characterization} 中引入的磨光子, 并令	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:600	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	又由 \eqref{eq:sec2-curl-mollifier-properties}, 存在 $p_m\in H^1(\Omega_m)$ 使	equation	eq:sec2-curl-mollifier-properties	eqref	tex/chapters/sample-pages-037-055.tex:627	tex/chapters/sample-pages-037-055.tex:604	resolved
reference	Theorem~\ref{thm:sec2-gradient-characterization} 相同.	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:633	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	结合 Theorem~\ref{thm:sec2-hperp-gradients}, 得到 $H^\perp$ 的另一种刻画.	theorem	thm:sec2-hperp-gradients	ref	tex/chapters/sample-pages-037-055.tex:636	tex/chapters/sample-pages-037-055.tex:485	resolved
reference	若 $\Omega$ 满足 Theorem~\ref{thm:sec2-curl-free-gradient} 的条件, 则在	theorem	thm:sec2-curl-free-gradient	ref	tex/chapters/sample-pages-037-055.tex:640	tex/chapters/sample-pages-037-055.tex:579	resolved
reference	由 Corollary~\ref{cor:sec2-hperp-kernel-curl}, 若 $\mathbf u\in H$ 且	corollary	cor:sec2-hperp-kernel-curl	ref	tex/chapters/sample-pages-037-055.tex:650	tex/chapters/sample-pages-037-055.tex:639	resolved
reference	我们将为这些空间建立 Theorems~\ref{thm:sec2-dense-in-hdiv},	theorem	thm:sec2-dense-in-hdiv	ref	tex/chapters/sample-pages-037-055.tex:668	tex/chapters/sample-pages-037-055.tex:279	resolved
reference	\ref{thm:sec2-normal-trace} 和 \ref{thm:sec2-h0div-kernel} 的对应结果, 先给出两个预备引理.	theorem	thm:sec2-normal-trace	ref	tex/chapters/sample-pages-037-055.tex:669	tex/chapters/sample-pages-037-055.tex:321	resolved
reference	\ref{thm:sec2-normal-trace} 和 \ref{thm:sec2-h0div-kernel} 的对应结果, 先给出两个预备引理.	theorem	thm:sec2-h0div-kernel	ref	tex/chapters/sample-pages-037-055.tex:669	tex/chapters/sample-pages-037-055.tex:440	resolved
reference	\eqref{eq:sec2-h0curl-test-identity} 蕴含	equation	eq:sec2-h0curl-test-identity	eqref	tex/chapters/sample-pages-037-055.tex:709	tex/chapters/sample-pages-037-055.tex:701	resolved
reference	Theorem~\ref{thm:sec2-gradient-characterization} 的正则化方法.	theorem	thm:sec2-gradient-characterization	ref	tex/chapters/sample-pages-037-055.tex:713	tex/chapters/sample-pages-037-055.tex:168	resolved
reference	若 $\Omega$ 满足 Lemma~\ref{lem:sec2-compact-support-dense-hcurl} 的条件, 则	lemma	lem:sec2-compact-support-dense-hcurl	ref	tex/chapters/sample-pages-037-055.tex:760	tex/chapters/sample-pages-037-055.tex:673	resolved
reference	其证明是 Theorem~\ref{thm:sec2-dense-in-hdiv} 的简单变形, 留作练习.	theorem	thm:sec2-dense-in-hdiv	ref	tex/chapters/sample-pages-037-055.tex:763	tex/chapters/sample-pages-037-055.tex:279	resolved
reference	如 Figure~\ref{fig:sec2-normal-tangent} 所示, 用 $\boldsymbol\tau$ 表示 $\Gamma$ 的单位切向量,	figure	fig:sec2-normal-tangent	ref	tex/chapters/sample-pages-037-055.tex:766	tex/chapters/sample-pages-037-055.tex:771	resolved
reference	证明与 Theorem~\ref{thm:sec2-normal-trace} 完全相似, 故略去. 为避免记号过多,	theorem	thm:sec2-normal-trace	ref	tex/chapters/sample-pages-037-055.tex:792	tex/chapters/sample-pages-037-055.tex:321	resolved
reference	在 \eqref{eq:sec2-hcurl-green} 中取极限, 显然有	equation	eq:sec2-hcurl-green	eqref	tex/chapters/sample-pages-037-055.tex:806	tex/chapters/sample-pages-037-055.tex:782	resolved
reference	Lemma~\ref{lem:sec2-h0curl-characterization-test} 的直接应用.	lemma	lem:sec2-h0curl-characterization-test	ref	tex/chapters/sample-pages-037-055.tex:808	tex/chapters/sample-pages-037-055.tex:699	resolved
reference	Theorems~\ref{thm:sec2-dense-in-hdiv}, \ref{thm:sec2-normal-trace},	theorem	thm:sec2-dense-in-hdiv	ref	tex/chapters/sample-pages-037-055.tex:829	tex/chapters/sample-pages-037-055.tex:279	resolved
reference	Theorems~\ref{thm:sec2-dense-in-hdiv}, \ref{thm:sec2-normal-trace},	theorem	thm:sec2-normal-trace	ref	tex/chapters/sample-pages-037-055.tex:829	tex/chapters/sample-pages-037-055.tex:321	resolved
reference	\ref{thm:sec2-h0div-kernel} 和 Corollary~\ref{cor:sec2-normal-trace-surjective}	theorem	thm:sec2-h0div-kernel	ref	tex/chapters/sample-pages-037-055.tex:830	tex/chapters/sample-pages-037-055.tex:440	resolved
reference	\ref{thm:sec2-h0div-kernel} 和 Corollary~\ref{cor:sec2-normal-trace-surjective}	corollary	cor:sec2-normal-trace-surjective	ref	tex/chapters/sample-pages-037-055.tex:830	tex/chapters/sample-pages-037-055.tex:399	resolved
reference	Green 公式 \eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec2-hcurl-green} 给出	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:839	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	Green 公式 \eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec2-hcurl-green} 给出	equation	eq:sec2-hcurl-green	eqref	tex/chapters/sample-pages-037-055.tex:839	tex/chapters/sample-pages-037-055.tex:782	resolved
reference	\eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec2-hcurl-green}, 容易得到	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:861	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	\eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec2-hcurl-green}, 容易得到	equation	eq:sec2-hcurl-green	eqref	tex/chapters/sample-pages-037-055.tex:861	tex/chapters/sample-pages-037-055.tex:782	resolved
reference	下一个推论是 Lemma~\ref{lem:sec2-h1-hdiv-hcurl} 的简单结果.	lemma	lem:sec2-h1-hdiv-hcurl	ref	tex/chapters/sample-pages-037-055.tex:914	tex/chapters/sample-pages-037-055.tex:851	resolved
reference	由 Lemma~\ref{lem:sec2-h1-hdiv-hcurl} 的证明可知, 在代数和拓扑意义下	lemma	lem:sec2-h1-hdiv-hcurl	ref	tex/chapters/sample-pages-037-055.tex:925	tex/chapters/sample-pages-037-055.tex:851	resolved
reference	Lemma~\ref{lem:sec2-h1-hdiv-hcurl} 与	lemma	lem:sec2-h1-hdiv-hcurl	ref	tex/chapters/sample-pages-037-055.tex:933	tex/chapters/sample-pages-037-055.tex:851	resolved
reference	以 $\Gamma_0$ 表示 $\Omega$ 的外边界(见 Figure~\ref{fig:sec3-multiply-connected-domain}),	figure	fig:sec3-multiply-connected-domain	ref	tex/chapters/sample-pages-037-055.tex:960	tex/chapters/sample-pages-037-055.tex:957	resolved
reference	1) 先证 \eqref{eq:sec3-v-curl-phi} 蕴含 \eqref{eq:sec3-divfree-zero-flux}.	equation	eq:sec3-v-curl-phi	eqref	tex/chapters/sample-pages-037-055.tex:982	tex/chapters/sample-pages-037-055.tex:977	resolved
reference	1) 先证 \eqref{eq:sec3-v-curl-phi} 蕴含 \eqref{eq:sec3-divfree-zero-flux}.	equation	eq:sec3-divfree-zero-flux	eqref	tex/chapters/sample-pages-037-055.tex:982	tex/chapters/sample-pages-037-055.tex:971	resolved
reference	2) 反之, 设 $\mathbf v$ 满足 \eqref{eq:sec3-divfree-zero-flux}. 思路是将	equation	eq:sec3-divfree-zero-flux	eqref	tex/chapters/sample-pages-037-055.tex:997	tex/chapters/sample-pages-037-055.tex:971	resolved
reference	$\partial\mathcal O$ 围成的连通分支(见 Figure~\ref{fig:sec3-multiply-connected-domain}).	figure	fig:sec3-multiply-connected-domain	ref	tex/chapters/sample-pages-037-055.tex:1005	tex/chapters/sample-pages-037-055.tex:957	resolved
reference	\eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec3-extension-normal-data} 得到	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:1061	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	\eqref{eq:sec2-hdiv-green} 和 \eqref{eq:sec3-extension-normal-data} 得到	equation	eq:sec3-extension-normal-data	eqref	tex/chapters/sample-pages-037-055.tex:1061	tex/chapters/sample-pages-037-055.tex:1030	resolved
reference	c) 因 $\widetilde{\mathbf v}$ 的支集紧, 由 \eqref{eq:sec2-fourier-transform-vector}	equation	eq:sec2-fourier-transform-vector	eqref	tex/chapters/sample-pages-037-055.tex:1078	tex/chapters/sample-pages-037-055.tex:873	resolved
reference	\eqref{eq:sec3-fourier-divfree}, \eqref{eq:sec3-fourier-stream} 的两个等式都成立, 即	equation	eq:sec3-fourier-divfree	eqref	tex/chapters/sample-pages-037-055.tex:1092	tex/chapters/sample-pages-037-055.tex:1082	resolved
reference	\eqref{eq:sec3-fourier-divfree}, \eqref{eq:sec3-fourier-stream} 的两个等式都成立, 即	equation	eq:sec3-fourier-stream	eqref	tex/chapters/sample-pages-037-055.tex:1092	tex/chapters/sample-pages-037-055.tex:1086	resolved
reference	由 \eqref{eq:sec3-fourier-divfree}, 有	equation	eq:sec3-fourier-divfree	eqref	tex/chapters/sample-pages-037-055.tex:1102	tex/chapters/sample-pages-037-055.tex:1082	resolved
reference	Theorem~\ref{thm:sec3-stream-function-characterization} 和	theorem	thm:sec3-stream-function-characterization	ref	tex/chapters/sample-pages-037-055.tex:1159	tex/chapters/sample-pages-037-055.tex:969	resolved
reference	Lemma~\ref{lem:sec3-boundary-poincare} 得到.	lemma	lem:sec3-boundary-poincare	ref	tex/chapters/sample-pages-037-055.tex:1160	tex/chapters/sample-pages-037-055.tex:1149	resolved
reference	问题 \eqref{eq:sec3-stream-variational} 可解释为	equation	eq:sec3-stream-variational	eqref	tex/chapters/sample-pages-037-055.tex:1180	tex/chapters/sample-pages-037-055.tex:1170	resolved
reference	注意到 \eqref{eq:sec2-laplace-green} 形式上给出	equation	eq:sec2-laplace-green	eqref	tex/chapters/sample-pages-037-055.tex:1190	tex/chapters/sample-pages-037-055.tex:376	resolved
reference	同样, \eqref{eq:sec2-hcurl-green} 形式上给出	equation	eq:sec2-hcurl-green	eqref	tex/chapters/sample-pages-037-055.tex:1196	tex/chapters/sample-pages-037-055.tex:782	resolved
reference	将这两个等式与 \eqref{eq:sec3-stream-variational} 比较, 得	equation	eq:sec3-stream-variational	eqref	tex/chapters/sample-pages-037-055.tex:1202	tex/chapters/sample-pages-037-055.tex:1170	resolved
reference	Theorem~\ref{thm:sec3-stream-function-characterization} 及其推论给出	theorem	thm:sec3-stream-function-characterization	ref	tex/chapters/sample-pages-037-055.tex:1210	tex/chapters/sample-pages-037-055.tex:969	resolved
reference	\eqref{eq:sec3-neumann-variational} 在 $H^1(\Omega)/\R$ 中有唯一解 $q$.	equation	eq:sec3-neumann-variational	eqref	tex/chapters/sample-pages-037-055.tex:1235	tex/chapters/sample-pages-037-055.tex:1220	resolved
reference	\eqref{eq:sec2-hdiv-green} 应用于 \eqref{eq:sec3-neumann-variational}, 得	equation	eq:sec2-hdiv-green	eqref	tex/chapters/sample-pages-037-055.tex:1241	tex/chapters/sample-pages-037-055.tex:365	resolved
reference	\eqref{eq:sec2-hdiv-green} 应用于 \eqref{eq:sec3-neumann-variational}, 得	equation	eq:sec3-neumann-variational	eqref	tex/chapters/sample-pages-037-055.tex:1241	tex/chapters/sample-pages-037-055.tex:1220	resolved
reference	换言之, $\mathbf v-\Grad q\in H$. 由 Corollary~\ref{cor:sec3-h-stream-functions},	corollary	cor:sec3-h-stream-functions	ref	tex/chapters/sample-pages-037-055.tex:1248	tex/chapters/sample-pages-037-055.tex:1163	resolved
reference	存在唯一 $\phi\in\Phi$ 满足 \eqref{eq:sec3-orthogonal-decomposition} 和	equation	eq:sec3-orthogonal-decomposition	eqref	tex/chapters/sample-pages-037-055.tex:1249	tex/chapters/sample-pages-037-055.tex:1216	resolved
reference	\eqref{eq:sec3-curl-remainder-variational}.	equation	eq:sec3-curl-remainder-variational	eqref	tex/chapters/sample-pages-037-055.tex:1250	tex/chapters/sample-pages-037-055.tex:1225	resolved
reference	当 $\mathbf v\in H(\Div;\Omega)$ 时, 问题 \eqref{eq:sec3-neumann-variational}	equation	eq:sec3-neumann-variational	eqref	tex/chapters/sample-pages-037-055.tex:1255	tex/chapters/sample-pages-037-055.tex:1220	resolved
