Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		equation	eq:navier-steady-three-dimensional-trilinear-form	label	tex/chapters/chapter-04-section-02.tex:713	tex/chapters/chapter-04-section-02.tex:713	defined
target		equation	eq:navier-steady-three-dimensional-trilinear-bound	label	tex/chapters/chapter-04-section-02.tex:734	tex/chapters/chapter-04-section-02.tex:734	defined
target		equation	eq:navier-steady-three-dimensional-convection-constant	label	tex/chapters/chapter-04-section-02.tex:752	tex/chapters/chapter-04-section-02.tex:752	defined
target		theorem	thm:navier-steady-three-dimensional-stream-wellposed	label	tex/chapters/chapter-04-section-02.tex:782	tex/chapters/chapter-04-section-02.tex:782	defined
target		equation	eq:navier-steady-three-dimensional-small-data	label	tex/chapters/chapter-04-section-02.tex:786	tex/chapters/chapter-04-section-02.tex:786	defined
reference	$\Gamma$ 的有界区域. 本节的目标是从 Section~\ref{sec:navier-stokes-nonlinear-problems}	section	sec:navier-stokes-nonlinear-problems	ref	tex/chapters/chapter-04-section-02.tex:22	tex/chapters/chapter-04-section-01.tex:25	resolved
reference	为把问题 \eqref{eq:navier-steady-system},	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:32	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	\eqref{eq:navier-steady-homogeneous-dirichlet} 写成变分形式, 引入三线性形式	equation	eq:navier-steady-homogeneous-dirichlet	eqref	tex/chapters/chapter-04-section-02.tex:33	tex/chapters/chapter-04-section-02.tex:29	resolved
reference	由 Sobolev 嵌入 Theorem~\ref{thm:sobolev-embedding}, 当 $N\leq4$ 时,	theorem	thm:sobolev-embedding	ref	tex/chapters/chapter-04-section-02.tex:47	tex/chapters/chapter-01-section-01-part-02.tex:27	resolved
reference	性质 \eqref{eq:navier-steady-convection-antisymmetry} 和	equation	eq:navier-steady-convection-antisymmetry	eqref	tex/chapters/chapter-04-section-02.tex:90	tex/chapters/chapter-04-section-02.tex:84	resolved
reference	\eqref{eq:navier-steady-convection-cancellation} 显然等价, 因而只需验证后者.	equation	eq:navier-steady-convection-cancellation	eqref	tex/chapters/chapter-04-section-02.tex:91	tex/chapters/chapter-04-section-02.tex:86	resolved
reference	$\mathbf w\in H^1(\Omega)^N$. 由 Green 公式 \eqref{eq:sec2-hdiv-green},	equation	eq:sec2-hdiv-green	eqref	tex/chapters/chapter-04-section-02.tex:93	tex/chapters/chapter-01-section-02-approved-sample.tex:359	resolved
reference	(Theorem~\ref{thm:sobolev-density-extension}) 即得结论.	theorem	thm:sobolev-density-extension	ref	tex/chapters/chapter-04-section-02.tex:104	tex/chapters/chapter-01-section-01-part-02.tex:7	resolved
reference	于是问题 \eqref{eq:navier-steady-system},	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:126	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	\eqref{eq:navier-steady-homogeneous-dirichlet} 的变分形式为: 求	equation	eq:navier-steady-homogeneous-dirichlet	eqref	tex/chapters/chapter-04-section-02.tex:127	tex/chapters/chapter-04-section-02.tex:29	resolved
reference	\eqref{eq:navier-steady-homogeneous-variational} 至少有一个解	equation	eq:navier-steady-homogeneous-variational	eqref	tex/chapters/chapter-04-section-02.tex:140	tex/chapters/chapter-04-section-02.tex:129	resolved
reference	\eqref{eq:navier-steady-system},	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:142	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	\eqref{eq:navier-steady-homogeneous-dirichlet}.	equation	eq:navier-steady-homogeneous-dirichlet	eqref	tex/chapters/chapter-04-section-02.tex:143	tex/chapters/chapter-04-section-02.tex:29	resolved
reference	在 Section~\ref{sec:navier-stokes-nonlinear-problems} 的抽象框架中取	section	sec:navier-stokes-nonlinear-problems	ref	tex/chapters/chapter-04-section-02.tex:160	tex/chapters/chapter-04-section-01.tex:25	resolved
reference	应用 Theorem~\ref{thm:navier-abstract-existence} 和	theorem	thm:navier-abstract-existence	ref	tex/chapters/chapter-04-section-02.tex:172	tex/chapters/chapter-04-section-01.tex:141	resolved
reference	Theorem~\ref{thm:navier-abstract-lagrange-multiplier}. 由	theorem	thm:navier-abstract-lagrange-multiplier	ref	tex/chapters/chapter-04-section-02.tex:173	tex/chapters/chapter-04-section-01.tex:373	resolved
reference	Lemma~\ref{lem:navier-steady-convection-skew},	lemma	lem:navier-steady-convection-skew	ref	tex/chapters/chapter-04-section-02.tex:174	tex/chapters/chapter-04-section-02.tex:76	resolved
reference	(Corollary~\ref{cor:sec2-test-divfree-dense})和	corollary	cor:sec2-test-divfree-dense	ref	tex/chapters/chapter-04-section-02.tex:189	tex/chapters/chapter-01-section-02-approved-sample.tex:236	resolved
reference	Lemma~\ref{lem:navier-steady-convection-continuity} 的一致界, 即得所需弱连续性.	lemma	lem:navier-steady-convection-continuity	ref	tex/chapters/chapter-04-section-02.tex:190	tex/chapters/chapter-04-section-02.tex:42	resolved
reference	由压力 inf--sup 不等式 \eqref{eq:stokes-pressure-infsup}, 存在唯一的	equation	eq:stokes-pressure-infsup	eqref	tex/chapters/chapter-04-section-02.tex:198	tex/chapters/chapter-01-section-05-part-01.tex:226	resolved
reference	\eqref{eq:navier-steady-homogeneous-variational}.	equation	eq:navier-steady-homogeneous-variational	eqref	tex/chapters/chapter-04-section-02.tex:200	tex/chapters/chapter-04-section-02.tex:129	resolved
reference	在 Theorem~\ref{thm:navier-steady-homogeneous-existence} 的假设下, 若	theorem	thm:navier-steady-homogeneous-existence	ref	tex/chapters/chapter-04-section-02.tex:221	tex/chapters/chapter-04-section-02.tex:137	resolved
reference	则问题 \eqref{eq:navier-steady-homogeneous-variational} 的解唯一.	equation	eq:navier-steady-homogeneous-variational	eqref	tex/chapters/chapter-04-section-02.tex:225	tex/chapters/chapter-04-section-02.tex:129	resolved
reference	应用 Theorem~\ref{thm:navier-abstract-uniqueness}.	theorem	thm:navier-abstract-uniqueness	ref	tex/chapters/chapter-04-section-02.tex:228	tex/chapters/chapter-04-section-01.tex:294	resolved
reference	由 \eqref{eq:navier-steady-convection-constant}, 对任意	equation	eq:navier-steady-convection-constant	eqref	tex/chapters/chapter-04-section-02.tex:229	tex/chapters/chapter-04-section-02.tex:205	resolved
reference	抽象唯一性条件恰为 \eqref{eq:navier-steady-small-data-condition}.	equation	eq:navier-steady-small-data-condition	eqref	tex/chapters/chapter-04-section-02.tex:237	tex/chapters/chapter-04-section-02.tex:222	resolved
reference	\eqref{eq:navier-steady-component-flux}. 对每个 $\varepsilon>0$, 存在	equation	eq:navier-steady-component-flux	eqref	tex/chapters/chapter-04-section-02.tex:254	tex/chapters/chapter-04-section-02.tex:245	resolved
reference	\eqref{eq:navier-steady-boundary-cutoff-properties} 的函数	equation	eq:navier-steady-boundary-cutoff-properties	eqref	tex/chapters/chapter-04-section-02.tex:302	tex/chapters/chapter-04-section-02.tex:275	resolved
reference	为证明 \eqref{eq:navier-steady-hardy-one-dimensional}, 先写成	equation	eq:navier-steady-hardy-one-dimensional	eqref	tex/chapters/chapter-04-section-02.tex:323	tex/chapters/chapter-04-section-02.tex:317	resolved
reference	变回变量 $t$ 即为 \eqref{eq:navier-steady-hardy-one-dimensional}, 从而得到结论.	equation	eq:navier-steady-hardy-one-dimensional	eqref	tex/chapters/chapter-04-section-02.tex:337	tex/chapters/chapter-04-section-02.tex:317	resolved
reference	现在证明 Lemma~\ref{lem:navier-steady-hopf-lifting}.	lemma	lem:navier-steady-hopf-lifting	ref	tex/chapters/chapter-04-section-02.tex:340	tex/chapters/chapter-04-section-02.tex:252	resolved
reference	由 Lemma~\ref{lem:sec2-div-free-lifting}, 存在	lemma	lem:sec2-div-free-lifting	ref	tex/chapters/chapter-04-section-02.tex:342	tex/chapters/chapter-01-section-02-approved-sample.tex:110	resolved
reference	条件 \eqref{eq:navier-steady-component-flux}、	equation	eq:navier-steady-component-flux	eqref	tex/chapters/chapter-04-section-02.tex:345	tex/chapters/chapter-04-section-02.tex:245	resolved
reference	Theorem~\ref{thm:sec3-stream-function-characterization} 及其三维对应结果给出	theorem	thm:sec3-stream-function-characterization	ref	tex/chapters/chapter-04-section-02.tex:346	tex/chapters/chapter-01-section-03-approved-sample-part-01.tex:29	resolved
reference	由 Lemma~\ref{lem:navier-steady-boundary-cutoff},	lemma	lem:navier-steady-boundary-cutoff	ref	tex/chapters/chapter-04-section-02.tex:365	tex/chapters/chapter-04-section-02.tex:273	resolved
reference	"Lemma~\ref{lem:navier-steady-hardy-boundary}、H\""older 不等式和"	lemma	lem:navier-steady-hardy-boundary	ref	tex/chapters/chapter-04-section-02.tex:379	tex/chapters/chapter-04-section-02.tex:307	resolved
reference	由 Lemma~\ref{lem:navier-steady-convection-skew},	lemma	lem:navier-steady-convection-skew	ref	tex/chapters/chapter-04-section-02.tex:392	tex/chapters/chapter-04-section-02.tex:76	resolved
reference	\eqref{eq:navier-steady-component-flux}. 则问题	equation	eq:navier-steady-component-flux	eqref	tex/chapters/chapter-04-section-02.tex:424	tex/chapters/chapter-04-section-02.tex:245	resolved
reference	\eqref{eq:navier-steady-nonhomogeneous-variational} 至少有一个解.	equation	eq:navier-steady-nonhomogeneous-variational	eqref	tex/chapters/chapter-04-section-02.tex:425	tex/chapters/chapter-04-section-02.tex:406	resolved
reference	由 Lemma~\ref{lem:navier-steady-hopf-lifting} 选取	lemma	lem:navier-steady-hopf-lifting	ref	tex/chapters/chapter-04-section-02.tex:428	tex/chapters/chapter-04-section-02.tex:252	resolved
reference	\eqref{eq:navier-steady-hopf-small-convection} 和	equation	eq:navier-steady-hopf-small-convection	eqref	tex/chapters/chapter-04-section-02.tex:456	tex/chapters/chapter-04-section-02.tex:262	resolved
reference	Lemma~\ref{lem:navier-steady-convection-skew},	lemma	lem:navier-steady-convection-skew	ref	tex/chapters/chapter-04-section-02.tex:457	tex/chapters/chapter-04-section-02.tex:76	resolved
reference	因此 Theorem~\ref{thm:navier-abstract-existence} 适用于	theorem	thm:navier-abstract-existence	ref	tex/chapters/chapter-04-section-02.tex:465	tex/chapters/chapter-04-section-01.tex:141	resolved
reference	\eqref{eq:navier-steady-lifted-variational}, 给出至少一个解.	equation	eq:navier-steady-lifted-variational	eqref	tex/chapters/chapter-04-section-02.tex:466	tex/chapters/chapter-04-section-02.tex:448	resolved
reference	\eqref{eq:navier-steady-hopf-lifting-properties} 的 $\mathbf u_0$ 定义	equation	eq:navier-steady-hopf-lifting-properties	eqref	tex/chapters/chapter-04-section-02.tex:470	tex/chapters/chapter-04-section-02.tex:256	resolved
reference	\text{ satisfies \eqref{eq:navier-steady-hopf-lifting-properties}}	equation	eq:navier-steady-hopf-lifting-properties	eqref	tex/chapters/chapter-04-section-02.tex:496	tex/chapters/chapter-04-section-02.tex:256	resolved
reference	在 Theorem~\ref{thm:navier-steady-nonhomogeneous-existence} 的假设下,	theorem	thm:navier-steady-nonhomogeneous-existence	ref	tex/chapters/chapter-04-section-02.tex:502	tex/chapters/chapter-04-section-02.tex:420	resolved
reference	\eqref{eq:navier-steady-nonhomogeneous-variational} 的解唯一.	equation	eq:navier-steady-nonhomogeneous-variational	eqref	tex/chapters/chapter-04-section-02.tex:504	tex/chapters/chapter-04-section-02.tex:406	resolved
reference	由 \eqref{eq:navier-steady-critical-viscosity}, 可选择一个满足	equation	eq:navier-steady-critical-viscosity	eqref	tex/chapters/chapter-04-section-02.tex:507	tex/chapters/chapter-04-section-02.tex:490	resolved
reference	\eqref{eq:navier-steady-hopf-lifting-properties} 的 $\mathbf u_0$, 使	equation	eq:navier-steady-hopf-lifting-properties	eqref	tex/chapters/chapter-04-section-02.tex:508	tex/chapters/chapter-04-section-02.tex:256	resolved
reference	将 Theorem~\ref{thm:navier-abstract-uniqueness} 应用于	theorem	thm:navier-abstract-uniqueness	ref	tex/chapters/chapter-04-section-02.tex:513	tex/chapters/chapter-04-section-01.tex:294	resolved
reference	\eqref{eq:navier-steady-lifted-variational} 即得结论.	equation	eq:navier-steady-lifted-variational	eqref	tex/chapters/chapter-04-section-02.tex:514	tex/chapters/chapter-04-section-02.tex:448	resolved
reference	可以用 Section~\ref{sec:navier-stokes-nonlinear-problems} 的逐次逼近构造解.	section	sec:navier-stokes-nonlinear-problems	ref	tex/chapters/chapter-04-section-02.tex:530	tex/chapters/chapter-04-section-01.tex:25	resolved
reference	在 Theorem~\ref{thm:navier-steady-nonhomogeneous-uniqueness} 的条件下,	theorem	thm:navier-steady-nonhomogeneous-uniqueness	ref	tex/chapters/chapter-04-section-02.tex:545	tex/chapters/chapter-04-section-02.tex:501	resolved
reference	先设 $N=2$. 由 Chapter~\ref{chap:stokes-foundations} 的结果, 每个	chapter	chap:stokes-foundations	ref	tex/chapters/chapter-04-section-02.tex:552	tex/chapters/chapter-01-section-01-part-01.tex:5	resolved
reference	\eqref{eq:navier-steady-two-dimensional-curl-convection}.	equation	eq:navier-steady-two-dimensional-curl-convection	eqref	tex/chapters/chapter-04-section-02.tex:582	tex/chapters/chapter-04-section-02.tex:561	resolved
reference	又由 Theorem~\ref{thm:stokes-two-dimensional-stream-function} 证明中的恒等式	theorem	thm:stokes-two-dimensional-stream-function	ref	tex/chapters/chapter-04-section-02.tex:596	tex/chapters/chapter-01-section-05-part-03.tex:124	resolved
reference	\eqref{eq:stokes-stream-gradient-laplacian-identity},	equation	eq:stokes-stream-gradient-laplacian-identity	eqref	tex/chapters/chapter-04-section-02.tex:597	tex/chapters/chapter-01-section-05-part-03.tex:171	resolved
reference	由 Lemma~\ref{lem:stokes-vector-biharmonic-norm-tangential}, 该范数等价于	lemma	lem:stokes-vector-biharmonic-norm-tangential	ref	tex/chapters/chapter-04-section-02.tex:670	tex/chapters/chapter-01-section-05-part-04.tex:12	resolved
reference	由 Theorem~\ref{thm:navier-steady-homogeneous-existence}, 问题	theorem	thm:navier-steady-homogeneous-existence	ref	tex/chapters/chapter-04-section-02.tex:692	tex/chapters/chapter-04-section-02.tex:137	resolved
reference	\eqref{eq:navier-steady-three-dimensional-stream-problem} 至少有一个满足	equation	eq:navier-steady-three-dimensional-stream-problem	eqref	tex/chapters/chapter-04-section-02.tex:693	tex/chapters/chapter-04-section-02.tex:684	resolved
reference	Problem \eqref{eq:navier-steady-system}, \eqref{eq:navier-steady-convection-form}	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:696	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	Problem \eqref{eq:navier-steady-system}, \eqref{eq:navier-steady-convection-form}	equation	eq:navier-steady-convection-form	eqref	tex/chapters/chapter-04-section-02.tex:696	tex/chapters/chapter-04-section-02.tex:34	resolved
reference	\eqref{eq:navier-steady-three-dimensional-stream-problem} 推出),	equation	eq:navier-steady-three-dimensional-stream-problem	eqref	tex/chapters/chapter-04-section-02.tex:709	tex/chapters/chapter-04-section-02.tex:684	resolved
reference	该形式显然满足 \eqref{eq:navier-steady-convection-antisymmetry} 和	equation	eq:navier-steady-convection-antisymmetry	eqref	tex/chapters/chapter-04-section-02.tex:719	tex/chapters/chapter-04-section-02.tex:84	resolved
reference	\eqref{eq:navier-steady-convection-cancellation} 的对应性质.	equation	eq:navier-steady-convection-cancellation	eqref	tex/chapters/chapter-04-section-02.tex:720	tex/chapters/chapter-04-section-02.tex:86	resolved
reference	该形式满足 Section~\ref{sec:navier-stokes-nonlinear-problems} 的连续性与	section	sec:navier-stokes-nonlinear-problems	ref	tex/chapters/chapter-04-section-02.tex:758	tex/chapters/chapter-04-section-01.tex:25	resolved
reference	所以 $a_1$ 满足 \eqref{eq:navier-abstract-local-lipschitz}, 且	equation	eq:navier-abstract-local-lipschitz	eqref	tex/chapters/chapter-04-section-02.tex:771	tex/chapters/chapter-04-section-01.tex:286	resolved
reference	\eqref{eq:navier-steady-three-dimensional-stream-problem} 的解唯一.	equation	eq:navier-steady-three-dimensional-stream-problem	eqref	tex/chapters/chapter-04-section-02.tex:774	tex/chapters/chapter-04-section-02.tex:684	resolved
reference	由于问题 \eqref{eq:navier-steady-system},	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:775	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	\eqref{eq:navier-steady-homogeneous-dirichlet} 的每个解的向量势都是	equation	eq:navier-steady-homogeneous-dirichlet	eqref	tex/chapters/chapter-04-section-02.tex:776	tex/chapters/chapter-04-section-02.tex:29	resolved
reference	\eqref{eq:navier-steady-three-dimensional-stream-problem} 的解, 这也说明前一问题有唯一速度	equation	eq:navier-steady-three-dimensional-stream-problem	eqref	tex/chapters/chapter-04-section-02.tex:777	tex/chapters/chapter-04-section-02.tex:684	resolved
reference	则问题 \eqref{eq:navier-steady-three-dimensional-stream-problem} 至少有一个解	equation	eq:navier-steady-three-dimensional-stream-problem	eqref	tex/chapters/chapter-04-section-02.tex:784	tex/chapters/chapter-04-section-02.tex:684	resolved
reference	\eqref{eq:navier-steady-system},	equation	eq:navier-steady-system	eqref	tex/chapters/chapter-04-section-02.tex:794	tex/chapters/chapter-04-section-02.tex:9	resolved
reference	\eqref{eq:navier-steady-homogeneous-dirichlet} 的唯一解, 并且	equation	eq:navier-steady-homogeneous-dirichlet	eqref	tex/chapters/chapter-04-section-02.tex:795	tex/chapters/chapter-04-section-02.tex:29	resolved
