Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		equation	eq:incompressible-sfvp-discrete-four-field	label	tex/chapters/chapter-03-section-02-part-02.tex:58	tex/chapters/chapter-03-section-02-part-02.tex:58	defined
target		lemma	lem:incompressible-sfvp-discrete-inf-sup	label	tex/chapters/chapter-03-section-02-part-02.tex:88	tex/chapters/chapter-03-section-02-part-02.tex:88	defined
target		equation	eq:incompressible-sfvp-discrete-inf-sup	label	tex/chapters/chapter-03-section-02-part-02.tex:90	tex/chapters/chapter-03-section-02-part-02.tex:90	defined
target		lemma	lem:incompressible-sfvp-discrete-stream-bound	label	tex/chapters/chapter-03-section-02-part-02.tex:106	tex/chapters/chapter-03-section-02-part-02.tex:106	defined
target		equation	eq:incompressible-sfvp-discrete-stream-bound	label	tex/chapters/chapter-03-section-02-part-02.tex:108	tex/chapters/chapter-03-section-02-part-02.tex:108	defined
target		equation	eq:incompressible-sfvp-discrete-ellipticity	label	tex/chapters/chapter-03-section-02-part-02.tex:137	tex/chapters/chapter-03-section-02-part-02.tex:137	defined
target		lemma	lem:incompressible-sfvp-discrete-wellposed	label	tex/chapters/chapter-03-section-02-part-02.tex:154	tex/chapters/chapter-03-section-02-part-02.tex:154	defined
target		equation	eq:incompressible-sfvp-space-inclusions	label	tex/chapters/chapter-03-section-02-part-02.tex:156	tex/chapters/chapter-03-section-02-part-02.tex:156	defined
target		theorem	thm:incompressible-sfvp-practical-equivalence	label	tex/chapters/chapter-03-section-02-part-02.tex:210	tex/chapters/chapter-03-section-02-part-02.tex:210	defined
target		equation	eq:incompressible-sfvp-practical-problem	label	tex/chapters/chapter-03-section-02-part-02.tex:215	tex/chapters/chapter-03-section-02-part-02.tex:215	defined
target		theorem	thm:incompressible-sfvp-velocity-vorticity-error	label	tex/chapters/chapter-03-section-02-part-02.tex:264	tex/chapters/chapter-03-section-02-part-02.tex:264	defined
target		equation	eq:incompressible-sfvp-quasioptimal-error	label	tex/chapters/chapter-03-section-02-part-02.tex:273	tex/chapters/chapter-03-section-02-part-02.tex:273	defined
target		equation	eq:incompressible-sfvp-expanded-error	label	tex/chapters/chapter-03-section-02-part-02.tex:282	tex/chapters/chapter-03-section-02-part-02.tex:282	defined
target		equation	eq:incompressible-sfvp-projected-orthogonality	label	tex/chapters/chapter-03-section-02-part-02.tex:314	tex/chapters/chapter-03-section-02-part-02.tex:314	defined
target		equation	eq:incompressible-sfvp-vorticity-orthogonality	label	tex/chapters/chapter-03-section-02-part-02.tex:322	tex/chapters/chapter-03-section-02-part-02.tex:322	defined
target		equation	eq:incompressible-sfvp-vorticity-best-approximation	label	tex/chapters/chapter-03-section-02-part-02.tex:329	tex/chapters/chapter-03-section-02-part-02.tex:329	defined
target		remark	rem:incompressible-sfvp-sharper-seminorm-error	label	tex/chapters/chapter-03-section-02-part-02.tex:352	tex/chapters/chapter-03-section-02-part-02.tex:352	defined
target		equation	eq:incompressible-sfvp-pressure-space	label	tex/chapters/chapter-03-section-02-part-02.tex:364	tex/chapters/chapter-03-section-02-part-02.tex:364	defined
target		equation	eq:incompressible-sfvp-discrete-pressure	label	tex/chapters/chapter-03-section-02-part-02.tex:370	tex/chapters/chapter-03-section-02-part-02.tex:370	defined
target		remark	rem:incompressible-sfvp-combined-problem	label	tex/chapters/chapter-03-section-02-part-02.tex:379	tex/chapters/chapter-03-section-02-part-02.tex:379	defined
target		remark	rem:incompressible-sfvp-discrete-neumann	label	tex/chapters/chapter-03-section-02-part-02.tex:403	tex/chapters/chapter-03-section-02-part-02.tex:403	defined
target		equation	eq:incompressible-sfvp-decomposition-approximation	label	tex/chapters/chapter-03-section-02-part-02.tex:426	tex/chapters/chapter-03-section-02-part-02.tex:426	defined
target		theorem	thm:incompressible-sfvp-pressure-error	label	tex/chapters/chapter-03-section-02-part-02.tex:434	tex/chapters/chapter-03-section-02-part-02.tex:434	defined
target		equation	eq:incompressible-sfvp-pressure-error	label	tex/chapters/chapter-03-section-02-part-02.tex:444	tex/chapters/chapter-03-section-02-part-02.tex:444	defined
target		equation	eq:incompressible-sfvp-standard-fe-spaces	label	tex/chapters/chapter-03-section-02-part-02.tex:549	tex/chapters/chapter-03-section-02-part-02.tex:549	defined
target		equation	eq:incompressible-sfvp-inverse-estimate	label	tex/chapters/chapter-03-section-02-part-02.tex:580	tex/chapters/chapter-03-section-02-part-02.tex:580	defined
target		equation	eq:incompressible-sfvp-kernel-approximation	label	tex/chapters/chapter-03-section-02-part-02.tex:588	tex/chapters/chapter-03-section-02-part-02.tex:588	defined
target		lemma	lem:incompressible-sfvp-hypothesis-h1	label	tex/chapters/chapter-03-section-02-part-02.tex:606	tex/chapters/chapter-03-section-02-part-02.tex:606	defined
target		equation	eq:incompressible-sfvp-h1-bound	label	tex/chapters/chapter-03-section-02-part-02.tex:609	tex/chapters/chapter-03-section-02-part-02.tex:609	defined
target		equation	eq:incompressible-sfvp-continuous-poisson-relation	label	tex/chapters/chapter-03-section-02-part-02.tex:629	tex/chapters/chapter-03-section-02-part-02.tex:629	defined
target		equation	eq:incompressible-sfvp-auxiliary-h2-bound	label	tex/chapters/chapter-03-section-02-part-02.tex:650	tex/chapters/chapter-03-section-02-part-02.tex:650	defined
target		remark	rem:incompressible-sfvp-elementary-h1-proof	label	tex/chapters/chapter-03-section-02-part-02.tex:671	tex/chapters/chapter-03-section-02-part-02.tex:671	defined
target		remark	rem:incompressible-sfvp-nonconvex-h1	label	tex/chapters/chapter-03-section-02-part-02.tex:718	tex/chapters/chapter-03-section-02-part-02.tex:718	defined
target		lemma	lem:incompressible-sfvp-hypothesis-h2	label	tex/chapters/chapter-03-section-02-part-02.tex:735	tex/chapters/chapter-03-section-02-part-02.tex:735	defined
target		theorem	thm:incompressible-sfvp-standard-fe-error	label	tex/chapters/chapter-03-section-02-part-02.tex:797	tex/chapters/chapter-03-section-02-part-02.tex:797	defined
target		equation	eq:incompressible-sfvp-standard-regularity	label	tex/chapters/chapter-03-section-02-part-02.tex:804	tex/chapters/chapter-03-section-02-part-02.tex:804	defined
target		equation	eq:incompressible-sfvp-standard-velocity-error	label	tex/chapters/chapter-03-section-02-part-02.tex:815	tex/chapters/chapter-03-section-02-part-02.tex:815	defined
target		equation	eq:incompressible-sfvp-standard-pressure-error	label	tex/chapters/chapter-03-section-02-part-02.tex:823	tex/chapters/chapter-03-section-02-part-02.tex:823	defined
target		remark	rem:incompressible-sfvp-convexity-and-suboptimality	label	tex/chapters/chapter-03-section-02-part-02.tex:834	tex/chapters/chapter-03-section-02-part-02.tex:834	defined
target		subsection	subsec:incompressible-sfvp-mesh-dependent	label	tex/chapters/chapter-03-section-02-part-03.tex:5	tex/chapters/chapter-03-section-02-part-03.tex:5	defined
target		equation	eq:incompressible-sfvp-elementwise-green	label	tex/chapters/chapter-03-section-02-part-03.tex:43	tex/chapters/chapter-03-section-02-part-03.tex:43	defined
target		equation	eq:incompressible-sfvp-mesh-discrete-problem	label	tex/chapters/chapter-03-section-02-part-03.tex:100	tex/chapters/chapter-03-section-02-part-03.tex:100	defined
target		equation	eq:incompressible-sfvp-mesh-form-a	label	tex/chapters/chapter-03-section-02-part-03.tex:122	tex/chapters/chapter-03-section-02-part-03.tex:122	defined
target		equation	eq:incompressible-sfvp-mesh-form-b	label	tex/chapters/chapter-03-section-02-part-03.tex:127	tex/chapters/chapter-03-section-02-part-03.tex:127	defined
target		equation	eq:incompressible-sfvp-mesh-abstract-problem	label	tex/chapters/chapter-03-section-02-part-03.tex:145	tex/chapters/chapter-03-section-02-part-03.tex:145	defined
target		equation	eq:incompressible-sfvp-mesh-form-b-curl	label	tex/chapters/chapter-03-section-02-part-03.tex:157	tex/chapters/chapter-03-section-02-part-03.tex:157	defined
target		equation	eq:incompressible-sfvp-mesh-form-b-laplacian	label	tex/chapters/chapter-03-section-02-part-03.tex:163	tex/chapters/chapter-03-section-02-part-03.tex:163	defined
target		equation	eq:incompressible-sfvp-mesh-norm-zero	label	tex/chapters/chapter-03-section-02-part-03.tex:173	tex/chapters/chapter-03-section-02-part-03.tex:173	defined
target		equation	eq:incompressible-sfvp-mesh-norm-two	label	tex/chapters/chapter-03-section-02-part-03.tex:180	tex/chapters/chapter-03-section-02-part-03.tex:180	defined
target		lemma	lem:incompressible-sfvp-mesh-zero-norm-equivalence	label	tex/chapters/chapter-03-section-02-part-03.tex:208	tex/chapters/chapter-03-section-02-part-03.tex:208	defined
target		equation	eq:incompressible-sfvp-mesh-zero-norm-equivalence	label	tex/chapters/chapter-03-section-02-part-03.tex:211	tex/chapters/chapter-03-section-02-part-03.tex:211	defined
target		lemma	lem:incompressible-sfvp-mesh-two-norm-inverse	label	tex/chapters/chapter-03-section-02-part-03.tex:229	tex/chapters/chapter-03-section-02-part-03.tex:229	defined
target		equation	eq:incompressible-sfvp-mesh-two-norm-inverse	label	tex/chapters/chapter-03-section-02-part-03.tex:232	tex/chapters/chapter-03-section-02-part-03.tex:232	defined
target		equation	eq:incompressible-sfvp-jump-inverse	label	tex/chapters/chapter-03-section-02-part-03.tex:248	tex/chapters/chapter-03-section-02-part-03.tex:248	defined
target		lemma	lem:incompressible-sfvp-mesh-trace-bound	label	tex/chapters/chapter-03-section-02-part-03.tex:278	tex/chapters/chapter-03-section-02-part-03.tex:278	defined
target		equation	eq:incompressible-sfvp-mesh-trace-bound	label	tex/chapters/chapter-03-section-02-part-03.tex:280	tex/chapters/chapter-03-section-02-part-03.tex:280	defined
target		corollary	cor:incompressible-sfvp-mesh-two-norm-coercive	label	tex/chapters/chapter-03-section-02-part-03.tex:309	tex/chapters/chapter-03-section-02-part-03.tex:309	defined
target		equation	eq:incompressible-sfvp-mesh-two-norm-coercive	label	tex/chapters/chapter-03-section-02-part-03.tex:311	tex/chapters/chapter-03-section-02-part-03.tex:311	defined
target		lemma	lem:incompressible-sfvp-mesh-zero-approximation	label	tex/chapters/chapter-03-section-02-part-03.tex:342	tex/chapters/chapter-03-section-02-part-03.tex:342	defined
target		equation	eq:incompressible-sfvp-mesh-zero-approximation	label	tex/chapters/chapter-03-section-02-part-03.tex:345	tex/chapters/chapter-03-section-02-part-03.tex:345	defined
target		equation	eq:incompressible-sfvp-local-regularization	label	tex/chapters/chapter-03-section-02-part-03.tex:385	tex/chapters/chapter-03-section-02-part-03.tex:385	defined
target		lemma	lem:incompressible-sfvp-mesh-two-approximation	label	tex/chapters/chapter-03-section-02-part-03.tex:406	tex/chapters/chapter-03-section-02-part-03.tex:406	defined
target		equation	eq:incompressible-sfvp-mesh-two-approximation	label	tex/chapters/chapter-03-section-02-part-03.tex:409	tex/chapters/chapter-03-section-02-part-03.tex:409	defined
target		equation	eq:incompressible-sfvp-mesh-ellipticity	label	tex/chapters/chapter-03-section-02-part-03.tex:467	tex/chapters/chapter-03-section-02-part-03.tex:467	defined
target		lemma	lem:incompressible-sfvp-mesh-inf-sup	label	tex/chapters/chapter-03-section-02-part-03.tex:478	tex/chapters/chapter-03-section-02-part-03.tex:478	defined
target		equation	eq:incompressible-sfvp-mesh-inf-sup	label	tex/chapters/chapter-03-section-02-part-03.tex:481	tex/chapters/chapter-03-section-02-part-03.tex:481	defined
target		equation	eq:incompressible-sfvp-mesh-discrete-neumann-relation	label	tex/chapters/chapter-03-section-02-part-03.tex:499	tex/chapters/chapter-03-section-02-part-03.tex:499	defined
target		equation	eq:incompressible-sfvp-mesh-phi-theta-bound	label	tex/chapters/chapter-03-section-02-part-03.tex:514	tex/chapters/chapter-03-section-02-part-03.tex:514	defined
target		remark	rem:incompressible-sfvp-mesh-w1s-inf-sup	label	tex/chapters/chapter-03-section-02-part-03.tex:587	tex/chapters/chapter-03-section-02-part-03.tex:587	defined
target		equation	eq:incompressible-sfvp-mesh-abstract-errors	label	tex/chapters/chapter-03-section-02-part-03.tex:620	tex/chapters/chapter-03-section-02-part-03.tex:620	defined
target		theorem	thm:incompressible-sfvp-mesh-error	label	tex/chapters/chapter-03-section-02-part-03.tex:646	tex/chapters/chapter-03-section-02-part-03.tex:646	defined
target		equation	eq:incompressible-sfvp-mesh-error	label	tex/chapters/chapter-03-section-02-part-03.tex:661	tex/chapters/chapter-03-section-02-part-03.tex:661	defined
target		equation	eq:incompressible-sfvp-mesh-best-error	label	tex/chapters/chapter-03-section-02-part-03.tex:668	tex/chapters/chapter-03-section-02-part-03.tex:668	defined
target		theorem	thm:incompressible-sfvp-mesh-h1-error	label	tex/chapters/chapter-03-section-02-part-03.tex:678	tex/chapters/chapter-03-section-02-part-03.tex:678	defined
target		equation	eq:incompressible-sfvp-mesh-h1-error	label	tex/chapters/chapter-03-section-02-part-03.tex:682	tex/chapters/chapter-03-section-02-part-03.tex:682	defined
target		equation	eq:incompressible-sfvp-mesh-best-h1-error	label	tex/chapters/chapter-03-section-02-part-03.tex:687	tex/chapters/chapter-03-section-02-part-03.tex:687	defined
target		corollary	cor:incompressible-sfvp-mesh-w1s-error	label	tex/chapters/chapter-03-section-02-part-03.tex:734	tex/chapters/chapter-03-section-02-part-03.tex:734	defined
target		equation	eq:incompressible-sfvp-mesh-w1s-error	label	tex/chapters/chapter-03-section-02-part-03.tex:739	tex/chapters/chapter-03-section-02-part-03.tex:739	defined
target		remark	rem:incompressible-sfvp-mesh-trace-errors	label	tex/chapters/chapter-03-section-02-part-03.tex:765	tex/chapters/chapter-03-section-02-part-03.tex:765	defined
target		section	sec:incompressible-further-sfvp	label	tex/chapters/chapter-03-section-03-part-01.tex:5	tex/chapters/chapter-03-section-03-part-01.tex:5	defined
target		subsection	subsec:incompressible-further-error-refinement	label	tex/chapters/chapter-03-section-03-part-01.tex:12	tex/chapters/chapter-03-section-03-part-01.tex:12	defined
target		lemma	lem:incompressible-further-kernel-bound	label	tex/chapters/chapter-03-section-03-part-01.tex:24	tex/chapters/chapter-03-section-03-part-01.tex:24	defined
target		equation	eq:incompressible-further-kernel-bound	label	tex/chapters/chapter-03-section-03-part-01.tex:27	tex/chapters/chapter-03-section-03-part-01.tex:27	defined
target		equation	eq:incompressible-further-tau-bound	label	tex/chapters/chapter-03-section-03-part-01.tex:57	tex/chapters/chapter-03-section-03-part-01.tex:57	defined
target		lemma	lem:incompressible-further-boundary-element-bound	label	tex/chapters/chapter-03-section-03-part-01.tex:111	tex/chapters/chapter-03-section-03-part-01.tex:111	defined
target		equation	eq:incompressible-further-boundary-element-bound	label	tex/chapters/chapter-03-section-03-part-01.tex:117	tex/chapters/chapter-03-section-03-part-01.tex:117	defined
target		equation	eq:incompressible-further-holder-boundary	label	tex/chapters/chapter-03-section-03-part-01.tex:148	tex/chapters/chapter-03-section-03-part-01.tex:148	defined
target		remark	rem:incompressible-further-real-order-interpolation	label	tex/chapters/chapter-03-section-03-part-01.tex:192	tex/chapters/chapter-03-section-03-part-01.tex:192	defined
target		equation	eq:incompressible-further-boundary-element-real-order	label	tex/chapters/chapter-03-section-03-part-01.tex:222	tex/chapters/chapter-03-section-03-part-01.tex:222	defined
target		lemma	lem:incompressible-further-improved-kernel-approximation	label	tex/chapters/chapter-03-section-03-part-01.tex:233	tex/chapters/chapter-03-section-03-part-01.tex:233	defined
target		equation	eq:incompressible-further-improved-kernel-approximation	label	tex/chapters/chapter-03-section-03-part-01.tex:241	tex/chapters/chapter-03-section-03-part-01.tex:241	defined
target		equation	eq:incompressible-further-best-kernel-approximation	label	tex/chapters/chapter-03-section-03-part-01.tex:261	tex/chapters/chapter-03-section-03-part-01.tex:261	defined
target		corollary	cor:incompressible-further-kernel-density	label	tex/chapters/chapter-03-section-03-part-01.tex:323	tex/chapters/chapter-03-section-03-part-01.tex:323	defined
target		theorem	thm:incompressible-further-smooth-error	label	tex/chapters/chapter-03-section-03-part-01.tex:336	tex/chapters/chapter-03-section-03-part-01.tex:336	defined
target		equation	eq:incompressible-further-smooth-velocity-error	label	tex/chapters/chapter-03-section-03-part-01.tex:351	tex/chapters/chapter-03-section-03-part-01.tex:351	defined
target		equation	eq:incompressible-further-smooth-pressure-error	label	tex/chapters/chapter-03-section-03-part-01.tex:358	tex/chapters/chapter-03-section-03-part-01.tex:358	defined
target		equation	eq:incompressible-further-low-regularity-velocity-error	label	tex/chapters/chapter-03-section-03-part-01.tex:368	tex/chapters/chapter-03-section-03-part-01.tex:368	defined
target		equation	eq:incompressible-further-low-regularity-pressure-error	label	tex/chapters/chapter-03-section-03-part-01.tex:375	tex/chapters/chapter-03-section-03-part-01.tex:375	defined
target		remark	rem:incompressible-further-near-smooth-error	label	tex/chapters/chapter-03-section-03-part-01.tex:449	tex/chapters/chapter-03-section-03-part-01.tex:449	defined
target		corollary	cor:incompressible-further-general-convergence	label	tex/chapters/chapter-03-section-03-part-01.tex:483	tex/chapters/chapter-03-section-03-part-01.tex:483	defined
