Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
target		corollary	cor:ch5-uniform-truncation-bounds	label	tex/chapters/chapter-05/section-05-02.tex:41	tex/chapters/chapter-05/section-05-02.tex:41	defined
target		proposition	prop:ch5-principal-value-existence	label	tex/chapters/chapter-05/section-05-02.tex:77	tex/chapters/chapter-05/section-05-02.tex:77	defined
target		corollary	cor:ch5-principal-value-operator-bounds	label	tex/chapters/chapter-05/section-05-02.tex:99	tex/chapters/chapter-05/section-05-02.tex:99	defined
target		example-or-exercise	ex:ch5-complex-power-kernel	label	tex/chapters/chapter-05/section-05-02.tex:112	tex/chapters/chapter-05/section-05-02.tex:112	defined
target		section	sec:ch5-generalized-calderon-zygmund	label	tex/chapters/chapter-05/section-05-03.tex:2	tex/chapters/chapter-05/section-05-03.tex:2	defined
target		theorem	thm:ch5-generalized-calderon-zygmund-bounds	label	tex/chapters/chapter-05/section-05-03.tex:10	tex/chapters/chapter-05/section-05-03.tex:10	defined
target		equation	eq:ch5-generalized-hormander-y	label	tex/chapters/chapter-05/section-05-03.tex:18	tex/chapters/chapter-05/section-05-03.tex:18	defined
target		equation	eq:ch5-generalized-hormander-x	label	tex/chapters/chapter-05/section-05-03.tex:22	tex/chapters/chapter-05/section-05-03.tex:22	defined
target		equation	eq:ch5-standard-kernel-size	label	tex/chapters/chapter-05/section-05-03.tex:32	tex/chapters/chapter-05/section-05-03.tex:32	defined
target		equation	eq:ch5-standard-kernel-y-regularity	label	tex/chapters/chapter-05/section-05-03.tex:36	tex/chapters/chapter-05/section-05-03.tex:36	defined
target		equation	eq:ch5-standard-kernel-x-regularity	label	tex/chapters/chapter-05/section-05-03.tex:41	tex/chapters/chapter-05/section-05-03.tex:41	defined
target		equation	eq:ch5-cauchy-lipschitz-kernel	label	tex/chapters/chapter-05/section-05-03.tex:61	tex/chapters/chapter-05/section-05-03.tex:61	defined
target		definition	def:ch5-calderon-zygmund-operator	label	tex/chapters/chapter-05/section-05-03.tex:75	tex/chapters/chapter-05/section-05-03.tex:75	defined
target		section	sec:ch5-calderon-zygmund-singular-integrals	label	tex/chapters/chapter-05/section-05-04.tex:3	tex/chapters/chapter-05/section-05-04.tex:3	defined
target		proposition	prop:ch5-truncation-existence-criterion	label	tex/chapters/chapter-05/section-05-04.tex:12	tex/chapters/chapter-05/section-05-04.tex:12	defined
target		equation	eq:ch5-generalized-truncation-limit	label	tex/chapters/chapter-05/section-05-04.tex:15	tex/chapters/chapter-05/section-05-04.tex:15	defined
target		proposition	prop:ch5-same-kernel-difference	label	tex/chapters/chapter-05/section-05-04.tex:28	tex/chapters/chapter-05/section-05-04.tex:28	defined
target		equation	eq:ch5-cz-singular-integral-definition	label	tex/chapters/chapter-05/section-05-04.tex:37	tex/chapters/chapter-05/section-05-04.tex:37	defined
target		theorem	thm:ch5-maximal-cz-bounds	label	tex/chapters/chapter-05/section-05-04.tex:47	tex/chapters/chapter-05/section-05-04.tex:47	defined
target		lemma	lem:ch5-cotlar-type-inequality	label	tex/chapters/chapter-05/section-05-04.tex:54	tex/chapters/chapter-05/section-05-04.tex:54	defined
target		equation	eq:ch5-cotlar-type-inequality	label	tex/chapters/chapter-05/section-05-04.tex:57	tex/chapters/chapter-05/section-05-04.tex:57	defined
target		lemma	lem:ch5-kolmogorov-weak-estimate	label	tex/chapters/chapter-05/section-05-04.tex:65	tex/chapters/chapter-05/section-05-04.tex:65	defined
target		equation	eq:ch5-truncation-local-comparison	label	tex/chapters/chapter-05/section-05-04.tex:92	tex/chapters/chapter-05/section-05-04.tex:92	defined
target		section	sec:ch5-vector-valued-extension	label	tex/chapters/chapter-05/section-05-05.tex:3	tex/chapters/chapter-05/section-05-05.tex:3	defined
target		theorem	thm:ch5-vector-valued-calderon-zygmund	label	tex/chapters/chapter-05/section-05-05.tex:21	tex/chapters/chapter-05/section-05-05.tex:21	defined
target		equation	eq:ch5-vector-hormander-y	label	tex/chapters/chapter-05/section-05-05.tex:24	tex/chapters/chapter-05/section-05-05.tex:24	defined
target		equation	eq:ch5-vector-hormander-x	label	tex/chapters/chapter-05/section-05-05.tex:28	tex/chapters/chapter-05/section-05-05.tex:28	defined
target		section	sec:ch5-notes-further-results	label	tex/chapters/chapter-05/section-05-06.tex:2	tex/chapters/chapter-05/section-05-06.tex:2	defined
target		subsection	subsec:ch5-references	label	tex/chapters/chapter-05/section-05-06.tex:5	tex/chapters/chapter-05/section-05-06.tex:5	defined
target		subsection	subsec:ch5-general-dini	label	tex/chapters/chapter-05/section-05-06.tex:14	tex/chapters/chapter-05/section-05-06.tex:14	defined
target		subsection	subsec:ch5-anisotropic-dilations	label	tex/chapters/chapter-05/section-05-06.tex:29	tex/chapters/chapter-05/section-05-06.tex:29	defined
target		subsection	subsec:ch5-spaces-homogeneous-type	label	tex/chapters/chapter-05/section-05-06.tex:39	tex/chapters/chapter-05/section-05-06.tex:39	defined
target		equation	eq:ch5-homogeneous-space-hormander	label	tex/chapters/chapter-05/section-05-06.tex:49	tex/chapters/chapter-05/section-05-06.tex:49	defined
target		subsection	subsec:ch5-size-of-constants	label	tex/chapters/chapter-05/section-05-06.tex:58	tex/chapters/chapter-05/section-05-06.tex:58	defined
target		subsection	subsec:ch5-more-truncated-integrals	label	tex/chapters/chapter-05/section-05-06.tex:67	tex/chapters/chapter-05/section-05-06.tex:67	defined
target		subsection	subsec:ch5-vector-valued-singular-maximal	label	tex/chapters/chapter-05/section-05-06.tex:73	tex/chapters/chapter-05/section-05-06.tex:73	defined
target		subsection	subsec:ch5-strongly-singular-integrals	label	tex/chapters/chapter-05/section-05-06.tex:81	tex/chapters/chapter-05/section-05-06.tex:81	defined
target		theorem	thm:ch5-strongly-singular-model	label	tex/chapters/chapter-05/section-05-06.tex:95	tex/chapters/chapter-05/section-05-06.tex:95	defined
target		equation	eq:ch5-strongly-singular-range	label	tex/chapters/chapter-05/section-05-06.tex:98	tex/chapters/chapter-05/section-05-06.tex:98	defined
target		theorem	thm:ch5-strongly-singular-general	label	tex/chapters/chapter-05/section-05-06.tex:110	tex/chapters/chapter-05/section-05-06.tex:110	defined
target		subsection	subsec:ch5-pseudodifferential-operators	label	tex/chapters/chapter-05/section-05-06.tex:126	tex/chapters/chapter-05/section-05-06.tex:126	defined
target		equation	eq:ch5-pseudodifferential-kernel-form	label	tex/chapters/chapter-05/section-05-06.tex:141	tex/chapters/chapter-05/section-05-06.tex:141	defined
reference	上一章用 Hilbert 变换研究了奇异积分. 本章考察这样的奇异积分: 它们的核具有 Hilbert 变换核的基本性质. 这使我们可以推广定理~\ref{thm:ch3-riesz-kolmogorov}, 得到如下结果.	theorem	thm:ch3-riesz-kolmogorov	ref	tex/chapters/chapter-05/section-05-01.tex:5	tex/chapters/chapter-03/section-03-03.tex:7	resolved
reference	先对 $f\in\mathcal S$ 证明这些不等式, 再像处理 Hilbert 变换那样推广到任意 $f\in L^p$. 条件 \eqref{eq:ch5-hormander-condition} 通常称为 Hörmander 条件. 实际应用中, 它常由更强的梯度条件推出.	equation	eq:ch5-hormander-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:30	tex/chapters/chapter-05/section-05-01.tex:15	resolved
reference	则 Hörmander 条件 \eqref{eq:ch5-hormander-condition} 成立.	equation	eq:ch5-hormander-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:40	tex/chapters/chapter-05/section-05-01.tex:15	resolved
reference	\begin{Proof}[定理~\ref{thm:ch5-calderon-zygmund} 的证明]	theorem	thm:ch5-calderon-zygmund	ref	tex/chapters/chapter-05/section-05-01.tex:45	tex/chapters/chapter-05/section-05-01.tex:8	resolved
reference	这个证明本质上重复定理~\ref{thm:ch3-riesz-kolmogorov} 的证明, 因而省略部分细节. 令 $f\in\mathcal S$, $Tf=K*f$. 由 \eqref{eq:ch5-bounded-fourier-kernel}, $\|Tf\|_2\le A\|f\|_2$. 只需证明 $T$ 是弱型 $(1,1)$ 的: $1<p<2$ 的强型不等式由插值得到, $p>2$ 的情形则由对偶性得到, 因为伴随算子 $T^*$ 的核 $K^*(x)=\overline{K(-x)}$ 也满足 \eqref{eq:ch5-bounded-fourier-kernel} 与 \eqref{eq:ch5-hormander-condition}.	theorem	thm:ch3-riesz-kolmogorov	ref	tex/chapters/chapter-05/section-05-01.tex:46	tex/chapters/chapter-03/section-03-03.tex:7	resolved
reference	这个证明本质上重复定理~\ref{thm:ch3-riesz-kolmogorov} 的证明, 因而省略部分细节. 令 $f\in\mathcal S$, $Tf=K*f$. 由 \eqref{eq:ch5-bounded-fourier-kernel}, $\|Tf\|_2\le A\|f\|_2$. 只需证明 $T$ 是弱型 $(1,1)$ 的: $1<p<2$ 的强型不等式由插值得到, $p>2$ 的情形则由对偶性得到, 因为伴随算子 $T^*$ 的核 $K^*(x)=\overline{K(-x)}$ 也满足 \eqref{eq:ch5-bounded-fourier-kernel} 与 \eqref{eq:ch5-hormander-condition}.	equation	eq:ch5-bounded-fourier-kernel	eqref	tex/chapters/chapter-05/section-05-01.tex:46	tex/chapters/chapter-05/section-05-01.tex:11	resolved
reference	这个证明本质上重复定理~\ref{thm:ch3-riesz-kolmogorov} 的证明, 因而省略部分细节. 令 $f\in\mathcal S$, $Tf=K*f$. 由 \eqref{eq:ch5-bounded-fourier-kernel}, $\|Tf\|_2\le A\|f\|_2$. 只需证明 $T$ 是弱型 $(1,1)$ 的: $1<p<2$ 的强型不等式由插值得到, $p>2$ 的情形则由对偶性得到, 因为伴随算子 $T^*$ 的核 $K^*(x)=\overline{K(-x)}$ 也满足 \eqref{eq:ch5-bounded-fourier-kernel} 与 \eqref{eq:ch5-hormander-condition}.	equation	eq:ch5-bounded-fourier-kernel	eqref	tex/chapters/chapter-05/section-05-01.tex:46	tex/chapters/chapter-05/section-05-01.tex:11	resolved
reference	这个证明本质上重复定理~\ref{thm:ch3-riesz-kolmogorov} 的证明, 因而省略部分细节. 令 $f\in\mathcal S$, $Tf=K*f$. 由 \eqref{eq:ch5-bounded-fourier-kernel}, $\|Tf\|_2\le A\|f\|_2$. 只需证明 $T$ 是弱型 $(1,1)$ 的: $1<p<2$ 的强型不等式由插值得到, $p>2$ 的情形则由对偶性得到, 因为伴随算子 $T^*$ 的核 $K^*(x)=\overline{K(-x)}$ 也满足 \eqref{eq:ch5-bounded-fourier-kernel} 与 \eqref{eq:ch5-hormander-condition}.	equation	eq:ch5-hormander-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:46	tex/chapters/chapter-05/section-05-01.tex:15	resolved
reference	由于 $\mathbb R^n\setminus Q_j^*\subset\{x:|x-c_j|>2|y-c_j|\}$, 对积分次序作交换并应用 \eqref{eq:ch5-hormander-condition}, 即得 \eqref{eq:ch5-bad-part-outside-cubes}.	equation	eq:ch5-hormander-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:58	tex/chapters/chapter-05/section-05-01.tex:15	resolved
reference	由于 $\mathbb R^n\setminus Q_j^*\subset\{x:|x-c_j|>2|y-c_j|\}$, 对积分次序作交换并应用 \eqref{eq:ch5-hormander-condition}, 即得 \eqref{eq:ch5-bad-part-outside-cubes}.	equation	eq:ch5-bad-part-outside-cubes	eqref	tex/chapters/chapter-05/section-05-01.tex:58	tex/chapters/chapter-05/section-05-01.tex:50	resolved
reference	现在考察上一章中的 $-n$ 次齐次核 $K(x)=\Omega(x')/|x|^n$. 要使 Hörmander 条件成立, 对 $\Omega$ 应作什么假设? 命题~\ref{prop:ch5-gradient-implies-hormander} 表明 $\Omega\in C^1(S^{n-1})$ 足够, 但还可以采用弱得多的条件. 定义	proposition	prop:ch5-gradient-implies-hormander	ref	tex/chapters/chapter-05/section-05-01.tex:61	tex/chapters/chapter-05/section-05-01.tex:34	resolved
reference	则核 $\Omega(x')/|x|^n$ 满足 \eqref{eq:ch5-hormander-condition}.	equation	eq:ch5-hormander-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:75	tex/chapters/chapter-05/section-05-01.tex:15	resolved
reference	条件 \eqref{eq:ch5-dini-condition} 称为 Dini 型条件.	equation	eq:ch5-dini-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:78	tex/chapters/chapter-05/section-05-01.tex:72	resolved
reference	条件 \eqref{eq:ch5-dini-condition} 蕴含 $\Omega$ 有界. 在 $|x|>2|y|$ 上, 第二项由 $C|y|/|x|^{n+1}$ 控制, 因而可积. 同时 $|(x-y)'-x'|\le4|y|/|x|$, 所以第一项在该区域的积分不超过	equation	eq:ch5-dini-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:87	tex/chapters/chapter-05/section-05-01.tex:72	resolved
reference	类似结果见第~\ref{subsec:ch5-general-dini}~节. 命题~\ref{prop:ch5-dini-implies-hormander} 与推论~\ref{cor:ch4-bounded-multiplier-kernel} 立即给出定理~\ref{thm:ch5-calderon-zygmund} 的如下推论.	subsection	subsec:ch5-general-dini	ref	tex/chapters/chapter-05/section-05-01.tex:93	tex/chapters/chapter-05/section-05-06.tex:14	resolved
reference	类似结果见第~\ref{subsec:ch5-general-dini}~节. 命题~\ref{prop:ch5-dini-implies-hormander} 与推论~\ref{cor:ch4-bounded-multiplier-kernel} 立即给出定理~\ref{thm:ch5-calderon-zygmund} 的如下推论.	proposition	prop:ch5-dini-implies-hormander	ref	tex/chapters/chapter-05/section-05-01.tex:93	tex/chapters/chapter-05/section-05-01.tex:69	resolved
reference	类似结果见第~\ref{subsec:ch5-general-dini}~节. 命题~\ref{prop:ch5-dini-implies-hormander} 与推论~\ref{cor:ch4-bounded-multiplier-kernel} 立即给出定理~\ref{thm:ch5-calderon-zygmund} 的如下推论.	corollary	cor:ch4-bounded-multiplier-kernel	ref	tex/chapters/chapter-05/section-05-01.tex:93	tex/chapters/chapter-04/section-04-02.tex:88	resolved
reference	类似结果见第~\ref{subsec:ch5-general-dini}~节. 命题~\ref{prop:ch5-dini-implies-hormander} 与推论~\ref{cor:ch4-bounded-multiplier-kernel} 立即给出定理~\ref{thm:ch5-calderon-zygmund} 的如下推论.	theorem	thm:ch5-calderon-zygmund	ref	tex/chapters/chapter-05/section-05-01.tex:93	tex/chapters/chapter-05/section-05-01.tex:8	resolved
reference	若 $\Omega$ 定义在 $S^{n-1}$ 上, 积分为零并满足 \eqref{eq:ch5-dini-condition}, 则算子	equation	eq:ch5-dini-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:97	tex/chapters/chapter-05/section-05-01.tex:72	resolved
reference	由于 \eqref{eq:ch5-dini-condition} 蕴含 $\Omega$ 有界, 强型 $(p,p)$ 不等式也可由旋转方法得到. 新得到的是弱型 $(1,1)$ 不等式.	equation	eq:ch5-dini-condition	eqref	tex/chapters/chapter-05/section-05-01.tex:106	tex/chapters/chapter-05/section-05-01.tex:72	resolved
reference	定理~\ref{thm:ch5-calderon-zygmund} 通过假设 $\widehat K\in L^\infty$ 来保证算子在 $L^2$ 上有界. 本节给出直接施加于 $K$ 的条件, 使相应算子在 $L^p$, $1<p<\infty$, 上有界. 对 $K\in L^1_{\mathrm{loc}}(\mathbb R^n\setminus\{0\})$, 定义 $K_{\varepsilon,R}(x)=K(x)\chi_{\{\varepsilon<|x|<R\}}$.	theorem	thm:ch5-calderon-zygmund	ref	tex/chapters/chapter-05/section-05-02.tex:4	tex/chapters/chapter-05/section-05-01.tex:8	resolved
reference	条件 \eqref{eq:ch5-annular-size} 等价于	equation	eq:ch5-annular-size	eqref	tex/chapters/chapter-05/section-05-02.tex:27	tex/chapters/chapter-05/section-05-02.tex:15	resolved
reference	固定 $\xi$. 当 $\varepsilon<|\xi|^{-1}<R$ 时, 在半径 $|\xi|^{-1}$ 处分割 Fourier 积分为 $I_1+I_2$. 对 $I_1$, 加减 $1$ 后由 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-first-moment-size} 得 $|I_1|\le C(A+B)$. 对 $I_2$, 取 $z=\xi/(2|\xi|^2)$, 则 $e^{2\pi iz\cdot\xi}=-1$. 将 $I_2$ 平移 $z$, 与原积分相加, 得到一个核差积分以及内外边界上的两个薄环带积分. 第一项由 \eqref{eq:ch5-kernel-difference-condition} 控制, 后两项由 \eqref{eq:ch5-annular-size} 控制. 其他两种 $|\xi|^{-1}$ 相对于 $\varepsilon,R$ 的位置只需保留其中一个积分, 论证相同.	equation	eq:ch5-annular-cancellation	eqref	tex/chapters/chapter-05/section-05-02.tex:36	tex/chapters/chapter-05/section-05-02.tex:10	resolved
reference	固定 $\xi$. 当 $\varepsilon<|\xi|^{-1}<R$ 时, 在半径 $|\xi|^{-1}$ 处分割 Fourier 积分为 $I_1+I_2$. 对 $I_1$, 加减 $1$ 后由 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-first-moment-size} 得 $|I_1|\le C(A+B)$. 对 $I_2$, 取 $z=\xi/(2|\xi|^2)$, 则 $e^{2\pi iz\cdot\xi}=-1$. 将 $I_2$ 平移 $z$, 与原积分相加, 得到一个核差积分以及内外边界上的两个薄环带积分. 第一项由 \eqref{eq:ch5-kernel-difference-condition} 控制, 后两项由 \eqref{eq:ch5-annular-size} 控制. 其他两种 $|\xi|^{-1}$ 相对于 $\varepsilon,R$ 的位置只需保留其中一个积分, 论证相同.	equation	eq:ch5-first-moment-size	eqref	tex/chapters/chapter-05/section-05-02.tex:36	tex/chapters/chapter-05/section-05-02.tex:29	resolved
reference	固定 $\xi$. 当 $\varepsilon<|\xi|^{-1}<R$ 时, 在半径 $|\xi|^{-1}$ 处分割 Fourier 积分为 $I_1+I_2$. 对 $I_1$, 加减 $1$ 后由 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-first-moment-size} 得 $|I_1|\le C(A+B)$. 对 $I_2$, 取 $z=\xi/(2|\xi|^2)$, 则 $e^{2\pi iz\cdot\xi}=-1$. 将 $I_2$ 平移 $z$, 与原积分相加, 得到一个核差积分以及内外边界上的两个薄环带积分. 第一项由 \eqref{eq:ch5-kernel-difference-condition} 控制, 后两项由 \eqref{eq:ch5-annular-size} 控制. 其他两种 $|\xi|^{-1}$ 相对于 $\varepsilon,R$ 的位置只需保留其中一个积分, 论证相同.	equation	eq:ch5-kernel-difference-condition	eqref	tex/chapters/chapter-05/section-05-02.tex:36	tex/chapters/chapter-05/section-05-02.tex:20	resolved
reference	固定 $\xi$. 当 $\varepsilon<|\xi|^{-1}<R$ 时, 在半径 $|\xi|^{-1}$ 处分割 Fourier 积分为 $I_1+I_2$. 对 $I_1$, 加减 $1$ 后由 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-first-moment-size} 得 $|I_1|\le C(A+B)$. 对 $I_2$, 取 $z=\xi/(2|\xi|^2)$, 则 $e^{2\pi iz\cdot\xi}=-1$. 将 $I_2$ 平移 $z$, 与原积分相加, 得到一个核差积分以及内外边界上的两个薄环带积分. 第一项由 \eqref{eq:ch5-kernel-difference-condition} 控制, 后两项由 \eqref{eq:ch5-annular-size} 控制. 其他两种 $|\xi|^{-1}$ 相对于 $\varepsilon,R$ 的位置只需保留其中一个积分, 论证相同.	equation	eq:ch5-annular-size	eqref	tex/chapters/chapter-05/section-05-02.tex:36	tex/chapters/chapter-05/section-05-02.tex:15	resolved
reference	若 $K$ 满足命题~\ref{prop:ch5-truncated-kernel-fourier-bound} 的假设, 则	proposition	prop:ch5-truncated-kernel-fourier-bound	ref	tex/chapters/chapter-05/section-05-02.tex:42	tex/chapters/chapter-05/section-05-02.tex:7	resolved
reference	$p=2$ 时结论直接来自命题~\ref{prop:ch5-truncated-kernel-fourier-bound}. 其余情形只需注意 \eqref{eq:ch5-kernel-difference-condition} 蕴含一致的 Hörmander 条件	proposition	prop:ch5-truncated-kernel-fourier-bound	ref	tex/chapters/chapter-05/section-05-02.tex:55	tex/chapters/chapter-05/section-05-02.tex:7	resolved
reference	$p=2$ 时结论直接来自命题~\ref{prop:ch5-truncated-kernel-fourier-bound}. 其余情形只需注意 \eqref{eq:ch5-kernel-difference-condition} 蕴含一致的 Hörmander 条件	equation	eq:ch5-kernel-difference-condition	eqref	tex/chapters/chapter-05/section-05-02.tex:55	tex/chapters/chapter-05/section-05-02.tex:20	resolved
reference	当 $K(x)=\Omega(x')/|x|^n$ 齐次时, 条件 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-annular-size} 等价于 $\Omega\in L^1(S^{n-1})$ 且 $\int_{S^{n-1}}\Omega\,d\sigma=0$.	equation	eq:ch5-annular-cancellation	eqref	tex/chapters/chapter-05/section-05-02.tex:62	tex/chapters/chapter-05/section-05-02.tex:10	resolved
reference	当 $K(x)=\Omega(x')/|x|^n$ 齐次时, 条件 \eqref{eq:ch5-annular-cancellation} 和 \eqref{eq:ch5-annular-size} 等价于 $\Omega\in L^1(S^{n-1})$ 且 $\int_{S^{n-1}}\Omega\,d\sigma=0$.	equation	eq:ch5-annular-size	eqref	tex/chapters/chapter-05/section-05-02.tex:62	tex/chapters/chapter-05/section-05-02.tex:15	resolved
reference	若 $K$ 满足 \eqref{eq:ch5-annular-size}, 则缓增分布 $\operatorname{p.v.}K$ 存在, 当且仅当极限	equation	eq:ch5-annular-size	eqref	tex/chapters/chapter-05/section-05-02.tex:78	tex/chapters/chapter-05/section-05-02.tex:15	resolved
reference	若主值分布存在, 取在 $B(0,1)$ 上恒等于 $1$ 的 $\varphi\in\mathcal S$. 分割 $|x|<1$ 与 $|x|>1$ 后, 外部积分由 \eqref{eq:ch5-annular-size} 和 Schwartz 衰减收敛, 故内部截断积分必有极限.	equation	eq:ch5-annular-size	eqref	tex/chapters/chapter-05/section-05-02.tex:86	tex/chapters/chapter-05/section-05-02.tex:15	resolved
reference	末项由环带分解收敛. 对中间项使用 $|\varphi(x)-\varphi(0)|\le|x|\|\nabla\varphi\|_\infty$ 及 \eqref{eq:ch5-first-moment-size}, 也得到绝对收敛.	equation	eq:ch5-first-moment-size	eqref	tex/chapters/chapter-05/section-05-02.tex:94	tex/chapters/chapter-05/section-05-02.tex:29	resolved
reference	若在命题~\ref{prop:ch5-truncated-kernel-fourier-bound} 的假设之外再假定	proposition	prop:ch5-truncated-kernel-fourier-bound	ref	tex/chapters/chapter-05/section-05-02.tex:100	tex/chapters/chapter-05/section-05-02.tex:7	resolved
reference	函数 $|x|^{-n-it}$ 在 $\mathbb R^n\setminus\{0\}$ 上局部可积, 并满足命题~\ref{prop:ch5-truncated-kernel-fourier-bound} 的假设. 事实上,	proposition	prop:ch5-truncated-kernel-fourier-bound	ref	tex/chapters/chapter-05/section-05-02.tex:113	tex/chapters/chapter-05/section-05-02.tex:7	resolved
reference	右端除 $z=n$ 外可延拓到 $\operatorname{Re}z<n+1$. 令 $z=n+it$, 它与上述主值分布相差 Dirac 测度的常数倍. 新分布是唯一的 $-n-it$ 次齐次分布, 且在原点外与 $|x|^{-n-it}$ 一致. 利用 \eqref{eq:ch4-fourier-power-kernel}, 可得	equation	eq:ch4-fourier-power-kernel	eqref	tex/chapters/chapter-05/section-05-02.tex:145	tex/chapters/chapter-04/section-04-02.tex:42	resolved
reference	令 $\Delta=\{(x,x):x\in\mathbb R^n\}$ 是 $\mathbb R^n\times\mathbb R^n$ 的对角线. 用几乎与定理~\ref{thm:ch5-calderon-zygmund} 相同的证明可得下述结论.	theorem	thm:ch5-calderon-zygmund	ref	tex/chapters/chapter-05/section-05-03.tex:7	tex/chapters/chapter-05/section-05-01.tex:8	resolved
reference	上述核表示只对具有紧支集的 $L^2$ 函数提出, 但证明中它只用于 Calderón--Zygmund 分解所得的坏函数 $b_j$, 因而已经足够. 条件 \eqref{eq:ch5-generalized-hormander-y} 用于证明 $T$ 的弱型 $(1,1)$ 不等式, 条件 \eqref{eq:ch5-generalized-hormander-x} 用于证明伴随算子的相应不等式.	equation	eq:ch5-generalized-hormander-y	eqref	tex/chapters/chapter-05/section-05-03.tex:28	tex/chapters/chapter-05/section-05-03.tex:18	resolved
reference	上述核表示只对具有紧支集的 $L^2$ 函数提出, 但证明中它只用于 Calderón--Zygmund 分解所得的坏函数 $b_j$, 因而已经足够. 条件 \eqref{eq:ch5-generalized-hormander-y} 用于证明 $T$ 的弱型 $(1,1)$ 不等式, 条件 \eqref{eq:ch5-generalized-hormander-x} 用于证明伴随算子的相应不等式.	equation	eq:ch5-generalized-hormander-x	eqref	tex/chapters/chapter-05/section-05-03.tex:28	tex/chapters/chapter-05/section-05-03.tex:22	resolved
reference	则称 $K:\mathbb R^n\times\mathbb R^n\setminus\Delta\to\mathbb C$ 为标准核. 标准核显然满足 \eqref{eq:ch5-generalized-hormander-y} 与 \eqref{eq:ch5-generalized-hormander-x}.	equation	eq:ch5-generalized-hormander-y	eqref	tex/chapters/chapter-05/section-05-03.tex:45	tex/chapters/chapter-05/section-05-03.tex:18	resolved
reference	则称 $K:\mathbb R^n\times\mathbb R^n\setminus\Delta\to\mathbb C$ 为标准核. 标准核显然满足 \eqref{eq:ch5-generalized-hormander-y} 与 \eqref{eq:ch5-generalized-hormander-x}.	equation	eq:ch5-generalized-hormander-x	eqref	tex/chapters/chapter-05/section-05-03.tex:45	tex/chapters/chapter-05/section-05-03.tex:22	resolved
