Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
reference	这与 Hardy 算子的 \eqref{eq:ch2-hardy-level-set} 类似. 强 $(p,p)$ 不等式可像以前一样推出, 常数为 $p'$(且为最佳常数). 证明细节及引理~\ref{lem:ch2-rising-sun} 的证明留给读者.	equation	eq:ch2-hardy-level-set	eqref	tex/chapters/chapter-02-tail.tex:41	tex/chapters/sample.tex:608	resolved
reference	这与 Hardy 算子的 \eqref{eq:ch2-hardy-level-set} 类似. 强 $(p,p)$ 不等式可像以前一样推出, 常数为 $p'$(且为最佳常数). 证明细节及引理~\ref{lem:ch2-rising-sun} 的证明留给读者.	lemma	lem:ch2-rising-sun	ref	tex/chapters/chapter-02-tail.tex:41	tex/chapters/chapter-02-tail.tex:27	resolved
reference	对 $\mathbb R^n$ 上的极大算子, 有与 \eqref{eq:ch2-one-sided-rearrangement} 类似的不等式. 事实上, 存在正常数 $c_n,C_n$, 使	equation	eq:ch2-one-sided-rearrangement	eqref	tex/chapters/chapter-02-tail.tex:44	tex/chapters/chapter-02-tail.tex:19	resolved
reference	Marcinkiewicz 插值定理可推广到这些空间. 例如, 它给出比推论~\ref{cor:ch1-hausdorff-young} 更强的 Hausdorff--Young 不等式: 若 $f\in L^p(\mathbb R^n)$, $1<p\le2$, 则 $\widehat f\in L^{p',p}$, 且存在常数 $\bar B_p$, 使	corollary	cor:ch1-hausdorff-young	ref	tex/chapters/chapter-02-tail.tex:73	tex/chapters/chapter-01/section-01-08.tex:71	resolved
reference	在命题~\ref{prop:ch2-maximal-not-l1} 的证明中, $Mf$ 的可积性在无穷远处失效, 但这并未排除局部可积性. 然而, 例子 $f(x)=x^{-1}(\log x)^{-2}\chi_{(0,1/2]}$ 表明局部可积性也可能失效. 定理~\ref{thm:ch2-local-l-log-l} 有一个部分逆命题, 它刻画了 $Mf$ 何时局部可积.	proposition	prop:ch2-maximal-not-l1	ref	tex/chapters/chapter-02-tail.tex:84	tex/chapters/sample.tex:498	resolved
reference	在命题~\ref{prop:ch2-maximal-not-l1} 的证明中, $Mf$ 的可积性在无穷远处失效, 但这并未排除局部可积性. 然而, 例子 $f(x)=x^{-1}(\log x)^{-2}\chi_{(0,1/2]}$ 表明局部可积性也可能失效. 定理~\ref{thm:ch2-local-l-log-l} 有一个部分逆命题, 它刻画了 $Mf$ 何时局部可积.	theorem	thm:ch2-local-l-log-l	ref	tex/chapters/chapter-02-tail.tex:84	tex/chapters/sample.tex:511	resolved
reference	不等式 \eqref{eq:ch2-maximal-restricted-upper} 由弱 $(1,1)$ 不等式应用于 $f_1=f\chi_{\{x:|f(x)|>\lambda/2\}}$ 得到; 将 $M$ 换成 $M''$ 后, 不等式 \eqref{eq:ch2-maximal-restricted-lower} 由 Calderón--Zygmund 分解得到.	equation	eq:ch2-maximal-restricted-upper	eqref	tex/chapters/chapter-02-tail.tex:100	tex/chapters/chapter-02-tail.tex:93	resolved
reference	不等式 \eqref{eq:ch2-maximal-restricted-upper} 由弱 $(1,1)$ 不等式应用于 $f_1=f\chi_{\{x:|f(x)|>\lambda/2\}}$ 得到; 将 $M$ 换成 $M''$ 后, 不等式 \eqref{eq:ch2-maximal-restricted-lower} 由 Calderón--Zygmund 分解得到.	equation	eq:ch2-maximal-restricted-lower	eqref	tex/chapters/chapter-02-tail.tex:100	tex/chapters/chapter-02-tail.tex:97	resolved
reference	利用这一范数可将定理~\ref{thm:ch2-l-log-l-characterization} 加强为 $\|Mf\|_{L^1(B)}\le C\|f\|_{L\log L(B)}$(见 Zygmund \MBUnresolvedReference{citation}{[21, Chapter 4]}). 以任意凸递增函数 $\Phi$ 代替 \eqref{eq:ch2-luxemburg-norm} 中的 $t\log^+t$, 得到推广 $L^p$ 空间的一类 Banach 函数空间 $L^\Phi(\Omega)$, 称为 Orlicz 空间. 这类空间具有丰富的理论; 更多资料可见 M. A. Krasnosel'skiĭ 与 Ya. B. Rutickiĭ 的著作 \emph{Convex Functions and Orlicz Spaces}, P. Noordhoff, Groningen, 1961, 以及 M. M. Rao 与 Z. D. Ren 的著作 \emph{Theory of Orlicz Spaces}, Marcel Dekker, New York, 1991.	theorem	thm:ch2-l-log-l-characterization	ref	tex/chapters/chapter-02-tail.tex:107	tex/chapters/chapter-02-tail.tex:87	resolved
reference	利用这一范数可将定理~\ref{thm:ch2-l-log-l-characterization} 加强为 $\|Mf\|_{L^1(B)}\le C\|f\|_{L\log L(B)}$(见 Zygmund \MBUnresolvedReference{citation}{[21, Chapter 4]}). 以任意凸递增函数 $\Phi$ 代替 \eqref{eq:ch2-luxemburg-norm} 中的 $t\log^+t$, 得到推广 $L^p$ 空间的一类 Banach 函数空间 $L^\Phi(\Omega)$, 称为 Orlicz 空间. 这类空间具有丰富的理论; 更多资料可见 M. A. Krasnosel'skiĭ 与 Ya. B. Rutickiĭ 的著作 \emph{Convex Functions and Orlicz Spaces}, P. Noordhoff, Groningen, 1961, 以及 M. M. Rao 与 Z. D. Ren 的著作 \emph{Theory of Orlicz Spaces}, Marcel Dekker, New York, 1991.	equation	eq:ch2-luxemburg-norm	eqref	tex/chapters/chapter-02-tail.tex:107	tex/chapters/chapter-02-tail.tex:104	resolved
reference	对弱 $(1,1)$ 不等式, $M$ 目前已知的最佳常数为 $n$ 阶(见上述 Stein 与 Strömberg 的论文). 对 \eqref{eq:ch2-hl-maximal-uncentered-cube} 定义的非中心极大函数(将立方体换成球), 强 $(p,p)$ 不等式中的最佳常数必随 $n$ 指数增长; 见 L. Grafakos 与 S. Montgomery-Smith, \emph{Best constants for uncentered maximal functions}, Bull. London Math. Soc. 29 (1997), 60--64.	equation	eq:ch2-hl-maximal-uncentered-cube	eqref	tex/chapters/chapter-02-tail.tex:124	tex/chapters/sample.tex:259	resolved
reference	当 $n=1$ 时, 单侧极大算子和非中心极大算子 $M''$ 的最佳常数已知, 但 $M$ 的最佳常数未知. 对 $M''$ 的弱 $(1,1)$ 不等式, 引理~\ref{lem:ch2-interval-covering} 给出 $C=2$, 而函数 $f(t)=\chi_{[0,1]}$ 表明这是最佳常数. 关于 $M''$ 的强 $(p,p)$ 不等式, 见上述 Grafakos 与 Montgomery-Smith 的论文. 关于 $M$ 的弱 $(1,1)$ 常数的上下界, 见 J. M. Aldaz, \emph{Remarks on the Hardy--Littlewood maximal function}, Proc. Roy. Soc. Edinburgh Sect. A 128 (1998), 1--9.	lemma	lem:ch2-interval-covering	ref	tex/chapters/chapter-02-tail.tex:126	tex/chapters/sample.tex:278	resolved
reference	若以立方体定义 $M'_\mu$, 则除非 $\mu$ 满足附加倍增条件, $M_\mu$ 与 $M'_\mu$ 不必逐点等价: 存在 $C$, 使对任意球 $B$ 有 $\mu(2B)\le C\mu(B)$. 对非中心极大算子 $M''_\mu$, 当 $n>1$ 时, 除非 $\mu$ 满足倍增条件, 它甚至不必为弱 $(1,1)$ 型. 在这种情形, 弱 $(1,1)$ 不等式由 Wiener 引理推出; 当 $n=1$ 时, 即便对非倍增测度也可应用引理~\ref{lem:ch2-interval-covering}. 使 $M''_\mu$ 非弱 $(1,1)$ 型的测度例子归功于 P. Sjögren, \emph{A remark on the maximal function for measures on $\mathbb R^n$}, Amer. J. Math. 105 (1983), 1231--1233. 对某些测度, 比倍增更弱的条件也蕴含 $M''_\mu$ 为弱 $(1,1)$ 型; 例如见 A. Vargas, \emph{On the maximal function for rotation invariant measures in $\mathbb R^n$}, Studia Math. 110 (1994), 9--17.	lemma	lem:ch2-interval-covering	ref	tex/chapters/chapter-02-tail.tex:159	tex/chapters/sample.tex:278	resolved
reference	若 $f$ 连续且具有紧支集, 则此极限对每个 $x$ 都成立. 因此, 为应用定理~\ref{thm:ch2-closed-ae-convergence-set}, 只需考虑极大函数	theorem	thm:ch2-closed-ae-convergence-set	ref	tex/chapters/chapter-02-tail.tex:172	tex/chapters/sample.tex:94	resolved
reference	因此 $u_a^*$ 为弱 $(1,1)$ 型和强 $(p,p)$ 型, $1<p\le\infty$, 并可结合定理~\ref{thm:ch2-closed-ae-convergence-set} 得到几乎处处非切向收敛. 这些结果还能推广到“切向”逼近区域, 条件是相伴极大函数具有弱有界性. 例如见 A. Nagel 与 E. M. Stein, \emph{On certain maximal functions and approach regions}, Adv. in Math. 54 (1984), 83--106, 以及 D. Cruz-Uribe、C. J. Neugebauer 与 V. Olesen, \emph{Norm inequalities for the minimal and maximal operator, and differentiation of the integral}, Publ. Mat. 41 (1997), 577--604.	theorem	thm:ch2-closed-ae-convergence-set	ref	tex/chapters/chapter-02-tail.tex:180	tex/chapters/sample.tex:94	resolved
reference	由 \eqref{eq:ch2-kakeya-trivial-bound} 及 $L^\infty$ 范数为 $1$, 插值得	equation	eq:ch2-kakeya-trivial-bound	eqref	tex/chapters/chapter-02-tail.tex:216	tex/chapters/chapter-02-tail.tex:210	resolved
unresolved	[18, Chapter 5]	citation		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:77		needs-review
unresolved	[6, p. 146]	citation		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:91		needs-review
unresolved	[21, Chapter 4]	citation		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:107		needs-review
unresolved	推论 4.7	corollary		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:112		needs-review
unresolved	[7]	citation		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:200		needs-review
unresolved	[17, p. 434]	citation		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:228		needs-review
unresolved	第 8 章第 5 节和第 8.3 节	section		MBUnresolvedReference	tex/chapters/chapter-02-tail.tex:228		needs-review
